idx,band,song,duration_sec,arousal_median,arousal_p10,arousal_p90,arousal_std,n_patches,error
228,morfonica,Nameless Story (Cover),243.0333125,6.486701965332031,5.602757453918457,7.419104099273682,0.6779099702835083,162,
229,morfonica,青空のラプソディ (Cover),277.366625,6.729590892791748,6.089166164398193,7.3428955078125,0.6561970114707947,185,
230,morfonica,Nevereverland (Cover),287.4,6.336228847503662,4.616294860839844,7.151731491088867,0.9363074898719788,192,
231,morfonica,メリッサ (Cover),256.8333125,6.561936855316162,5.808282852172852,7.307682037353516,0.5946761965751648,171,
232,morfonica,COLORFUL BOX (Cover),238.4,6.616649150848389,6.044857978820801,7.198070049285889,0.5511048436164856,159,
233,morfonica,unravel (Cover),237.4,6.40100622177124,4.805859088897705,7.098474979400635,0.9097962379455566,158,
234,morfonica,アゲハ蝶 (Cover),280.666625,6.488266944885254,5.781562328338623,7.137858867645264,0.5508689880371094,187,
235,morfonica,V.I.P (Cover),193.5,6.409543037414551,5.737522125244141,6.82013463973999,0.5042047500610352,129,
236,morfonica,CQCQ (Cover),221.766625,6.837627410888672,6.111296653747559,7.585265636444092,0.6251391768455505,148,
237,mugendai_mutype,アイの夢限,200.5,6.3023223876953125,5.419987678527832,7.051610946655273,0.6957528591156006,133,
238,mugendai_mutype,どんがらがっしゃん,196.5333125,6.943277835845947,6.308499813079834,7.493341445922852,0.6217505931854248,131,
663,morfonica,深海少女 (Cover),218.1333125,6.864576816558838,5.1882004737854,7.82050895690918,0.9945474863052368,145,
239,mugendai_mutype,みゅーたんとミュータント,220.266625,6.8530449867248535,5.854463577270508,7.419052600860596,0.6420122385025024,147,
240,mugendai_mutype,チューニング,196.0175,5.654633522033691,4.600067138671875,6.6103901863098145,0.7559393644332886,130,
241,mugendai_mutype,Dream Voyage,262.3155625,7.041187286376953,5.892565727233887,7.700524806976318,0.78354811668396,175,
242,mugendai_mutype,グラディエント,201.0175,6.13566780090332,5.158951282501221,6.8045573234558105,0.6780530214309692,134,
243,mugendai_mutype,LET'Sあちあちトレーニング！,206.5,6.938374042510986,5.305151462554932,7.529828071594238,0.8515214920043945,137,
244,mugendai_mutype,真夜中遊園地,230.0,6.617563724517822,5.9388909339904785,7.261292457580566,0.7144050598144531,153,
245,mugendai_mutype,テレパシー,254.0,5.326847076416016,4.291102409362793,6.112860679626465,0.6750760078430176,169,
246,mugendai_mutype,TRASH LIFE,213.0175,6.344496250152588,3.86781644821167,7.2153706550598145,1.2722965478897095,142,
247,mugendai_mutype,新人類は仮想世界の夢を見るか?,234.0175,6.905704498291016,6.183812141418457,7.598998546600342,0.5531733632087708,156,
248,mugendai_mutype,コミュ着火Fire!,185.0175,6.542242527008057,5.92003870010376,7.13047981262207,0.45648765563964844,123,
249,mugendai_mutype,Calling,182.2218125,6.582883834838867,5.793839454650879,7.076941013336182,0.5434944033622742,121,
250,mugendai_mutype,Hi-Vision,180.5,6.277585029602051,5.5924458503723145,6.937950611114502,0.595305860042572,120,
251,mugendai_mutype,コハク,220.0175,6.123994827270508,5.218400001525879,6.8294453620910645,0.6836105585098267,146,
252,mugendai_mutype,✞animaるパーティ✞開催中✞,177.0175,6.918830394744873,5.963021755218506,7.9048171043396,0.7946411967277527,117,
253,mugendai_mutype,エンプティパペット,186.0175,6.9426984786987305,5.4417338371276855,7.84190034866333,0.8459244966506958,124,
254,mugendai_mutype,限界現実サバイブ天使,196.0175,6.753884315490723,5.974255084991455,7.323214054107666,0.5368773937225342,130,
255,mugendai_mutype,ビッグマウス,173.0175,7.154690265655518,6.4355645179748535,7.585714817047119,0.5773776173591614,115,
256,mugendai_mutype,夢現妄想世界,212.186625,6.907344341278076,6.36865758895874,7.609577655792236,0.4920765459537506,141,
257,mugendai_mutype,やわやわNERD 超FreQuency,187.6,7.08105993270874,6.245744705200195,7.842580795288086,0.6674723029136658,125,
258,mugendai_mutype,超惑星Xへの旅,173.6266875,6.846338272094727,5.629169464111328,7.648006439208984,0.7737516760826111,115,
259,mugendai_mutype,これはぼくたちの生存のあらすじ,234.766625,6.990171432495117,6.2517595291137695,7.449739456176758,0.5246539115905762,156,
260,mygo,迷星叫,211.3733125,7.029773235321045,5.298239707946777,7.475986957550049,0.9616795778274536,141,
261,mygo,壱雫空,189.586625,7.039892196655273,6.333748817443848,7.72618293762207,0.5818772315979004,126,
262,mygo,碧天伴走,218.866625,6.938835144042969,6.20582389831543,7.4756574630737305,0.5792563557624817,146,
664,mugendai_mutype,等身大あんりみてっど,168.7333125,7.377163887023926,6.584536075592041,7.919599533081055,0.576981782913208,112,
263,mygo,影色舞,209.4533125,7.319878101348877,6.591920852661133,7.840789794921875,0.5846741795539856,139,
665,mugendai_mutype,好きになっちゃえ！,207.773375,6.536563396453857,5.362892150878906,7.268601417541504,0.7453130483627319,138,
264,mygo,歌いましょう鳴らしましょう,176.4933125,7.216568946838379,6.551109790802002,7.924153804779053,0.525728166103363,117,
666,mugendai_mutype,YoU kNOw the overture,174.0,7.170190334320068,6.275071144104004,7.9361252784729,0.6356039643287659,115,
265,mygo,潜在表明,262.12,6.601536273956299,5.672819137573242,7.557811260223389,0.7067280411720276,175,
667,mugendai_mutype,唱 (Cover),194.6064375,6.807989597320557,5.284322738647461,7.617554187774658,0.8533989787101746,129,
266,mygo,音一会,282.0133125,6.9554853439331055,6.268409729003906,7.536852836608887,0.7464730739593506,188,
668,mugendai_mutype,インキャのキャキャキャ (Cover),220.608,6.671763896942139,6.150606155395508,7.302963733673096,0.5153427124023438,147,
267,mygo,春日影 (MyGO!!!!! ver.),256.6133125,6.361649990081787,5.010443210601807,6.9284281730651855,0.7788007259368896,171,
669,mugendai_mutype,デビルじゃないもん (Cover),164.0025,6.726010322570801,5.778131484985352,7.31695556640625,0.6628507971763611,109,
268,mygo,詩超絆,237.2,6.826330661773682,4.557543754577637,7.581597805023193,1.1263312101364136,158,
670,mugendai_mutype,エイリアンエイリアン (Cover),197.6291875,7.224071502685547,6.363376140594482,7.625168800354004,0.6297911405563354,131,
269,mygo,迷路日々,215.4533125,7.209354877471924,6.066616058349609,7.80836820602417,0.7360305786132812,143,
671,mugendai_mutype,ぼくたちいつでも しゅわっしゅわ！ (Cover),184.618625,6.403284549713135,5.674468517303467,7.049516201019287,0.603978157043457,123,
270,mygo,無路矢,222.9333125,7.036323547363281,6.405773162841797,7.606442928314209,0.517356276512146,148,
672,mugendai_mutype,回レ!雪月花 (Cover),234.5173125,6.772803783416748,5.958840370178223,7.345575332641602,0.6098163723945618,156,
271,mygo,名無声,271.6533125,6.843069553375244,5.696836471557617,7.481698513031006,0.7896831631660461,181,
673,mugendai_mutype,ビッグマウス feat.りむる (Cover),173.76,7.002136707305908,6.273574352264404,7.550203800201416,0.5054153203964233,115,
272,mygo,栞,266.4133125,5.732477188110352,4.4662652015686035,6.384027481079102,0.7521330714225769,178,
674,mugendai_mutype,KiLLKiSS (Cover),207.6560625,6.070241928100586,4.390784740447998,6.767709255218506,0.8501577973365784,138,
273,mygo,歩拾道,260.2790625,7.163270950317383,6.320069313049316,7.571279525756836,0.5734440088272095,173,
675,mugendai_mutype,君が飛び降りるのならば (Cover),173.778125,7.276538372039795,5.523006916046143,8.161784172058105,1.1075308322906494,115,
274,mygo,明弦音,243.9190625,7.347641944885254,6.325247287750244,7.942756652832031,0.6488522887229919,162,
676,mugendai_mutype,地球最後の告白を (Cover),267.1758125,5.442927360534668,3.9826395511627197,6.2777862548828125,0.813598096370697,178,
275,mygo,孤壊牢,215.5724375,7.115519046783447,6.464223384857178,7.596809387207031,0.5926584601402283,143,
677,mugendai_mutype,パラレルラルラ (Cover),157.994625,5.895001411437988,4.960238456726074,6.548147678375244,0.6556646823883057,105,
276,mygo,霧周途,222.1724375,7.321592330932617,6.821676731109619,7.736717700958252,0.5263963341712952,148,
678,mugendai_mutype,夜もすがら君想ふ (Cover),236.768,6.530235290527344,6.092580795288086,6.93248176574707,0.3782033324241638,158,
277,mygo,端程山,260.9733125,7.017414569854736,6.287957668304443,7.509174346923828,0.710322916507721,174,
679,mugendai_mutype,ジレンマ (Cover),167.264,6.480514049530029,5.564642429351807,7.09697961807251,0.6596719622612,111,
278,mygo,処救生,217.4933125,7.007364273071289,6.263275146484375,7.401296138763428,0.5597710609436035,145,
680,mugendai_mutype,glow (Cover),287.626625,5.11069917678833,4.12835168838501,5.917031288146973,0.6800251603126526,192,
279,mygo,輪符雨,207.5733125,6.948786735534668,5.683722496032715,7.456813335418701,0.7625074982643127,138,
681,mugendai_mutype,メンタルチェンソー (Cover),177.6,6.542140483856201,5.997369289398193,7.005452632904053,0.43020161986351013,118,
280,mygo,夜隠染,200.9724375,6.813776016235352,5.872060775756836,7.2717204093933105,0.6416399478912354,134,
682,mugendai_mutype,ホシアイ (Cover),286.666625,5.846127033233643,4.299918174743652,6.675590515136719,0.8597137928009033,191,
281,mygo,過惰幻,237.6124375,4.659223556518555,3.982184886932373,6.05360746383667,0.7605355978012085,158,
683,mugendai_mutype,フォニイ (Cover),189.5573125,6.342200756072998,5.232017517089844,7.044147491455078,0.7134841680526733,126,
282,mygo,回層浮,261.24,7.13503360748291,6.25037145614624,7.5779128074646,0.5851949453353882,174,
684,mugendai_mutype,ELECT (Cover),193.399,6.457845687866211,5.42387056350708,7.487481117248535,0.8383117318153381,128,
283,mygo,砂寸奏,223.6,7.325861930847168,6.654787540435791,7.920786380767822,0.5173717737197876,149,
685,mugendai_mutype,ユキトキ (Cover),273.113125,6.476911544799805,5.1351799964904785,7.341114521026611,0.8365727663040161,182,
284,mygo,焚音打,242.92,7.248281955718994,6.513463497161865,7.817250728607178,0.7274461388587952,162,
686,mugendai_mutype,スイートマジック (Cover),216.560875,6.747001647949219,5.98398494720459,7.359992027282715,0.5804343223571777,144,
285,mygo,残痕字,255.06575,7.177260398864746,6.40664529800415,7.624142646789551,0.5696359276771545,170,
687,mugendai_mutype,少年よ我に帰れ (Cover),390.016,5.251921653747559,3.791316032409668,5.968995571136475,0.8650319576263428,261,
286,mygo,掌心正銘,221.46575,7.231674671173096,6.516063213348389,7.765424728393555,0.6151843070983887,147,
688,mugendai_mutype,One Last Kiss (Cover),259.562625,4.583885669708252,3.216585159301758,5.807815074920654,0.9516904354095459,173,
287,mygo,証命讃歌,192.1990625,7.370957374572754,6.801749229431152,7.881617069244385,0.5178648233413696,128,
689,mugendai_mutype,ミルククラウン・オン・ソーネチカ (Cover),215.22575,6.84202766418457,5.454427242279053,7.5599470138549805,0.7707017660140991,143,
288,mygo,エガクミライ,239.4124375,6.15723180770874,4.405735015869141,6.967182636260986,0.9639056324958801,159,
690,mugendai_mutype,決戦スピリット (Cover),272.5558125,6.390832901000977,5.512799263000488,7.063793182373047,0.7240155935287476,182,
289,mygo,静降想,278.18575,6.772213935852051,5.593714714050293,7.321305751800537,0.70351243019104,185,
691,mugendai_mutype,ティアドロップス (Cover),216.5493125,6.750338554382324,5.949388027191162,7.350757598876953,0.5259127020835876,144,
290,mygo,聿日箋秋,236.3590625,6.913637638092041,5.841477394104004,7.37748384475708,0.6626549959182739,157,
692,mugendai_mutype,ロウワー (Cover),230.9340625,6.819212436676025,5.788182735443115,7.465695381164551,0.6840721964836121,154,
291,mygo,往欄印,298.14575,7.231928825378418,6.3226141929626465,8.029163360595703,0.7643570303916931,199,
693,mugendai_mutype,ハイドアンド・シーク (Cover),265.53175,6.375245571136475,5.8197126388549805,6.896989345550537,0.4709687829017639,177,
292,mygo,だれかの心臓になれたなら (Cover),236.366625,7.134598255157471,4.4835968017578125,7.682412147521973,1.1077369451522827,157,
694,mugendai_mutype,不可解 (Cover),277.7571875,6.264297008514404,5.007283687591553,7.032508850097656,0.7721517086029053,185,
293,mygo,遥か彼方 (Cover),249.2333125,6.860711097717285,6.030946254730225,7.810227870941162,0.7224500179290771,166,
695,mugendai_mutype,GURU (Cover),191.5065625,7.168307304382324,6.222923278808594,7.6989521980285645,0.5517755746841431,127,
294,mygo,雑踏、僕らの街 (Cover),188.2333125,6.863212585449219,5.833591938018799,7.474924564361572,0.7196152806282043,125,
696,mugendai_mutype,経験値上昇中☆ (Cover),231.839625,6.081689834594727,5.376842021942139,6.93612813949585,0.6419121623039246,154,
295,mygo,過去を喰らう (Cover),240.48,7.123282432556152,6.040421009063721,7.57889461517334,0.6071135997772217,160,
697,mugendai_mutype,翼をください (Cover),218.986625,4.025341510772705,3.4240782260894775,4.798326015472412,0.5325055122375488,146,
296,mygo,君の神様になりたい。 (Cover),249.3333125,6.941728591918945,6.419136047363281,7.332419395446777,0.4485096335411072,166,
698,mugendai_mutype,元気を出して (Cover),290.0053125,5.492109775543213,4.6099534034729,6.085621356964111,0.6259709596633911,193,
297,mygo,ノンブレス・オブリージュ (Cover),207.2533125,6.757370471954346,4.844644546508789,7.29105806350708,0.9559832215309143,138,
699,mugendai_mutype,ハッピー☆マテリアル (Cover),224.873625,6.535329818725586,5.508391857147217,7.202051162719727,0.6347948312759399,150,
298,mygo,swim (Cover),209.546625,7.127256870269775,6.5095534324646,7.717646598815918,0.6209270358085632,139,
700,mugendai_mutype,時をかける少女 (Cover),232.042625,5.718218803405762,5.052959442138672,6.328071117401123,0.5603058934211731,154,
299,mygo,猛独が襲う (Cover),254.32,7.6255974769592285,6.976121425628662,8.191243171691895,0.6098386645317078,169,
701,mugendai_mutype,TOMORROW (Cover),289.3670625,5.997556209564209,4.632953643798828,6.6317057609558105,0.811691164970398,193,
300,mygo,春日影,123.0076875,4.373326778411865,3.7309048175811768,5.26874303817749,0.6155440211296082,81,
702,mugendai_mutype,PARTY☆NIGHT（D-POP version） (Cover),320.3889375,6.935980319976807,5.151916980743408,7.550110816955566,0.9185335636138916,214,
301,pastel_palettes,TITLE IDOL,268.366625,6.709465980529785,5.756628513336182,7.638603687286377,0.7306733727455139,179,
703,mugendai_mutype,CH4NGE (Cover),139.412625,6.837554931640625,5.04180908203125,7.579358100891113,0.9588778614997864,92,
302,pastel_palettes,ワクワクmeetsトリップ,247.3,7.555140972137451,6.901754856109619,8.191978454589844,0.6747704744338989,165,
704,mugendai_mutype,絶え間なく藍色 (Cover),221.100375,6.33705997467041,4.868647575378418,6.860055923461914,0.7361821532249451,147,
303,pastel_palettes,ゆら・ゆらRing-Dong-Dance,265.135625,7.036777496337891,5.899447917938232,7.788907051086426,0.815829336643219,177,
705,mugendai_mutype,撫でんな (Cover),187.4546875,6.652928352355957,5.058191299438477,7.23606538772583,0.8284162282943726,124,
304,pastel_palettes,もういちど ルミナス,260.0355625,6.815482139587402,5.488238334655762,7.378265380859375,0.7733805775642395,173,
706,mugendai_mutype,なにやってもうまくいかない (Cover),151.0371875,6.490472793579102,5.158353328704834,7.436352252960205,0.8064790964126587,100,
305,pastel_palettes,あっつあつ 常夏 らぶ☆サマー！,246.866625,7.114558696746826,6.369311809539795,7.633893966674805,0.6358048915863037,164,
707,mugendai_mutype,マーシャル・マキシマイザー (Cover),162.1216875,6.5106611251831055,5.823795795440674,7.026583671569824,0.5830140709877014,107,
306,pastel_palettes,天下トーイツ A to Z☆,218.5689375,7.254750728607178,6.431873798370361,8.178552627563477,0.667069673538208,145,
708,mugendai_mutype,ZEAL of proud (Cover),279.232,6.142260551452637,5.316224098205566,6.794053077697754,0.6092706322669983,186,
307,pastel_palettes,しゅわりん☆どり〜みん,236.3743125,6.164318561553955,5.353942394256592,7.004398822784424,0.6797282099723816,157,
709,mugendai_mutype,繰り返し一粒 (Cover),255.9971875,6.01435661315918,4.2921271324157715,6.681789875030518,0.8528276085853577,171,
308,pastel_palettes,Power of LOVE!!!,231.7,6.374993324279785,5.554298400878906,7.1736273765563965,0.6466768383979797,154,
309,pastel_palettes,きゅ～まい＊flower,220.6,6.976372718811035,6.151790618896484,7.412438869476318,0.6222329139709473,147,
310,pastel_palettes,Winking☆Cheer,310.066625,6.268397808074951,5.095927715301514,6.943992614746094,0.7786680459976196,207,
311,pastel_palettes,ゆめゆめグラデーション,284.7333125,7.247928619384766,6.049753665924072,7.971863269805908,0.7451241612434387,190,
312,pastel_palettes,はなまる◎アンダンテ,226.466625,6.679562091827393,5.367364406585693,7.219857692718506,0.8088445663452148,151,
313,pastel_palettes,パスパレボリューションず☆,231.3333125,6.79198694229126,5.859430313110352,7.404288291931152,0.7578482627868652,154,
314,pastel_palettes,SURVIVOR ねばーぎぶあっぷ!,248.6333125,6.923874855041504,6.157783508300781,7.476243019104004,0.595939040184021,166,
315,pastel_palettes,Wonderland Girl,271.0333125,7.082727909088135,6.264840126037598,7.819686412811279,0.5793759226799011,181,
316,pastel_palettes,ゼッタイ宣言～Recital～,241.5333125,6.970426559448242,5.915345668792725,7.477958679199219,0.7221894264221191,161,
317,pastel_palettes,ぎゅっDAYS♪,251.6333125,6.939554214477539,6.137781620025635,7.449884414672852,0.5609909296035767,168,
318,pastel_palettes,Wonderful Sweet!,247.4,7.280808448791504,6.585299491882324,7.951148509979248,0.6360487341880798,165,
319,pastel_palettes,るんっ♪てぃてぃー！,229.266625,7.383406639099121,6.736422538757324,7.816622734069824,0.653856635093689,153,
320,pastel_palettes,パッパレ☆人生！バーン万歳！,239.5333125,7.230482578277588,6.296883583068848,7.86589241027832,0.7714015245437622,159,
321,pastel_palettes,Brand new Pastel Road!,255.5,6.580880165100098,5.6642680168151855,7.209055423736572,0.7389140129089355,170,
322,pastel_palettes,あこがれacross,234.566625,6.8783698081970215,5.950246810913086,7.594383239746094,0.7094631791114807,156,
323,pastel_palettes,ハレハレ☆フォーチュン,270.466625,6.658171653747559,5.39768648147583,7.557311058044434,0.8227497339248657,180,
324,pastel_palettes,ハナヒバナ,274.2,6.458223819732666,4.097066879272461,7.394205093383789,1.2911145687103271,183,
325,pastel_palettes,そばかす,250.566625,7.2118024826049805,6.467560768127441,7.919853687286377,0.5921649932861328,167,
326,pastel_palettes,気まぐれロマンティック,243.766625,6.546342372894287,5.195456027984619,7.14644718170166,0.836219310760498,162,
327,pastel_palettes,ドリームパレード,234.7,7.372489929199219,6.769257545471191,7.9643235206604,0.5782088041305542,156,
328,pastel_palettes,ラムのラブソング,162.4,6.485104560852051,5.833032131195068,7.059693336486816,0.5961846113204956,108,
329,pastel_palettes,DANCE! おジャ魔女,196.5,6.994850158691406,6.425313472747803,7.635936260223389,0.642137348651886,131,
330,pastel_palettes,DISCOTHEQUE,243.266625,7.221556663513184,6.288542747497559,7.8652567863464355,0.6244240999221802,162,
331,pastel_palettes,ゆりゆららららゆるゆり大事件,229.266625,6.938394069671631,6.346864700317383,7.391541957855225,0.4976106584072113,153,
332,pastel_palettes,SAKURAスキップ,228.8333125,7.306830406188965,6.442572593688965,8.073644638061523,0.6323379874229431,152,
333,pastel_palettes,Stay Alive,263.966625,6.301481246948242,5.139838218688965,7.023014068603516,0.7920964956283569,176,
334,pastel_palettes,秘密の扉から会いにきて,218.6,6.840790271759033,6.2028632164001465,7.41574239730835,0.5397995114326477,145,
335,pastel_palettes,トリドリ＊パレット,252.2333125,6.339280128479004,5.811049461364746,6.917026519775391,0.5025808215141296,168,
336,pastel_palettes,ドラマチック！アライブ,259.5333125,6.446686744689941,5.7132415771484375,7.418898105621338,0.6527217030525208,173,
337,pastel_palettes,Radiate Warriors,240.3333125,6.932178020477295,6.208794116973877,7.420190811157227,0.5853632688522339,160,
338,pastel_palettes,ReReReエボリューションず☆,214.466625,6.957430362701416,5.917235374450684,7.773996353149414,0.8178994655609131,143,
339,pastel_palettes,everyday flower,240.3,6.686483383178711,5.691192626953125,7.198507785797119,0.6095865368843079,160,
340,pastel_palettes,With〜きみとわたしたちの物語〜,245.866625,6.378074645996094,5.481921672821045,7.038004398345947,0.6452600359916687,164,
341,pastel_palettes,フレっとパレットFight Song!!,241.966625,6.908456802368164,6.190381050109863,7.566918849945068,0.5748637914657593,161,
342,pastel_palettes,デイオフ・ラフ・ラブ・サンクス,243.7,6.504293918609619,5.714371681213379,7.0927534103393555,0.5785070061683655,162,
343,pastel_palettes,ホワイト ノスタルジア,283.8333125,6.5834879875183105,4.380767345428467,7.445591926574707,1.0774426460266113,189,
344,pastel_palettes,Y.O.L.O！！！！！(パスパレver.),268.866625,6.560915946960449,5.61150598526001,7.163475513458252,0.5922143459320068,179,
345,pastel_palettes,奏（かなで） (Cover),294.366625,5.952540397644043,4.428126335144043,6.6133713722229,0.8687984943389893,196,
346,pastel_palettes,Sparkling Daydream (Cover),249.2333125,6.833036422729492,5.943378448486328,7.467585563659668,0.6627976298332214,166,
347,pastel_palettes,春を告げる (Cover),198.9333125,5.997034072875977,4.462099075317383,6.8029680252075195,0.8940687775611877,132,
348,pastel_palettes,だから、ひとりじゃない (Cover),230.1333125,6.438106536865234,5.664317607879639,6.9893317222595215,0.6060967445373535,153,
349,pastel_palettes,サインはB (Cover),215.4,7.035613059997559,6.241062164306641,7.566253662109375,0.6501471996307373,143,
350,pastel_palettes,愛包ダンスホール (Cover),222.8,7.755948543548584,6.54840612411499,8.373320579528809,0.8020482063293457,148,
351,pastel_palettes,最上級にかわいいの！ (Cover),191.3333125,6.88176965713501,6.037744522094727,7.429337024688721,0.6372563242912292,127,
352,pastel_palettes,♡桃色片想い♡ (Cover),257.566625,7.3285908699035645,6.5466485023498535,7.903904914855957,0.6228321194648743,172,
353,pastel_palettes,金曜日のおはよう (Cover),241.7333125,7.089199542999268,6.167682647705078,7.997928619384766,0.8490021824836731,161,
354,pastel_palettes,魔法少女とチョコレゐト (Cover),187.96,6.251274108886719,5.387195587158203,6.992828369140625,0.5814579725265503,125,
355,pastel_palettes,可愛くてごめん (Cover),220.266625,6.380691051483154,5.455151081085205,7.0216145515441895,0.702570915222168,147,
356,pastel_palettes,からくりピエロ (Cover),252.2333125,6.791799545288086,5.183113098144531,7.384181976318359,0.893645167350769,168,
357,pastel_palettes,みくみくにしてあげる♪【してやんよ】 (Cover),103.5333125,6.969033718109131,6.06639289855957,8.052128791809082,0.8814570307731628,68,
358,pastel_palettes,ルカルカ★ナイトフィーバー (Cover),242.0,7.101887226104736,6.141959190368652,7.527307033538818,0.7130997180938721,161,
359,pastel_palettes,アイドル (Cover),214.366625,6.766260623931885,5.7639641761779785,7.300762176513672,0.6755914092063904,143,
360,pastel_palettes,secret base ～君がくれたもの～ (Cover),322.0,5.703926086425781,4.22791051864624,6.307485580444336,0.8077809810638428,215,
361,pastel_palettes,ふわふわ時間 (Cover),245.2333125,6.745608329772949,5.903955936431885,7.4809889793396,0.6991860270500183,163,
362,pastel_palettes,Fantastic future (Cover),246.9,6.968427658081055,6.012502670288086,7.5282368659973145,0.6367032527923584,164,
363,pastel_palettes,Baby Sweet Berry Love (Cover),244.2333125,6.76252555847168,5.658083915710449,7.527264595031738,0.77097487449646,163,
364,pastel_palettes,Q＆A　リサイタル！ (Cover),291.2,6.756973743438721,5.972509384155273,7.353301525115967,0.5646021962165833,194,
365,pastel_palettes,ヒトリゴト (Cover),235.266625,6.126504898071289,5.34174919128418,6.716928005218506,0.5992170572280884,157,
366,pastel_palettes,惑星ループ (Cover),206.766625,6.370100021362305,5.8786845207214355,6.936462879180908,0.43778762221336365,137,
367,pastel_palettes,世界は恋に落ちている (Cover),313.2,6.5715227127075195,5.692376613616943,7.492879390716553,0.7518525123596191,209,
368,pastel_palettes,ハッピーシンセサイザ (Cover),238.0,7.260629653930664,6.833441257476807,7.606276988983154,0.5887220501899719,158,
369,pastel_palettes,春擬き (Cover),269.0333125,6.3188862800598145,5.565062999725342,6.914313793182373,0.6062909364700317,179,
370,pastel_palettes,Make it! (Cover),252.4,7.086287975311279,6.321871757507324,7.929832458496094,0.6785635948181152,168,
371,pastel_palettes,花ハ踊レヤいろはにほ (Cover),251.1,7.000127792358398,5.869652271270752,7.811524868011475,0.7847513556480408,167,
372,pastel_palettes,夜に駆ける (Cover),262.6,6.634649753570557,5.275494575500488,7.1684112548828125,0.8113198280334473,175,
373,pastel_palettes,徒花ネクロマンシー (Cover),242.7,6.687351703643799,5.904230117797852,7.416057586669922,0.6493178606033325,162,
374,pastel_palettes,ノスタルジックレインフォール (Cover),237.0333125,6.740854263305664,5.199155330657959,7.64765739440918,0.9903759956359863,158,
375,poppin_party,Yes! BanG_Dream!,309.966625,7.362218379974365,6.294184684753418,8.044466972351074,0.7230094075202942,207,
376,poppin_party,STAR BEAT!～ホシノコドウ～,320.7333125,6.764976501464844,5.813328266143799,7.382210731506348,0.7877051830291748,214,
377,poppin_party,走り始めたばかりのキミに,260.966625,6.9918622970581055,4.810362815856934,7.90246057510376,1.1269887685775757,174,
378,poppin_party,ティアドロップス,217.1333125,7.039580821990967,6.2277727127075195,7.683029651641846,0.6123021245002747,144,
379,poppin_party,ときめきエクスペリエンス！,257.666625,7.024292945861816,6.292326927185059,7.711637496948242,0.7097403407096863,172,
380,poppin_party,キラキラだとか夢だとか ～Sing Girls～,305.9,6.847537517547607,5.88372278213501,7.5828046798706055,0.7187879681587219,204,
381,poppin_party,私の心はチョココロネ,252.9,6.8272600173950195,5.302445888519287,7.585988521575928,0.868047297000885,168,
382,poppin_party,前へススメ！,309.466625,7.0105485916137695,5.315333366394043,7.780120849609375,0.9262035489082336,206,
383,poppin_party,夢みるSunflower,279.9,6.740738391876221,5.466801166534424,7.489316940307617,0.9551877975463867,187,
384,poppin_party,ティアドロップス ～Popipa Acoustic Ver.～,232.7333125,4.840730667114258,3.9239959716796875,5.7409844398498535,0.7865437865257263,155,
385,poppin_party,走り始めたばかりのキミに ～Popipa Acoustic Ver.～,296.166625,4.977643966674805,3.6982693672180176,6.020778656005859,0.8883447647094727,198,
386,poppin_party,Time Lapse,249.0,6.615450859069824,5.416757583618164,7.356557846069336,0.8499166965484619,166,
387,poppin_party,八月のif,275.7333125,6.440556526184082,5.0755534172058105,7.431019306182861,0.8833098411560059,184,
388,poppin_party,クリスマスのうた,277.366625,6.900106906890869,5.512633800506592,7.670595169067383,0.9758724570274353,185,
389,poppin_party,B.O.F,218.9,7.084251880645752,6.047357559204102,7.524776458740234,0.7162565588951111,146,
390,poppin_party,CiRCLING,261.3333125,6.859184265136719,5.935514450073242,7.576557636260986,0.7210180163383484,174,
391,poppin_party,二重の虹(ダブル レインボウ),246.2333125,6.477928638458252,5.283367156982422,7.148415565490723,0.693074643611908,164,
392,poppin_party,最高(さあ行こう)！,228.866625,6.8412017822265625,6.114253997802734,7.564498424530029,0.6320972442626953,152,
393,poppin_party,ガールズコード,325.2333125,7.000863075256348,6.202852725982666,7.635148525238037,0.6636881232261658,217,
394,poppin_party,Yes! BanG_Dream! ～Popipa Acoustic Ver.～,308.4,5.6650004386901855,4.421115875244141,6.438071250915527,0.7427002191543579,206,
395,poppin_party,夏空 SUN! SUN! SEVEN! ～Popipa Acoustic Ver.～,299.9333125,5.828753471374512,4.789956569671631,6.614171028137207,0.7345577478408813,200,
396,poppin_party,STAR BEAT!～ホシノコドウ～ ～Popipa Acoustic Ver.～,327.7333125,5.125247478485107,4.0163140296936035,5.891677379608154,0.7261766791343689,219,
397,poppin_party,Breakthrough!,275.8,6.979257583618164,6.02076530456543,7.641285419464111,0.801569938659668,184,
398,poppin_party,NO GIRL NO CRY/Poppin'Party Ver.,312.8,6.984805107116699,6.019412994384766,7.5531511306762695,0.6675835847854614,209,
399,poppin_party,イニシャル,295.235625,6.770895481109619,5.852639675140381,7.391969203948975,0.743107259273529,197,
400,poppin_party,Hello! Wink!,281.9333125,6.919102668762207,6.298608779907227,7.823997497558594,0.6625259518623352,188,
401,poppin_party,Step×Step!,249.0,6.74322509765625,4.938462734222412,7.593146800994873,0.9970400929450989,166,
402,poppin_party,Jumpin',247.866625,6.720708847045898,4.870266437530518,7.463426113128662,0.8857869505882263,165,
403,poppin_party,White Afternoon,299.966625,6.272705078125,5.374587059020996,6.972976207733154,0.697092592716217,200,
