idx,band,song,url,video_id,key,camelot,tempo_excerpt,energy_proxy,mode_score,acousticness_proxy,instrumentalness_proxy,bpm,energy,shape,eligible_band,energy_full,i_mean,i_std,i_max,i_min,i_start,i_end,m3-mode,m4-lufs_integrated,m4-lra,m5-arousal_median,m6-valence_median,m7-danceability_norm,m8-acoustic_median,m9-instr_stem_ratio,m11-speech_median,display_band
218,morfonica,蒼穹へのトレイル,https://youtu.be/eAjX1Ihvtac,eAjX1Ihvtac,Gmin,6A,129.19922,-0.10907005748854348,-0.14632,2.3131328050714988,-1.1766287834785476,129.2,0.804,acoustic,True,0.083461,0.09894,0.85716,1.31407,-1.55309,-0.79790,-0.65748,minor,-9.857771004453122,3.5499515533447266,6.70677375793457,4.9399,0.3663,7.157660547818523e-06,0.843474,0.0508774183690547,
219,morfonica,QUEEN (Cover),https://youtu.be/_FiExtFisto,_FiExtFisto,Gmin,6A,112.34715,1.7374903255958767,-0.1573,2.545197423892123,-0.9648725711130001,112.3,0.856,acoustic,True,0.193721,0.33066,0.87928,1.62240,-0.78453,0.53446,0.20596,minor,-9.912512639353006,2.8108530044555664,6.6898627281188965,5.7489,0.4362,4.8418853111797944e-05,0.87643,0.0542018637061119,
220,morfonica,again (Cover),https://youtu.be/4Vgb5ZfuGas,4Vgb5ZfuGas,Amin,8A,143.55469,2.399441253098523,-0.09536,2.451983692407847,-1.8379092152963004,143.6,0.722,acoustic,True,0.111026,0.01829,0.91716,1.27040,-1.40655,-0.05168,0.03351,minor,-10.117478883757729,7.121525764465332,6.855216979980469,5.829,0.272,9.813534416025504e-05,0.852026,0.0666838139295578,
221,morfonica,輪舞-revolution (Cover),https://youtu.be/RquM6y7cTZU,RquM6y7cTZU,Amin,8A,129.19922,1.9203434937280752,-0.19062,1.1631559988543363,-0.4533493652138752,129.2,0.753,acoustic,True,0.469372,0.45755,0.80074,1.81629,-0.64671,0.69316,0.90046,minor,-10.142081878491492,3.162339210510254,6.859628677368164,6.0022,0.6398,0.0001126466304413043,0.824108,0.0712679028511047,
222,morfonica,メロウ (Cover),https://youtu.be/falfRIZceKw,falfRIZceKw,A#min,3A,143.55469,1.3851944533947396,-0.09287,2.0360223320731183,0.8790606245781682,143.6,0.351,acoustic,True,0.285605,0.04618,0.82543,1.34068,-1.15307,0.06218,-0.07114,major,-10.949250068430551,5.86586856842041,6.460662364959717,6.0241,0.1763,0.0020501031540334225,0.768833,0.0722990185022354,
223,morfonica,祝福 (Cover),https://youtu.be/A8BRPZIHCs4,A8BRPZIHCs4,Emaj,12B,112.34715,1.3711465848760545,0.02232,3.2916477580740278,-0.4631353559463319,112.3,0.56,acoustic,True,0.170750,0.15948,0.78260,1.31275,-0.93709,0.31971,0.80276,minor,-11.328021251392668,4.184300422668457,6.3929338455200195,5.7336,0.7812,0.0009825152810662985,0.843524,0.0883244052529335,
224,morfonica,Overdose (Cover),https://youtu.be/ILjUR5nQQPA,ILjUR5nQQPA,Amin,8A,117.45384,0.7896663756098204,-0.04419,2.356363186940041,-1.11147302582761,117.5,0.467,acoustic,True,0.187596,0.04621,0.78642,1.26478,-1.05606,-0.12003,0.37608,minor,-11.459878356248613,3.5179061889648438,6.981286525726318,6.0643,0.5,0.00042881991248577833,0.872391,0.0842074900865554,
225,morfonica,かくれんぼ (Cover),https://youtu.be/GGYr_vW75pI,GGYr_vW75pI,A#min,3A,123.04688,1.5238846249491962,-0.09798,2.6345210681802467,-0.39797959829539425,89.1,0.889,acoustic,True,0.060490,-0.01628,0.73110,1.12607,-1.18871,0.15942,0.08675,minor,-9.442781726318572,4.019084930419922,6.82157564163208,5.1335,0.0289,2.0967934688087553e-05,0.841003,0.0660172700881958,
226,morfonica,chAngE (Cover),https://youtu.be/SfdLc7O8nhM,SfdLc7O8nhM,Amin,8A,161.49902,-0.3267826730981809,-0.17284,1.1809035474666276,-0.46963830462660944,112.3,0.272,acoustic,True,0.702144,0.15573,0.92683,1.75696,-1.13305,0.38212,0.34819,minor,-11.747979174877743,3.542037010192871,6.816376686096191,6.3513,0.1505,7.215316873043776e-05,0.763533,0.0597702339291572,
227,morfonica,ALIVE (Cover),https://youtu.be/fzIHYLmJcy4,fzIHYLmJcy4,G#min,1A,117.45384,2.0668182716442343,-0.00401,1.6737006931504805,-0.41104863108002976,117.5,0.815,acoustic,True,0.336141,0.44200,0.76424,1.70323,-0.63166,0.47693,0.47104,minor,-9.776442469954578,3.4087705612182617,6.664876937866211,5.3346,0.1657,3.27170237142127e-05,0.776914,0.063827596604824,
228,morfonica,Nameless Story (Cover),https://youtu.be/hLQbNQsCqwg,hLQbNQsCqwg,Amin,8A,129.19922,1.6726392286273473,-0.16611,1.0782483215078278,1.1722615340073876,129.2,0.725,acoustic,True,0.487749,0.44363,0.78594,1.80671,-0.74257,0.44897,0.63806,minor,-10.022044875579097,4.1695404052734375,6.486701965332031,5.8621,0.4954,0.00014986813766881824,0.802234,0.0625199377536773,
229,morfonica,青空のラプソディ (Cover),https://youtu.be/ZK7DbX4BApQ,ZK7DbX4BApQ,Amin,8A,135.99918,1.9838458032373167,-0.20612,1.6199136367770057,0.38060645146367905,136.0,0.857,acoustic,True,0.233538,0.30763,0.79151,1.48060,-0.85481,0.09255,-0.05535,minor,-10.10164639213699,2.9022464752197266,6.729590892791748,5.6919,0.8571,9.43188788369298e-05,0.794089,0.0714292898774147,
230,morfonica,Nevereverland (Cover),https://youtu.be/ou7eTJ4JzGE,ou7eTJ4JzGE,Amin,8A,103.35938,-0.2135225883199172,-0.11385,2.1682191025390662,1.1429035618100176,103.4,0.171,acoustic,True,0.258040,0.01233,0.84198,1.47103,-1.19008,-0.75532,0.43348,minor,-11.75998022892601,9.80057144165039,6.336228847503662,5.6035,0.266,4.7589579480700195e-05,0.886971,0.0645642951130867,
231,morfonica,メリッサ (Cover),https://youtu.be/yGdpwyRIyAQ,yGdpwyRIyAQ,Amin,8A,112.34715,1.27650399901097,-0.09497,2.087827001186303,-0.010328094441947171,112.3,0.446,acoustic,True,0.397397,0.01179,0.79315,1.36337,-1.04961,0.07982,0.25180,major,-11.357220123382033,2.919806480407715,6.561936855316162,6.0556,0.9058,7.807692600181326e-05,0.776905,0.0438010729849338,
232,morfonica,COLORFUL BOX (Cover),https://youtu.be/bdjK1IZSudQ,bdjK1IZSudQ,Amin,8A,161.49902,1.606991158298896,-0.10066,1.8088676065192357,-0.7759082468404647,161.5,0.546,acoustic,True,0.380551,0.20827,0.85776,1.57989,-0.87956,0.48785,-0.24804,minor,-11.122579734410271,2.4629125595092773,6.616649150848389,5.7675,0.693,0.00022172590252012014,0.829131,0.0548639819025993,
233,morfonica,unravel (Cover),https://youtu.be/uRaB7qZwZP4,uRaB7qZwZP4,G#maj,4B,135.99918,-0.8964095913113949,0.09667,1.9741729988306815,0.19164212719114365,136.0,0.102,acoustic,True,0.319296,0.12356,0.99430,1.41077,-1.51562,0.09340,-0.35356,major,-11.70947630338712,9.050252914428711,6.40100622177124,5.0744,0.1733,4.293094389140606e-05,0.857116,0.0923510715365409,
234,morfonica,アゲハ蝶 (Cover),https://youtu.be/EG78S0HJvZg,EG78S0HJvZg,Gmin,6A,117.45384,2.562706986483737,-0.04556,3.2163976532918763,0.16234729041785398,117.5,0.481,acoustic,True,0.372894,0.10730,0.71309,1.33582,-0.79127,-0.11512,0.36662,minor,-11.692873957115696,2.7326765060424805,6.488266944885254,6.1454,0.9863,0.00026154390070587397,0.845225,0.0604372546076774,
235,morfonica,V.I.P (Cover),https://youtu.be/B4O27f5P8Dk,B4O27f5P8Dk,Fmaj,7B,123.04688,0.3778475656413933,0.06547,3.6177932377501216,-1.1994206715715596,123.0,0.769,acoustic,True,0.120214,0.07902,0.71094,1.21663,-0.79579,0.18566,0.40688,minor,-11.10466560209088,1.7354497909545898,6.409543037414551,5.307,0.5942,0.0004346574132796377,0.851804,0.0523941777646541,
236,morfonica,CQCQ (Cover),https://youtu.be/v12Sqv9lA0c,v12Sqv9lA0c,G#min,1A,143.55469,-0.4242370714181282,-0.15429,1.212912140163624,0.849702652380798,143.6,0.442,acoustic,True,0.711332,0.27907,0.85321,1.74171,-0.97246,0.18295,0.19997,minor,-10.880582218888748,3.9684934616088867,6.837627410888672,5.8138,0.3769,8.349772542715073e-06,0.846046,0.0700533986091613,
237,mugendai_mutype,アイの夢限,https://youtu.be/fSa8XH8d-T4,fSa8XH8d-T4,Emin,9A,117.45384,-0.20475270185606648,-0.09863,0.1828380248319228,1.1136087250367277,117.5,0.346,shimmer,True,0.094181,-0.23474,0.87629,1.11790,-1.64598,-0.86881,-0.02662,major,-10.846426913712486,7.2274932861328125,6.3023223876953125,5.4263,0.038,0.0010985640110448003,0.747817,0.0864392668008804,
238,mugendai_mutype,どんがらがっしゃん,https://youtu.be/DvZohC30iOw,DvZohC30iOw,Emin,9A,129.19922,1.0633150696918143,-0.14036,-2.164832525213004,1.162475543274931,129.2,0.862,shimmer,True,0.686830,0.44657,0.84299,1.95472,-0.59832,0.46012,0.38405,minor,-9.394475857335431,2.236560821533203,6.943277835845947,6.0411,0.9164,0.00024597591254860163,0.630861,0.0974533408880233,
239,mugendai_mutype,みゅーたんとミュータント,https://youtu.be/qnHJDWgLkvw,qnHJDWgLkvw,F#min,11A,151.99908,7.74966323422488,-0.02238,0.7521786753624495,1.9475645417142817,152.0,0.299,shimmer,True,0.826187,0.19197,1.34915,2.94293,-1.45788,0.13122,0.17212,major,-12.091700948734768,3.5136356353759766,6.8530449867248535,6.011,0.9559,1.846053964982275e-05,0.792811,0.1328879445791244,
240,mugendai_mutype,チューニング,https://youtu.be/gJqvYYkdkC8,gJqvYYkdkC8,G#maj,4B,99.38401,-3.0534768105102805,0.15002,1.3940276422850562,0.4946290273528198,99.4,0.109,acoustic,True,0.201378,-0.16639,0.89229,1.08653,-1.85573,-1.15271,-0.51554,major,-11.989062857667655,8.992670059204102,5.654633522033691,4.9236,0.0957,0.0006379445549100637,0.675428,0.056023433804512,
241,mugendai_mutype,Dream Voyage,https://youtu.be/fDnYCRzvCco,fDnYCRzvCco,Emin,9A,103.35938,0.5130161876375539,-0.18852,-0.1547670387904504,0.5858597151489486,103.4,0.774,neutral,True,0.340735,0.12283,0.72787,1.28375,-0.83237,0.05230,0.53806,minor,-10.222009979354938,2.02127742767334,7.041187286376953,5.6916,0.8845,0.00014488476153928787,0.700228,0.063434213399887,
242,mugendai_mutype,グラディエント,https://youtu.be/QMcU8T8wOd4,QMcU8T8wOd4,Gmaj,9B,117.45384,0.9006461036278761,0.08556,1.1082570453519476,1.6576466743372413,117.5,0.033,shimmer,True,0.150842,-0.48717,0.84019,0.85889,-1.84684,-1.30805,-0.68343,major,-13.715107000517742,6.619233131408691,6.13566780090332,5.8325,0.8723,0.019560396671295166,0.805149,0.0804321244359016,
243,mugendai_mutype,LET'Sあちあちトレーニング！,https://youtu.be/g9fpSuTbouI,g9fpSuTbouI,C#min,12A,123.04688,0.7366340045490409,-0.01563,-0.2215758560299259,0.9083554613514581,117.5,0.137,shimmer,True,0.849158,0.50921,0.98388,2.30161,-1.07411,-0.58032,1.14653,minor,-11.740891329939839,5.953255653381348,6.938374042510986,5.3695,0.5091,5.429043994809035e-06,0.777233,0.0783492103219032,
244,mugendai_mutype,真夜中遊園地,https://youtu.be/KD-EeGTr53I,KD-EeGTr53I,Dmin,7A,129.19922,-1.7374106012185728,-0.2424,-0.6901593271109996,-1.3590270236467248,129.2,0.392,bright,True,0.924196,0.78656,0.78216,1.98735,-0.28499,0.84984,1.33431,minor,-11.444248725734518,3.6497802734375,6.617563724517822,5.1711,0.231,7.485636615456315e-06,0.791853,0.0597200654447078,
245,mugendai_mutype,テレパシー,https://youtu.be/mKiBvYqfBfk,mKiBvYqfBfk,Cmaj,8B,89.10291,1.840770353783747,0.19554,2.773611789978794,0.03531881716815751,89.1,0.018,shimmer,True,0.065084,-0.82105,1.08842,1.29229,-2.16644,-1.39059,0.24050,major,-13.966433738013226,7.827018737792969,5.326847076416016,5.1139,0.8359,0.06327444314956665,0.696166,0.074016734957695,
246,mugendai_mutype,TRASH LIFE,https://youtu.be/oD74b35UNVc,oD74b35UNVc,A#maj,6B,117.45384,-1.4488380516617327,0.27601,-0.850973793282241,0.7650380486890274,117.5,0.009,shimmer,True,0.818530,0.17713,1.18098,1.99599,-2.00469,-1.72547,0.82029,major,-12.59933325663144,17.33480453491211,6.344496250152588,5.3002,0.1231,0.00015439189155586064,0.736211,0.067496083676815,
247,mugendai_mutype,新人類は仮想世界の夢を見るか?,https://youtu.be/zFsTGz60TLY,zFsTGz60TLY,Emin,9A,89.10291,-0.8508626320131891,-0.14085,-2.509440783497577,1.3644457649080217,117.5,0.335,bright,True,0.990046,0.94762,0.80290,2.30719,-0.12167,0.91503,1.07101,minor,-11.377733075737131,2.9349918365478516,6.905704498291016,5.4001,0.7796,4.219095899316017e-06,0.711275,0.0811555013060569,
248,mugendai_mutype,コミュ着火Fire!,https://youtu.be/SI8q0trRdOE,SI8q0trRdOE,Fmin,4A,99.38401,-1.465913179304195,-0.03825,-1.8467611520881864,1.5078263129945328,99.4,0.288,bright,True,0.971669,0.78135,0.74395,2.00713,-0.28893,1.05426,0.71470,minor,-11.848962331231231,2.642263412475586,6.542242527008057,4.9916,0.6809,1.0187178531850805e-06,0.721969,0.0753950029611587,
249,mugendai_mutype,Calling,https://youtu.be/a6oOosacMxc,a6oOosacMxc,Dmin,7A,117.45384,0.1235079111887325,-0.07882,1.2989486920438955,0.9181414520839148,117.5,0.865,neutral,True,0.371363,0.46067,0.69783,1.63483,-0.43334,0.70493,0.43623,minor,-10.595887467827364,4.722809791564941,6.582883834838867,5.0946,0.1429,1.4376362287293887e-06,0.836927,0.0872825980186462,
250,mugendai_mutype,Hi-Vision,https://youtu.be/a1-SB-tFYmI,a1-SB-tFYmI,Dmaj,10B,103.35938,-0.804373929188487,0.06349,-1.407367370271193,0.24379198748152586,103.4,0.093,shimmer,True,0.911945,0.51174,0.94643,2.05528,-0.84420,0.36230,0.90599,minor,-12.009341131327133,4.52805233001709,6.277585029602051,5.4435,0.1474,4.0168182749766856e-05,0.780421,0.0918174013495445,
251,mugendai_mutype,コハク,https://youtu.be/XYCI2LzEnZA,XYCI2LzEnZA,Dmaj,10B,129.19922,-3.106488252468205,0.2072,1.7895083872646644,-1.088618002310517,99.4,0.039,acoustic,True,0.601072,0.12459,0.77638,1.30923,-1.07747,-0.06553,-0.11006,major,-12.729986979911642,10.101555824279785,6.123994827270508,5.1931,0.0365,0.0008699962636455894,0.741481,0.0687514543533325,
252,mugendai_mutype,✞animaるパーティ✞開催中✞,https://youtu.be/J_zCYMoy1Cw,J_zCYMoy1Cw,Dmin,7A,99.38401,-0.6582696272868988,-0.0333,-0.4794383736417524,1.133180706501641,99.4,0.385,neutral,True,0.729709,0.43433,0.82162,1.64032,-0.91052,0.31883,0.04416,minor,-10.715459033481231,5.717368125915527,6.918830394744873,5.5421,0.0699,3.5064813346252777e-06,0.74029,0.0683572217822074,
253,mugendai_mutype,エンプティパペット,https://youtu.be/xosxYF29mvk,xosxYF29mvk,Dmin,7A,123.04688,-1.298931074292905,-0.08663,-1.8160724154206578,0.9051355547233594,123.0,0.047,shimmer,True,0.941041,0.40754,0.92641,1.96943,-1.01359,-0.02452,0.46804,minor,-12.613588452666823,6.364109992980957,6.9426984786987305,5.7127,0.5988,2.4092085368465632e-05,0.68453,0.0819390416145324,
254,mugendai_mutype,限界現実サバイブ天使,https://youtu.be/_iX9WOOierg,_iX9WOOierg,Amaj,11B,123.04688,-1.29269617746277,0.32356,-1.0750462772937572,0.04832471452871293,95.7,0.256,bright,True,0.964012,0.68049,0.68293,1.79584,-0.37066,0.72583,0.53524,major,-11.634358777916539,2.36016845703125,6.753884315490723,5.5299,0.5957,3.7642501411028206e-05,0.718756,0.0715513229370117,
255,mugendai_mutype,ビッグマウス,https://youtu.be/3WpaXoun2Tc,3WpaXoun2Tc,G#maj,4B,143.55469,-0.23567331382638157,0.19132,-1.412434038761317,0.6314434913349729,143.6,0.578,shimmer,True,0.947167,0.86207,0.82004,2.18417,-0.40306,0.81599,1.05665,minor,-10.815676302527027,4.604265213012695,7.154690265655518,5.4246,0.4544,2.656857986949035e-06,0.767367,0.0733248218894004,
256,mugendai_mutype,夢現妄想世界,https://youtu.be/vS2MCoSUEVs,vS2MCoSUEVs,G#min,1A,129.19922,0.30324916020339826,-0.07834,-0.2760963234578762,-0.2839570224062532,129.2,0.941,neutral,True,0.417305,0.44691,0.64944,1.43075,-0.39423,0.74929,0.25787,minor,-8.869509646097635,1.2527589797973633,6.907344341278076,5.4641,0.9043,3.739412932191044e-06,0.767107,0.0554657094180583,
257,mugendai_mutype,やわやわNERD 超FreQuency,https://youtu.be/xzkEK0GF7fw,xzkEK0GF7fw,F#min,11A,143.55469,-0.6950817389057262,-0.20598,-3.9239676339958525,1.7325884227206356,143.6,0.527,bright,True,0.994640,1.09125,0.90245,2.55450,-0.27923,1.18184,1.40201,minor,-10.350026969034296,3.8165149688720703,7.08105993270874,5.3625,0.2401,1.4830829059064854e-05,0.650336,0.095168262720108,
258,mugendai_mutype,超惑星Xへの旅,https://youtu.be/jr_xt37IcRc,jr_xt37IcRc,F#min,11A,135.99918,-0.9479153481454677,-0.19481,-2.362007062135769,1.7846751475869376,136.0,0.458,bright,True,0.838438,0.69682,0.92244,2.16204,-0.67870,0.44488,1.10977,minor,-10.907215406621653,5.971120834350586,6.846338272094727,5.5486,0.3799,3.458379069343209e-05,0.722392,0.0976407527923584,
259,mugendai_mutype,これはぼくたちの生存のあらすじ,https://youtu.be/4XbNBhZuBoA,4XbNBhZuBoA,Fmin,4A,129.19922,0.17711592718506775,-0.11212,-1.9564861982914796,1.4784683407971626,129.2,0.78,shimmer,True,0.858346,0.50924,0.76380,1.59844,-0.50086,0.19741,0.62722,major,-9.756006460737305,2.6600027084350586,6.990171432495117,5.3526,0.3891,2.6114155843970366e-05,0.680077,0.0810664147138595,
260,mygo,迷星叫,https://youtu.be/V6gq-6dAbHA,V6gq-6dAbHA,G#maj,4B,95.70312,1.3313811925370393,0.13241,0.8913272819469975,0.5239238641261098,129.2,0.944,neutral,True,0.034456,-0.05256,1.00496,1.25315,-1.95603,-0.16348,-1.32877,major,-8.85930566065134,3.695164203643799,7.029773235321045,5.31,0.1869,6.278631190070882e-05,0.786882,0.073847085237503,
261,mygo,壱雫空,https://youtu.be/bqDL0mTUiLs,bqDL0mTUiLs,F#maj,2B,103.35938,-0.49409166184108544,0.05638,-0.5439506507162131,1.185267431367943,103.4,0.974,neutral,True,0.049770,0.15124,0.77236,1.33091,-0.84378,0.34632,0.03831,major,-8.4868992644665,2.192392349243164,7.039892196655273,5.2434,0.4088,5.003251862945035e-05,0.648097,0.0944522768259048,
262,mygo,碧天伴走,https://youtu.be/S7S4gUjXKjo,S7S4gUjXKjo,C#maj,3B,129.19922,0.08382839666152098,0.04623,0.53822787351529,0.5923626638292262,129.2,0.973,acoustic,True,0.080398,0.18407,0.66188,1.20640,-0.75191,0.37791,-0.02801,major,-8.654164587473796,1.3840703964233398,6.938835144042969,5.3707,0.807,5.25764116900973e-05,0.652321,0.0721445381641388,
263,mygo,影色舞,https://youtu.be/5_ZWx7Q26Tw,5_ZWx7Q26Tw,A#min,3A,112.34715,1.5658928651336086,-0.02538,0.5149308411553108,0.23400599674906916,112.3,0.879,shimmer,True,0.098775,-0.07148,0.78216,1.23873,-1.10925,-0.04630,-0.05961,minor,-10.088165345243395,1.8210687637329102,7.319878101348877,6.0287,0.959,9.787543240236118e-05,0.797239,0.0628828704357147,
264,mygo,歌いましょう鳴らしましょう,https://youtu.be/Xtqz4zUlrGY,Xtqz4zUlrGY,Emin,9A,112.34715,-0.40383719584404043,-0.0918,-1.529701173558973,1.989928411272207,112.3,0.942,bright,True,0.365237,0.48996,0.66191,1.61427,-0.37202,0.33835,0.73495,minor,-8.710680396666413,1.5278453826904297,7.216568946838379,5.7806,0.7918,1.182600772153819e-05,0.838857,0.05886822193861,
265,mygo,潜在表明,https://youtu.be/ljBKERoFUZQ,ljBKERoFUZQ,Bmin,10A,135.99918,-0.7396784452289877,-0.1633,0.5984873498080812,0.9832972097348525,136.0,0.584,neutral,True,0.092649,-0.31955,0.84927,1.09203,-1.55826,-1.15361,-1.15205,minor,-10.75169762809121,4.413242340087891,6.601536273956299,5.517,0.579,0.00018928450299426913,0.709056,0.0815594643354415,
266,mygo,音一会,https://youtu.be/SKj1BxRGdfI,SKj1BxRGdfI,Fmin,4A,135.99918,-0.27112612753320947,-0.034,-2.909337689434274,2.0322922808301325,136.0,0.968,bright,True,0.143185,0.22840,0.80456,1.42878,-0.63964,0.19907,-1.45889,minor,-8.537541226297554,1.7010760307312012,6.9554853439331055,5.5716,0.7781,0.0007169542368501425,0.75043,0.0633871480822563,
267,mygo,春日影 (MyGO!!!!! ver.),https://youtu.be/NycFr6D6DSw,NycFr6D6DSw,Bmaj,1B,95.70312,1.6007505063153533,0.38816,3.690339995506834,-1.7466785275001717,99.4,0.923,acoustic,True,0.006891,-0.36068,0.78204,0.86728,-1.49262,-0.71492,-0.44912,major,-9.50928168066246,4.400923728942871,6.361649990081787,4.9999,0.2447,0.13815876841545105,0.76623,0.0728325843811035,
268,mygo,詩超絆,https://youtu.be/OenakjvUs24,OenakjvUs24,Cmaj,8B,129.19922,0.023530416886712313,0.22757,1.5601938317407682,-0.30024596181898744,112.3,0.76,acoustic,True,0.029862,-0.24257,0.94483,1.02124,-2.33362,-2.02486,-0.30427,major,-9.400928408248788,9.082263946533203,6.826330661773682,4.8639,0.345,2.1137195290066302e-05,0.837066,0.0726977586746215,
269,mygo,迷路日々,https://youtu.be/d0E91J6UHSw,d0E91J6UHSw,Dmaj,10B,129.19922,-0.23882492419201506,0.125,2.4784102263298085,-2.4308139828350175,129.2,0.976,acoustic,True,0.020674,0.02779,0.78853,1.30790,-1.08479,-0.12329,0.25605,minor,-7.932995250376081,3.2787909507751465,7.209354877471924,5.3722,0.0426,0.00011457358777988702,0.778281,0.0505174100399017,
270,mygo,無路矢,https://youtu.be/b3Rapr2kUTM,b3Rapr2kUTM,Emin,9A,123.04688,1.0877417154374225,-0.15543,2.9753049713697814,-0.08198680077316235,117.5,0.995,acoustic,True,0.011485,0.05708,0.61310,0.95084,-0.89897,0.20523,-0.17098,minor,-7.817507582394393,1.4369258880615234,7.036323547363281,5.116,0.0927,0.0008878789376467466,0.799783,0.0383364185690879,
271,mygo,名無声,https://youtu.be/DEyXwtinmfs,DEyXwtinmfs,F#maj,2B,129.19922,0.7879012052364263,0.01521,2.164149707812146,-0.1275705769591866,129.2,0.954,acoustic,True,0.031394,-0.16399,0.77780,0.77297,-1.12849,-0.17321,-0.08106,major,-9.266305583485236,2.2586050033569336,6.843069553375244,5.2237,0.269,0.00010043807560577989,0.823741,0.0556972920894622,
272,mygo,栞,https://youtu.be/SgJFZEI6GSw,SgJFZEI6GSw,Dmaj,10B,172.26562,3.8225083038481973,0.34451,5.054147249173994,-1.8184003692554678,89.1,0.907,acoustic,True,0.002297,-0.47933,0.99907,1.39220,-1.72483,-0.51756,-1.34359,major,-9.818614932184666,3.6590871810913086,5.732477188110352,5.6336,0.1292,0.4662819504737854,0.748166,0.0724829286336898,
