idx,band,song,duration_sec,cen_mean,cen_p90,roll_mean,roll_p90,bw_mean,bw_p90,flat_mean,flat_p90,contrast_mean,contrast_p90,zcr_mean,zcr_p90,perc_mean,perc_p90,perc_p95,onset_mean,onset_p90,onset_rate,rms_mean,rms_p90,extract_sec,error
355,pastel_palettes,可愛くてごめん (Cover),220.27,2678.2548296328137,3375.769767364331,5764.218536920589,7493.5546875,2666.4639083982793,3090.6033038435344,0.0401155948638916,0.06787139922380447,22.525267270795247,25.130786869232615,0.12038044865671445,0.18408203125,0.2565036714076996,0.569881796836853,0.6776627898216248,1.32358980178833,3.1642889976501465,2.1927966101694913,0.16142918169498444,0.22880913317203522,8.09,
352,pastel_palettes,♡桃色片想い♡ (Cover),257.57,2974.932770667668,3436.653130911511,5974.060414031512,7095.1904296875,2615.9030527369964,2931.74793342035,0.05036967247724533,0.08119993656873703,22.13897620230661,24.752122953639407,0.16214991471254395,0.19873046875,0.27857673168182373,0.6103821992874146,0.7018736004829407,1.217034935951233,2.5694360733032227,1.9412449851171218,0.17758537828922272,0.23409761488437653,10.67,
356,pastel_palettes,からくりピエロ (Cover),252.23,2950.237834383957,3882.934337714319,6246.399057257146,8053.41796875,2774.5842249438438,3241.1827587956273,0.05170570686459541,0.10365467518568039,22.498330041029522,25.78869599352443,0.14024104543519286,0.208984375,0.2198648303747177,0.5211821794509888,0.6304675340652466,1.318798303604126,3.0588512420654297,3.5245143385753934,0.12563344836235046,0.19481338560581207,9.77,
358,pastel_palettes,ルカルカ★ナイトフィーバー (Cover),242.0,3052.789546201001,3596.7451122430925,6407.608169545417,7633.5205078125,2792.340146695344,3108.878158487958,0.06692298501729965,0.10411101579666138,21.709318564183977,24.267381827865368,0.16041212567758803,0.21826171875,0.2620391249656677,0.5699312686920166,0.6604176759719849,1.1922433376312256,2.3690457344055176,3.822314049586777,0.15314985811710358,0.20269303023815155,8.89,
359,pastel_palettes,アイドル (Cover),214.37,3116.17570712447,3925.0072949647006,6816.09838108297,8441.015625,2975.5298900047455,3369.2218313610315,0.04915127530694008,0.09192159026861191,21.583052795966882,24.434843600641855,0.12270206900519874,0.20253906250000053,0.2501015067100525,0.6638298034667969,0.7905500531196594,1.5410892963409424,3.3117575645446777,3.5639869382677656,0.19621026515960693,0.2794264554977417,7.86,
361,pastel_palettes,ふわふわ時間 (Cover),245.23,2922.9888174415155,3562.650544906733,5933.005006339057,7353.5888671875,2684.682001759734,3026.184343066307,0.058950942009687424,0.09110303223133087,21.67149882248987,24.641596263734392,0.1543870697281528,0.21826171875,0.2826373279094696,0.610548198223114,0.7036221623420715,1.1626036167144775,2.228916883468628,1.8553758325404377,0.1423250436782837,0.1905672699213028,8.97,
363,pastel_palettes,Baby Sweet Berry Love (Cover),244.23,2878.6036245013993,3403.744987470258,5632.36557109828,6847.55859375,2595.015225013175,2891.8388762498594,0.046253785490989685,0.0641350969672203,22.72126873000787,25.701372980205164,0.155508131862582,0.21298828125000036,0.2627575993537903,0.6035333275794983,0.7114564180374146,1.259478211402893,2.526932954788208,4.35648969564624,0.1529374122619629,0.2044486403465271,9.46,
362,pastel_palettes,Fantastic future (Cover),246.9,3097.561258306122,3730.302343337352,6381.72538775978,7773.486328125,2763.2035328355796,3130.777364000509,0.06745031476020813,0.11385586857795715,22.111352372713995,24.725611948873887,0.16472476071739234,0.220703125,0.2468419224023819,0.5552173256874084,0.6585283279418945,1.2767095565795898,2.7618420124053955,3.7424058323207774,0.12796857953071594,0.17502695322036743,9.53,
360,pastel_palettes,secret base ～君がくれたもの～ (Cover),322.0,2101.1792072228986,2787.521120175381,4428.340953896222,5996.9970703125,2282.1440891732027,2781.4408907630036,0.022234296426177025,0.02524574100971222,24.982716183721127,28.983215439531886,0.10101182803937121,0.15283203125,0.1475302278995514,0.4237980842590332,0.5327328443527222,1.148844838142395,2.4091947078704834,2.909937888198758,0.12100966274738312,0.16674162447452545,12.9,
366,pastel_palettes,惑星ループ (Cover),206.77,2749.2708418716034,3262.1036988392693,5490.710478005685,6664.5263671875,2553.2133035932793,2893.592673462172,0.04396599158644676,0.06377961486577988,21.85503722871879,24.32405202759059,0.14033455353382931,0.18896484375,0.264689177274704,0.5826932191848755,0.684725821018219,1.3286281824111938,3.1135876178741455,4.067386748347573,0.1592385172843933,0.24546679854393005,7.64,
365,pastel_palettes,ヒトリゴト (Cover),235.27,2875.4748529654694,3512.811257723507,6154.90155974369,8085.7177734375,2816.1979630748665,3203.161536714219,0.037460438907146454,0.055919352918863297,22.28051827043942,25.133352892079188,0.13337233929364453,0.1982421875,0.23014529049396515,0.5397346019744873,0.6825299263000488,1.3682491779327393,3.1751058101654053,4.888070274865401,0.15617802739143372,0.23398828506469727,8.97,
364,pastel_palettes,Q＆A　リサイタル！ (Cover),291.2,3124.150340091124,3759.0254946953305,6170.447442155355,7536.62109375,2677.8189748304494,3016.2775573585327,0.06115466356277466,0.1045113131403923,21.950814186094515,24.482320039808712,0.17196182459034368,0.24462890625,0.3462676703929901,0.710530698299408,0.79115891456604,1.2837620973587036,2.6843035221099854,1.826923076923077,0.14648394286632538,0.25045785307884216,11.49,
368,pastel_palettes,ハッピーシンセサイザ (Cover),238.0,3361.691648328585,4052.157042635561,7082.683315072409,8204.150390625,2959.221029408664,3263.990664115617,0.07688520848751068,0.12991897761821747,21.76808390541367,24.34471906296085,0.16451986471036587,0.24169921875,0.34788790345191956,0.6736699938774109,0.7534278631210327,1.4151406288146973,3.2653274536132812,3.773109243697479,0.13302084803581238,0.17744894325733185,8.68,
367,pastel_palettes,世界は恋に落ちている (Cover),313.2,3209.7614783836493,3886.507511115481,6641.850175446776,8214.9169921875,2839.6927688972482,3185.403853039057,0.05780560523271561,0.09551729261875153,22.67139395758335,25.53591584964072,0.18469313393088813,0.255859375,0.2498580664396286,0.5691165328025818,0.6625080108642578,1.2587811946868896,2.5804147720336914,4.447637292464879,0.1316905915737152,0.18052437901496887,12.07,
370,pastel_palettes,Make it! (Cover),252.4,3049.25058820741,3682.023205013994,6155.765319094267,7622.75390625,2701.315148764211,3077.059217480998,0.055484090000391006,0.09198938310146332,22.061971575496333,24.592414934104756,0.1569852967600046,0.21728515625,0.2484503537416458,0.5642622113227844,0.6597422361373901,1.2047430276870728,2.403858184814453,1.6917591125198097,0.18661564588546753,0.25048333406448364,9.38,
371,pastel_palettes,花ハ踊レヤいろはにほ (Cover),251.1,2858.135486894906,3566.222711811859,5996.712323868365,7385.888671875,2689.3949716107545,3064.9504642003876,0.04788583517074585,0.08063838630914688,22.161417916766638,25.04272510058141,0.13890179252589235,0.1923828125,0.2592361271381378,0.626524031162262,0.7157527804374695,1.2123771905899048,2.619966506958008,3.7037037037037037,0.16624709963798523,0.24049511551856995,9.71,
369,pastel_palettes,春擬き (Cover),269.03,2654.1310154526977,3124.4085919597374,5611.087764372249,6798.032226562496,2655.171960560073,2992.863549439857,0.033633533865213394,0.04554601013660431,22.547738752192554,25.191030373366605,0.12243992627783291,0.171875,0.2355007380247116,0.5714684128761292,0.6696160435676575,1.1661219596862793,2.188474416732788,1.646636104571924,0.1722143590450287,0.24822935461997986,10.73,
374,pastel_palettes,ノスタルジックレインフォール (Cover),237.03,2518.3391923948016,3060.350681083632,5082.757674179951,6459.9609375,2458.0065152109455,2830.3189718294802,0.030885426327586174,0.04352611303329468,23.072624486829376,26.122651741450593,0.12574325503232442,0.17919921875,0.21081000566482544,0.508689284324646,0.6432143449783325,1.2347407341003418,2.347557306289673,3.0712979890310788,0.1490764170885086,0.21528635919094086,9.23,
372,pastel_palettes,夜に駆ける (Cover),262.6,2470.1091013101473,3124.4168507583863,5386.942957870524,7159.7900390625,2616.8717894791403,3043.207593524206,0.02671380341053009,0.0462413914501667,23.33663926007184,26.341728356739516,0.09870460840793545,0.14599609375,0.2892986536026001,0.6121460795402527,0.7204461097717285,1.4689897298812866,3.2154150009155273,5.495049504950495,0.17399148643016815,0.24125264585018158,10.13,
373,pastel_palettes,徒花ネクロマンシー (Cover),242.7,3131.211950648092,3661.428317640889,6334.794173080545,7536.62109375,2723.495892837165,3031.0282369889705,0.06112739071249962,0.09291789680719376,22.045021510982785,24.37792258417582,0.16458852460119106,0.21484375,0.22806014120578766,0.5321138501167297,0.6203898191452026,1.1462610960006714,2.2617971897125244,1.9818706221672848,0.16189523041248322,0.21666908264160156,9.7,
378,poppin_party,ティアドロップス,217.13,2791.833299900503,3413.301826124012,5501.796717843609,7278.22265625,2518.2790398083985,2996.6686467042305,0.05254533514380455,0.07630015909671783,21.21712444639941,23.783323722872687,0.14212947222185093,0.1962890625,0.277666300535202,0.5827925801277161,0.6806354522705078,1.2446666955947876,2.3737740516662598,2.0954866441510593,0.1631752997636795,0.22089721262454987,7.53,
375,poppin_party,Yes! BanG_Dream!,309.97,2867.433886336689,3512.615331564239,5396.911862491222,6675.29296875,2457.655791214025,2877.266615783456,0.047772347927093506,0.0760953277349472,21.729815784947963,24.101635199957684,0.15879769428838952,0.21826171875,0.25428280234336853,0.5824123620986938,0.6942657828330994,1.2174609899520874,2.375488758087158,2.526078072911066,0.13577872514724731,0.19394560158252716,12.11,
377,poppin_party,走り始めたばかりのキミに,260.97,2669.140029009807,3364.8240714582353,5400.669697784361,7181.3232421875,2515.5335766831336,2977.8463268760747,0.04670288786292076,0.07120063900947571,22.102455110946718,25.36048189647823,0.13443235642906398,0.1875,0.22442901134490967,0.5191068649291992,0.6288837194442749,1.148497223854065,2.210118532180786,2.4524204879294933,0.1513429582118988,0.20720994472503662,9.79,
376,poppin_party,STAR BEAT!～ホシノコドウ～,320.73,2635.220041047267,3325.583514804922,5303.550140153297,7149.0234375,2512.1601767706716,2944.6086453398507,0.04424478858709335,0.07100620865821838,22.074753629166217,24.71391095831022,0.13510186848439876,0.19189453125,0.2390814572572708,0.5187757611274719,0.6130615472793579,1.1333485841751099,2.0963447093963623,4.009561421741841,0.17368485033512115,0.21756459772586823,12.7,
379,poppin_party,ときめきエクスペリエンス！,257.67,2704.243374751656,3248.204626789278,5455.549654995438,6890.625,2558.9151074317506,2931.7823632267387,0.04792722314596176,0.06765373796224594,21.629948045890377,24.10983238745809,0.13566236933405426,0.1826171875,0.25639811158180237,0.5519397258758545,0.659507155418396,1.1899322271347046,2.3997867107391357,3.5316946959896502,0.1595192700624466,0.20698532462120056,9.85,
381,poppin_party,私の心はチョココロネ,252.9,2355.1429834829955,2970.6791956197835,4921.894769742127,6546.09375,2467.153275265716,2914.434190127669,0.034260574728250504,0.045946065336465836,22.47176210617774,25.331942121546586,0.10195318776108611,0.1455078125,0.19178783893585205,0.490464985370636,0.6162722110748291,1.1654508113861084,2.426786422729492,2.8390668248319493,0.14717864990234375,0.1997535526752472,9.83,
380,poppin_party,キラキラだとか夢だとか ～Sing Girls～,305.9,2542.871663217115,3087.306711379234,5253.634124466319,6696.826171875,2516.2165472317984,2891.4917739554094,0.04047001525759697,0.057615283876657486,21.873510843957,24.441239916399613,0.12217549217267552,0.16259765625,0.25075602531433105,0.5453581809997559,0.6354268193244934,1.1470115184783936,2.181079626083374,0.9251389342922525,0.16116945445537567,0.20864614844322205,12.46,
382,poppin_party,前へススメ！,309.47,2787.0988371918315,3475.466514622783,5630.506896972656,7418.1884765625,2591.6826474837308,3044.8017373540897,0.04817948862910271,0.0774771124124527,22.26917779633422,25.52085458446978,0.14684223298694477,0.20166015625,0.2640160620212555,0.588104784488678,0.6881066560745239,1.2119289636611938,2.3000805377960205,2.5075398535114175,0.1613304615020752,0.2157711386680603,12.46,
384,poppin_party,ティアドロップス ～Popipa Acoustic Ver.～,232.73,2063.9539650297784,2902.092228638171,4492.086555414734,7009.0576171875,2475.17346384901,3088.513553757878,0.02575572207570076,0.029177995398640633,23.30825339419747,26.607648640376734,0.07705948194153447,0.12548828125,0.15563702583312988,0.4263634979724884,0.5695115923881531,1.5281389951705933,3.6736159324645996,4.197937553709539,0.1337279975414276,0.2093447744846344,8.5,
383,poppin_party,夢みるSunflower,279.9,2658.2972328647274,3497.216911619237,5407.3990345357215,7299.755859375,2514.598220430869,3025.671511619652,0.04677264392375946,0.07665014266967773,21.918586909608305,24.92129820559872,0.13745179969411034,0.19873046875,0.26467326283454895,0.5827198624610901,0.671104371547699,1.2060593366622925,2.2348134517669678,1.9399785637727762,0.15389375388622284,0.21392829716205597,10.85,
386,poppin_party,Time Lapse,249.0,3042.2404081919394,3731.0567046866686,5993.595611333225,7568.9208984375,2640.1014098063924,3033.4943574424938,0.06568726897239685,0.10323238372802734,21.616076261447564,24.356599296618796,0.1650772635414724,0.22412109375,0.2849583923816681,0.6018801927566528,0.7274236679077148,1.2368816137313843,2.33846116065979,2.7349397590361444,0.1498221606016159,0.20608291029930115,9.46,
385,poppin_party,走り始めたばかりのキミに ～Popipa Acoustic Ver.～,296.17,2305.775790694046,3265.577660428029,5057.41166339487,7611.9873046875,2573.8073808005392,3201.419534663897,0.030500715598464012,0.04236724600195885,24.09070822190681,27.69487588294366,0.08873967163612309,0.14697265625,0.1510503739118576,0.4627532362937927,0.6312769651412964,1.3670251369476318,3.235377550125122,3.180641530669668,0.1050298735499382,0.17802302539348602,11.68,
387,poppin_party,八月のif,275.73,2570.4378679820084,3319.7364771080606,5291.237497944079,7084.423828125,2515.213998213145,2975.6674352005525,0.039524517953395844,0.06322582066059113,23.13410725868231,26.03924629331396,0.12224716282894736,0.17431640625,0.16225263476371765,0.4124913513660431,0.5301774144172668,1.1089704036712646,2.215432643890381,3.3909574468085104,0.15159301459789276,0.2032724916934967,10.59,
388,poppin_party,クリスマスのうた,277.37,2732.5817864260107,3306.747336176726,5396.977591790008,6729.1259765625,2479.018387632025,2849.0840314382103,0.044723354279994965,0.06326648592948914,22.126909136738988,24.976245906512613,0.14526726879028545,0.1982421875,0.24704529345035553,0.567730188369751,0.6635352373123169,1.1443644762039185,2.237774610519409,1.6909025357529142,0.1510760635137558,0.20502829551696777,10.59,
389,poppin_party,B.O.F,218.9,2707.2346348195542,3283.7635437163394,5579.273942147062,7202.8564453125,2620.3502004639736,2982.9857155984178,0.049187395721673965,0.06481952220201492,21.857594497547357,24.599327557197753,0.1318324157429996,0.17626953125,0.21522901952266693,0.5056464672088623,0.6064523458480835,1.1898283958435059,2.3735485076904297,3.2206486980356326,0.16516025364398956,0.21366921067237854,8.27,
390,poppin_party,CiRCLING,261.33,2689.1433679376814,3212.4013905011266,5358.882454152321,6686.0595703125,2508.1600551836673,2894.5502354697874,0.046450816094875336,0.06314241886138916,21.872377856320973,24.392446671674044,0.13991589675422034,0.1884765625,0.25977545976638794,0.5687413215637207,0.6610212326049805,1.176819086074829,2.2177860736846924,3.688775510204082,0.15855278074741364,0.20490068197250366,10.33,
391,poppin_party,二重の虹(ダブル レインボウ),246.23,2632.075386415568,3279.2694130266063,5455.925848932549,7224.3896484375,2563.5565293076174,2986.1365127423555,0.04527001082897186,0.0664437785744667,22.013457740700684,24.700862434946817,0.12458027610796794,0.17236328125,0.20415864884853363,0.47464728355407715,0.5958049893379211,1.1113018989562988,2.118572235107422,3.382970082577501,0.15327955782413483,0.19886580109596252,9.5,
392,poppin_party,最高(さあ行こう)！,228.87,3079.8437869668774,3628.7211970878957,6149.134163954708,7353.5888671875,2678.6563476651363,3000.6671143895455,0.06970169395208359,0.10182641446590424,21.608744921813443,23.956324711351126,0.16184945700073552,0.21728515625,0.2508859634399414,0.5410829186439514,0.645975649356842,1.1444119215011597,2.3086185455322266,3.5828721235071366,0.15968859195709229,0.20590081810951233,8.64,
393,poppin_party,ガールズコード,325.23,2479.85677573,3036.568830902209,5069.760310274551,6373.828125,2432.8324098789294,2820.6102536288727,0.037627436220645905,0.05248859152197838,22.242043517868293,24.882807207790574,0.12074602347263869,0.1650390625,0.22538016736507416,0.5101486444473267,0.6190173625946045,1.1231454610824585,2.2120468616485596,1.6050015373577944,0.18673141300678253,0.23700763285160065,12.89,
395,poppin_party,夏空 SUN! SUN! SEVEN! ～Popipa Acoustic Ver.～,299.93,2405.5191760642283,3250.773354236243,5313.402883739622,7536.62109375,2650.1141566900974,3201.0309750966726,0.030127672478556633,0.04899861663579941,23.23611163962242,26.74072709294209,0.09893875370123084,0.15151367187500053,0.20334453880786896,0.5538428425788879,0.6948455572128296,1.599387764930725,4.101085662841797,3.234052011558124,0.11826372146606445,0.1754758208990097,11.83,
394,poppin_party,Yes! BanG_Dream! ～Popipa Acoustic Ver.～,308.4,2282.0596182819227,3246.5317296896515,5163.6886975794305,7547.3876953125,2595.051120645093,3228.0389233044093,0.027112264186143875,0.042724061757326126,23.328893497633157,26.845949995081835,0.08563134081840085,0.13525390625,0.1810137927532196,0.4907345175743103,0.6197719573974609,1.5767751932144165,4.210236549377441,4.06614785992218,0.13019448518753052,0.18480482697486877,12.28,
397,poppin_party,Breakthrough!,275.8,2663.895356509014,3234.2162862832124,5344.299723375805,6664.5263671875,2478.38629138016,2866.357105094946,0.04639609158039093,0.06374868750572205,22.3378067190903,25.109289009323454,0.1413894039269027,0.18994140625,0.23988398909568787,0.512961745262146,0.6164741516113281,1.175740122795105,2.2901666164398193,3.676577229876722,0.1675693541765213,0.21742378175258636,10.61,
396,poppin_party,STAR BEAT!～ホシノコドウ～ ～Popipa Acoustic Ver.～,327.73,2313.788002904258,3219.0638730374553,5080.771863169169,7833.779296875004,2634.8865878534934,3205.0049420809196,0.02834429033100605,0.0384998545050621,24.287871710683742,27.30217561504513,0.09543513244996457,0.138671875,0.14072567224502563,0.3954223096370697,0.5401754975318909,1.2814569473266602,2.7954797744750977,3.5486167615947926,0.0975136086344719,0.14449787139892578,12.57,
398,poppin_party,NO GIRL NO CRY/Poppin'Party Ver.,312.8,2692.4827988013044,3256.0031576475394,5466.465425831122,6782.958984375,2533.580688470304,2890.6708317618454,0.04766682907938957,0.07046888768672943,21.604235959280537,24.017790603597543,0.13567017036492354,0.1845703125,0.2518264949321747,0.5322108864784241,0.6270787119865417,1.140380859375,2.1477622985839844,2.0971867007672635,0.18128633499145508,0.22679392993450165,12.18,
399,poppin_party,イニシャル,295.24,2611.4335091979947,3164.6001242241396,5311.8516995950895,6707.5927734375,2506.743923107495,2904.8530111939604,0.04572917893528938,0.0663612112402916,21.569180401410005,24.234906099633033,0.12943443091329138,0.173828125,0.26221221685409546,0.5570927858352661,0.6475641131401062,1.2013200521469116,2.2673637866973877,0.8332327180594126,0.16438327729701996,0.21734373271465302,11.86,
400,poppin_party,Hello! Wink!,281.93,2888.4524895212976,3560.3862476361983,6034.871708143093,7364.35546875,2702.989640753249,3039.4188721686915,0.05932372808456421,0.09019074589014053,20.844189109653165,23.093629624268566,0.13975476393921923,0.19580078125,0.2966524660587311,0.6124899983406067,0.7054916620254517,1.1628129482269287,2.1320292949676514,0.5746039252778434,0.15587258338928223,0.20435531437397003,11.24,
401,poppin_party,Step×Step!,249.0,2561.1551393079985,3219.9933095579836,5165.205817558747,6621.4599609375,2429.9486587334573,2852.469272968575,0.04027886316180229,0.058987103402614594,22.544393061491924,25.457071710959795,0.12693213491642577,0.1796875,0.2071831375360489,0.5228071808815002,0.6478669047355652,1.1386866569519043,2.277672052383423,3.1164658634538154,0.15311090648174286,0.2069544494152069,9.6,
402,poppin_party,Jumpin',247.87,2517.851551028968,3074.475385497426,5153.0609150870905,6363.0615234375,2456.2913096856932,2828.9263648763026,0.03580712899565697,0.05490737035870552,22.531390847471826,26.03936347177786,0.12312733277224824,0.17138671875,0.23229224979877472,0.5449634790420532,0.640381932258606,1.144669532775879,2.219047784805298,3.1629908552985473,0.1689523309469223,0.2237059772014618,9.81,
404,poppin_party,キラキラスター！,275.97,2520.9650236147972,3133.9435266428372,5244.403015059686,6589.16015625,2464.5898888134075,2850.036753217193,0.0404408760368824,0.056149017065763474,22.137732461381667,24.78326435506813,0.12255284201461927,0.16845703125,0.2256024330854416,0.5178114771842957,0.6192483901977539,1.1401110887527466,2.195375919342041,2.848170068848895,0.1668907254934311,0.21374979615211487,10.42,
403,poppin_party,White Afternoon,299.97,2419.9281101864635,3139.5455915170674,5082.426812994064,6901.3916015625,2474.002055459122,2951.808503771001,0.033262066543102264,0.05021434277296066,22.66979390134889,25.615167292851545,0.10792062562891865,0.1552734375,0.17653803527355194,0.4461789131164551,0.5814381241798401,1.120469093322754,2.1342806816101074,2.043560395599511,0.15584810078144073,0.21156880259513855,11.95,
406,poppin_party,Dreamers Go!,258.0,2514.9213440404073,3025.602313880816,5126.899280918855,6330.76171875,2463.597820395746,2839.3997567751317,0.038697898387908936,0.0507565476000309,22.133770668719055,24.914199212621874,0.11919238843705003,0.16259765625,0.2155652791261673,0.5048699975013733,0.6028923392295837,1.1691707372665405,2.3583524227142334,2.7209302325581395,0.16174615919589996,0.20950745046138763,9.82,
405,poppin_party,Returns,323.17,2234.73580741029,2796.208198821994,4479.648880945538,5889.3310546875,2244.2016429245728,2700.1617451029692,0.02961265854537487,0.043633583933115005,22.955226411964155,26.32885937476281,0.11160934805647363,0.15234375,0.18784019351005554,0.4504716694355011,0.5471490025520325,1.0949528217315674,2.06853985786438,1.8101984934904847,0.15703824162483215,0.21492783725261688,12.84,
407,poppin_party,キズナミュージック♪,315.4,2338.428493454049,2879.2467873732708,4795.159319011567,5996.9970703125,2381.7742617601816,2764.593155247345,0.028663253411650658,0.042171984910964966,22.12149815834929,24.65197853075799,0.11106633522204432,0.15771484375,0.21587234735488892,0.48932167887687683,0.587730884552002,1.1362664699554443,2.1813511848449707,1.4140669922918876,0.1703459620475769,0.2133738398551941,12.32,
408,poppin_party,ミライトレイン,355.67,2419.148023828491,2957.981390359713,5037.126215252277,6373.828125,2440.009865624111,2809.6131749421647,0.035964567214250565,0.05291299894452095,22.13030152492591,25.140090321634286,0.11434987127072725,0.15283203125,0.20711274445056915,0.4768487811088562,0.5825839042663574,1.0911153554916382,2.0251917839050293,2.4686035613870665,0.16325092315673828,0.21086056530475616,14.01,
409,poppin_party,夢を撃ち抜く瞬間に！,280.57,2509.1700153232578,2978.1395424164893,5098.476364892178,6147.7294921875,2431.148032012744,2756.049423110973,0.03567833825945854,0.05249496176838875,22.20982692904406,25.282062921628118,0.11907657420290904,0.1611328125,0.21073018014431,0.4790725111961365,0.5841533541679382,1.1708927154541016,2.232451915740967,1.304502791968635,0.1820029467344284,0.23296009004116058,11.06,
410,poppin_party,ぽっぴん'しゃっふる,278.18,2628.713306752596,3159.0051406644507,5120.457672075839,6449.1943359375,2442.2236488174367,2832.3791512551065,0.03879961743950844,0.05672601982951164,21.60295064545588,24.122562355470137,0.1415156517350388,0.19287109375,0.2996019124984741,0.6139883995056152,0.7016347646713257,1.2661651372909546,2.526756763458252,3.3323524472970747,0.17541185021400452,0.22817696630954742,11.05,
411,poppin_party,夏空 SUN! SUN! SEVEN!,271.17,2657.541346147847,3207.5012378378487,5370.197221475244,6621.4599609375,2509.783117006086,2852.337287485232,0.04753604531288147,0.07212402671575546,21.070704053803862,23.558492970358028,0.13122992356740731,0.18310546875,0.27824270725250244,0.6029518246650696,0.7056285738945007,1.2657166719436646,2.681774854660034,2.3749342930162696,0.18852949142456055,0.24336853623390198,10.56,
414,poppin_party,夏のドーン！,221.35,3066.9213050147673,3779.4580284145827,6096.522347023989,7631.367187500012,2672.8513614162857,3056.671549416513,0.0727405920624733,0.10836490243673325,21.524941929073965,24.20766921369915,0.1737535485287947,0.23974609375,0.31878137588500977,0.6516907811164856,0.7406145334243774,1.19748055934906,2.3331544399261475,3.785916511053551,0.15027321875095367,0.20350727438926697,8.36,
412,poppin_party,1000回潤んだ空,330.77,2322.9620825438355,3018.633676232912,4688.483900771488,6578.3935546875,2359.160416902367,2853.583115520368,0.0275761466473341,0.04597846791148186,23.417837194715705,27.260570813782586,0.1116338234745718,0.15771484375,0.20242036879062653,0.5084260702133179,0.6419838666915894,1.2330795526504517,2.409332275390625,2.3278848064126962,0.1486600935459137,0.22381922602653503,13.06,
413,poppin_party,HAPPY HAPPY PARTY!,282.46,2554.7498339790486,3136.9093802532825,5109.561817249152,6438.427734375,2457.7571004440338,2840.430111700008,0.03563007712364197,0.053202804177999496,21.871650057552426,24.27717371020753,0.1218695010660707,0.1689453125,0.2679600119590759,0.5919085741043091,0.700137734413147,1.2544965744018555,2.4896140098571777,2.5986439274819597,0.17199324071407318,0.2256224900484085,11.15,
415,poppin_party,キミにもらったもの,235.43,1985.9796817077565,2800.9250886659647,4183.484081742326,6503.02734375,2276.868823499126,2920.3848845717157,0.02989983558654785,0.03365994244813919,24.2872574321263,28.36480239755555,0.08389225645648422,0.12890625,0.1256294697523117,0.3730342984199524,0.5249246954917908,1.091323971748352,2.2289905548095703,2.421128631018725,0.11174458265304565,0.18770015239715576,8.8,
418,poppin_party,Home Street,228.0,2671.3324809864703,3381.7079326603093,5341.656399666656,7193.166503906254,2482.6097848248064,2965.9992485841285,0.05117250978946686,0.0656924843788147,22.30502834499526,25.238079923550345,0.13780694095277496,0.19189453125,0.2412322461605072,0.5622126460075378,0.6707342267036438,1.1985431909561157,2.4811134338378906,2.1666666666666665,0.16410677134990692,0.2244831770658493,8.41,
417,poppin_party,切ないSandglass,246.47,2468.902213308062,3109.1091863838938,5100.471337453633,6922.9248046875,2465.8667047736703,2983.5062850865825,0.037808146327733994,0.05492115020751953,22.476885795071112,25.56995280677135,0.11383305611163448,0.16259765625,0.1897808164358139,0.47710496187210083,0.5993047952651978,1.1542596817016602,2.284036636352539,2.5520692453340548,0.17419572174549103,0.24061553180217743,9.29,
416,poppin_party,Light Delight,308.83,2414.4938959618007,3027.4564373045123,4974.754350589242,6761.42578125,2412.3440368933834,2936.815749031296,0.03041059523820877,0.04622025415301323,23.05495090899116,26.692508792282005,0.11150848179883091,0.15478515625,0.17696048319339752,0.42155641317367554,0.5339872241020203,1.1576770544052124,2.2276980876922607,2.483540205072855,0.16509130597114563,0.21676689386367798,12.22,
419,poppin_party,What's the POPIPA!?,278.67,2908.3953121013133,3458.6636829432923,5832.620255022601,6955.224609375,2618.72510526803,2899.6107104361467,0.05930543318390846,0.09551717340946198,21.077144043616887,23.443798573861795,0.15065392747042158,0.20556640625,0.29639360308647156,0.6134620904922485,0.7102317810058594,1.196573257446289,2.336400270462036,1.88755980861244,0.17259326577186584,0.22776304185390472,10.66,
420,poppin_party,SAKURA MEMORIES,254.6,2605.5806081078695,3279.666604554399,5348.095516095246,6879.8583984375,2503.6250449029594,2920.922890140252,0.03984031453728676,0.0634118840098381,22.891252877806977,25.908878597009256,0.1277571302867077,0.1826171875,0.2185758799314499,0.518843948841095,0.6231825351715088,1.175572156906128,2.3530969619750977,3.676355066771406,0.14102846384048462,0.1825357973575592,9.78,
423,poppin_party,イントロダクション,221.4,2677.3309743189507,3272.119111638716,5565.165449761569,6976.7578125,2604.977493445467,2970.0066916189144,0.04055919498205185,0.06575199216604233,21.814424227659973,24.277154218497266,0.1245235993215784,0.171875,0.278527170419693,0.6175665855407715,0.7391285300254822,1.2821744680404663,2.5876364707946777,3.6178861788617884,0.15827234089374542,0.21064592897891998,8.19,
422,poppin_party,Tomorrow's Door,247.6,2584.9506250459613,3207.6872896275418,5338.229267094605,6675.29296875,2510.8336483096587,2905.0222297508203,0.038060665130615234,0.05727927386760712,21.681505821294667,24.38632945103292,0.11881585203429763,0.16650390625,0.1968323141336441,0.4353069067001343,0.5398248434066772,1.1230205297470093,2.101351737976074,1.4781906300484653,0.19826851785182953,0.25958046317100525,9.56,
421,poppin_party,アニバーサリー,273.83,2605.8585047409397,3138.8037336861303,5269.942908685693,6449.1943359375,2468.8286514705396,2829.082369076355,0.040898311883211136,0.058201711624860764,22.024685485649037,24.658534203969314,0.13278554806734355,0.177734375,0.26167941093444824,0.5676437020301819,0.6600003838539124,1.1911839246749878,2.378739833831787,2.3992696287279367,0.17630980908870697,0.2229522466659546,10.94,
