idx,band,song,duration_sec,acoustic_median,acoustic_p10,acoustic_p90,acoustic_std,n_patches,extract_sec,error
384,poppin_party,ティアドロップス ～Popipa Acoustic Ver.～,232.73,0.44057661294937134,0.05950865149497986,0.9172150492668152,0.30800744891166687,155,6.79,
383,poppin_party,夢みるSunflower,279.9,5.8054116379935294e-05,6.156195695439237e-07,0.11410296708345413,0.2198394387960434,187,7.84,
382,poppin_party,前へススメ！,309.47,0.00035026727709919214,1.195486038341187e-05,0.30303889513015747,0.19324207305908203,206,8.31,
385,poppin_party,走り始めたばかりのキミに ～Popipa Acoustic Ver.～,296.17,0.842792272567749,0.20054320991039276,0.99357008934021,0.3122097849845886,198,8.08,
386,poppin_party,Time Lapse,249.0,3.505487597976753e-07,1.0573431907801023e-08,0.0036870846524834633,0.037066664546728134,166,6.76,
387,poppin_party,八月のif,275.73,0.0032496226485818624,0.00012679306382779032,0.5313915014266968,0.2665010690689087,184,7.08,
389,poppin_party,B.O.F,218.9,0.0006698971264995635,2.0612242224160582e-05,0.036050036549568176,0.07182734459638596,146,5.59,
390,poppin_party,CiRCLING,261.33,2.1176456357352436e-05,6.277436455093266e-07,0.0010177545482292771,0.03697473183274269,174,6.5,
388,poppin_party,クリスマスのうた,277.37,2.5637098588049412e-05,1.7547473589729634e-06,0.012096714228391647,0.0653960108757019,185,7.89,
391,poppin_party,二重の虹(ダブル レインボウ),246.23,3.6764518881682307e-05,4.916290663459222e-07,0.17913317680358887,0.19899314641952515,164,6.68,
392,poppin_party,最高(さあ行こう)！,228.87,7.764072506688535e-06,6.339988090076076e-07,0.0005692551494576037,0.014058384113013744,152,6.17,
393,poppin_party,ガールズコード,325.23,9.633529407437891e-05,3.3441788218624424e-06,0.043648432940244675,0.11839096993207932,217,7.79,
394,poppin_party,Yes! BanG_Dream! ～Popipa Acoustic Ver.～,308.4,0.5122064352035522,0.0372488908469677,0.9378670454025269,0.3386196792125702,206,8.07,
395,poppin_party,夏空 SUN! SUN! SEVEN! ～Popipa Acoustic Ver.～,299.93,0.3535110354423523,0.015727749094367027,0.8425707221031189,0.31436967849731445,200,8.24,
397,poppin_party,Breakthrough!,275.8,2.5718019969644956e-05,1.0184955954173347e-06,0.0028838147409260273,0.10137055814266205,184,7.99,
396,poppin_party,STAR BEAT!～ホシノコドウ～ ～Popipa Acoustic Ver.～,327.73,0.9032427668571472,0.37525227665901184,0.9842769503593445,0.2547990679740906,219,8.88,
398,poppin_party,NO GIRL NO CRY/Poppin'Party Ver.,312.8,4.624010034603998e-05,7.387937444036652e-07,0.004952543415129185,0.04087762534618378,209,8.26,
399,poppin_party,イニシャル,295.24,2.2904976503923535e-05,8.159506705851527e-07,0.029088471084833145,0.1520521491765976,197,7.79,
401,poppin_party,Step×Step!,249.0,6.45030231680721e-05,1.418770125383162e-06,0.5578420758247375,0.2596149146556854,166,6.18,
400,poppin_party,Hello! Wink!,281.93,3.2690018088032957e-06,1.747290667708512e-07,0.0002972460351884365,0.010277431458234787,188,7.52,
402,poppin_party,Jumpin',247.87,2.3178194169304334e-05,1.861571092831582e-07,0.7907994389533997,0.2935962975025177,165,6.92,
404,poppin_party,キラキラスター！,275.97,0.00011952994827879593,3.550842848198954e-06,0.019189514219760895,0.10277575254440308,184,7.07,
403,poppin_party,White Afternoon,299.97,0.0008523830911144614,6.921173280716175e-06,0.0409771129488945,0.11397877335548401,200,7.65,
406,poppin_party,Dreamers Go!,258.0,5.356634937925264e-05,1.1149993497383548e-06,0.0525398924946785,0.14576183259487152,172,6.71,
405,poppin_party,Returns,323.17,0.0006426036125048995,7.395852207991993e-06,0.8506752252578735,0.3283773958683014,216,8.33,
407,poppin_party,キズナミュージック♪,315.4,0.00015222004731185734,4.447371793503407e-06,0.03249518200755119,0.1015850231051445,210,8.18,
409,poppin_party,夢を撃ち抜く瞬間に！,280.57,6.506340287160128e-05,8.154303259289009e-07,0.0933338850736618,0.2016775906085968,187,7.82,
410,poppin_party,ぽっぴん'しゃっふる,278.18,7.773467223159969e-05,2.3478678485844284e-06,0.001920598791912198,0.017878299579024315,185,7.45,
408,poppin_party,ミライトレイン,355.67,0.00041409104596823454,1.7404043319402263e-05,0.14679476618766785,0.23201224207878113,238,9.13,
411,poppin_party,夏空 SUN! SUN! SEVEN!,271.17,2.764731107163243e-05,3.4104451174243877e-07,0.0010074045276269317,0.006642445921897888,181,7.38,
413,poppin_party,HAPPY HAPPY PARTY!,282.45,3.072037361562252e-05,9.419022148904332e-07,0.0007491030846722424,0.05057361349463463,188,8.35,
412,poppin_party,1000回潤んだ空,330.77,0.0008851534803397954,2.3686004624323687e-06,0.948250412940979,0.4002498388290405,221,9.89,
415,poppin_party,キミにもらったもの,235.43,0.6374028325080872,0.0034370350185781717,0.9893728494644165,0.41730383038520813,157,6.57,
414,poppin_party,夏のドーン！,221.35,0.00031234711059369147,2.6719621928350534e-06,0.032996177673339844,0.17959505319595337,147,6.59,
416,poppin_party,Light Delight,308.83,0.00010992874740622938,3.736101461981889e-06,0.01902126334607601,0.14522354304790497,206,7.7,
417,poppin_party,切ないSandglass,246.47,0.00041481654625386,1.3700810086447746e-06,0.35014548897743225,0.19625139236450195,164,6.16,
418,poppin_party,Home Street,228.0,0.00021337828366085887,4.35385481978301e-06,0.12199190258979797,0.18269389867782593,152,5.31,
419,poppin_party,What's the POPIPA!?,278.67,1.2991825997232809e-06,8.221449832035432e-08,9.207249968312681e-05,0.008306958712637424,186,7.52,
420,poppin_party,SAKURA MEMORIES,254.6,0.0007585566490888596,2.8563117666635662e-05,0.17503949999809265,0.2349671572446823,170,6.94,
421,poppin_party,アニバーサリー,273.83,1.9276259990874678e-05,9.234208278030565e-07,0.0018178813625127077,0.1058935821056366,183,7.5,
422,poppin_party,Tomorrow's Door,247.6,6.314941856544465e-06,3.1474669981435e-07,0.00046028965152800083,0.053239598870277405,165,6.87,
423,poppin_party,イントロダクション,221.4,8.474435162497684e-05,2.4725020466576098e-06,0.00892572570592165,0.0780990868806839,147,6.63,
424,poppin_party,TARINAI,219.63,4.450489541341085e-06,1.6557410731365962e-07,0.00029284373158589005,0.002065753797069192,146,5.58,
425,poppin_party,DOKI DOKI SCARY,240.36,3.655571345007047e-05,2.242630216642283e-06,0.0004625094588845968,0.014889311976730824,160,5.62,
426,poppin_party,Photograph,258.07,5.075102671980858e-05,2.746080781435012e-06,0.07204562425613403,0.14480102062225342,172,6.83,
427,poppin_party,夏に閉じこめて,261.64,0.0028133185114711523,4.6518369344994426e-05,0.4437493681907654,0.25172168016433716,174,7.27,
428,poppin_party,ぽっぴん'どりーむ！,269.77,2.535281964810565e-05,8.26426344247011e-07,0.005280783399939537,0.05266730487346649,180,7.4,
429,poppin_party,星の約束,245.13,0.0001279407151741907,4.0681998143554665e-06,0.01727200113236904,0.11568715423345566,163,6.84,
430,poppin_party,新しい季節に,211.8,2.5015828214236535e-05,2.281818069604924e-06,0.008931300602853298,0.13413424789905548,141,6.33,
431,poppin_party,トレモロアイズ,241.4,0.00014630818623118103,1.1328821528877597e-05,0.053311169147491455,0.1403220146894455,161,5.81,
432,poppin_party,雨上がり、キミと,265.91,7.54821894588531e-06,2.6075309733641916e-07,0.14224913716316223,0.1427992433309555,177,6.86,
433,poppin_party,花咲く未来に,276.13,2.3970194888534024e-05,1.1454091008999967e-06,0.0011392879532650113,0.016185063868761063,184,7.23,
436,poppin_party,キミが始まる！,218.23,0.000118974108772818,6.1957766774867196e-06,0.004438688512891531,0.05464830622076988,145,5.88,
435,poppin_party,Sweets BAN!,255.87,3.3761294616851956e-05,2.969573188238428e-06,0.0005366912228055298,0.0051515852101147175,170,6.68,
434,poppin_party,Live Beyond!!,314.6,1.5308864021790214e-05,4.949726530867338e-07,0.003259580349549651,0.09783327579498291,210,8.18,
437,poppin_party,Moonlight Walk,226.57,7.576843472634209e-06,4.167576435065712e-07,0.0002880890970118344,0.0063705905340611935,151,6.26,
438,poppin_party,ここから先は歌にならない,277.6,4.388845627545379e-05,1.7990716969507048e-06,0.0019686769228428602,0.07111705839633942,185,7.52,
440,poppin_party,Future Place,232.97,0.00012901781883556396,4.362694198789541e-06,0.002906559268012643,0.025612613186240196,155,6.38,
439,poppin_party,青春 To Be Continued,256.37,1.1700164577632677e-05,8.63291447217307e-08,0.0005708105745725334,0.00531809963285923,171,7.45,
441,poppin_party,大好き！,247.46,3.8458380004158244e-05,2.8231690976099344e-06,0.008659805171191692,0.09247510135173798,165,6.62,
442,poppin_party,Five Letters,249.23,0.0005146278999745846,7.039176125545055e-06,0.40430396795272827,0.2238086313009262,166,6.67,
443,poppin_party,最強☆ソング,255.13,0.00040529394755139947,3.0867179248161847e-06,0.02349049597978592,0.05869930610060692,170,6.48,
446,poppin_party,とっておきAnswer,196.8,2.674279676284641e-05,1.334912212769268e-06,0.0016868478851392865,0.03339867293834686,131,4.66,
444,poppin_party,RiNG A BELL,261.07,2.5467888917773962e-05,1.4068577911530156e-06,0.002714025555178523,0.030410071834921837,174,7.31,
445,poppin_party,Drive Your Heart,268.87,3.9749161260260735e-06,2.659226083778776e-07,0.003902343800291419,0.06509436666965485,179,7.58,
447,poppin_party,START!! True dreams,242.88,5.566771505982615e-06,2.0910046316657827e-07,0.003365494078025222,0.1148412898182869,162,6.93,
448,poppin_party,どきどきデエト,217.33,0.00010964776447508484,6.685570951958653e-06,0.002181161195039749,0.01214749738574028,145,6.09,
449,poppin_party,チョコレイトの低音レシピ,271.02,0.0004461531061679125,1.4073258398639155e-06,0.3570796847343445,0.2097356617450714,181,6.58,
450,poppin_party,Chu Chueen!,229.9,1.4181850929162465e-06,1.7958900144776635e-08,3.900407318724319e-05,0.006458574440330267,153,5.84,
453,poppin_party,Game Changer,195.77,2.128817868651822e-06,9.887614993431271e-08,3.77170872525312e-05,0.005715439096093178,130,4.97,
454,poppin_party,花園電気ギター！！！,199.06,7.232471944007557e-06,6.204199820558642e-08,0.00025255323271267116,0.021726762875914574,132,4.96,
451,poppin_party,どきどきSING OUT!,248.18,0.0005534730153158307,5.5075157433748245e-05,0.016905950382351875,0.14707833528518677,165,6.88,
452,poppin_party,Freedom,264.57,5.630790474242531e-05,3.0076166694925632e-06,0.022662309929728508,0.09020421653985977,176,7.04,
455,poppin_party,す、好きなんかじゃない！,236.94,0.00044054380850866437,8.14062514109537e-06,0.14453446865081787,0.20879727602005005,158,6.09,
456,poppin_party,遠い音楽 ～ハートビート～,243.16,0.009597357362508774,0.0010979082435369492,0.13831253349781036,0.11445248872041702,162,6.4,
457,poppin_party,ほな！,227.2,2.458482595102396e-05,4.584617840919236e-07,0.0006536255241371691,0.0027592801488935947,151,5.97,
458,poppin_party,世界中の青空をあつめて,230.4,2.9100256142555736e-05,3.646467803264386e-07,0.0012383501743897796,0.13597571849822998,153,5.79,
459,poppin_party,勇気Limit！,222.64,9.111057443078607e-05,2.848252506737481e-06,0.0025218860246241093,0.0551808662712574,148,5.55,
460,poppin_party,開けたらDream!,309.03,1.0172420843446162e-05,5.735928425565362e-07,0.00030531210359185934,0.005407525226473808,206,7.27,
461,poppin_party,絆色のアンサンブル,312.1,1.8494247342459857e-05,3.7050503465252405e-07,0.009494893252849579,0.1696508526802063,208,7.4,
463,poppin_party,ちゅ、多様性。 (Cover),188.09,5.219674130785279e-05,1.4940720802769647e-06,0.003249378874897957,0.015978246927261353,125,5.07,
464,poppin_party,フィクション (Cover),232.0,0.000321447616443038,1.260214685316896e-05,0.025721000507473946,0.11370687931776047,154,6.68,
462,poppin_party,NO GIRL NO CRY (Poppin'Party Ver.),312.8,4.624010034603998e-05,7.387937444036652e-07,0.004952543415129185,0.04087762534618378,209,8.64,
465,poppin_party,幾億光年 (Cover),275.4,0.0009906381601467729,5.6963028328027576e-05,0.3039070963859558,0.21766717731952667,184,7.34,
467,poppin_party,じょいふる (Cover),194.6,2.766413672361523e-05,2.3439829419658054e-06,0.0022816492710262537,0.04324107617139816,129,5.81,
466,poppin_party,心絵 (Cover),256.67,9.479802429268602e-06,2.41680936596822e-07,0.018036331981420517,0.04677687957882881,171,6.95,
468,poppin_party,MATSURI BAYASHI (Cover),231.13,0.00012548090307973325,2.143629899364896e-06,0.003635333850979805,0.013274039141833782,154,5.83,
470,poppin_party,トウキョウ・シャンディ・ランデヴ (Cover),186.87,5.500952829606831e-05,5.388273166317958e-06,0.0019704955630004406,0.017176883295178413,124,4.89,
469,poppin_party,私は最強 (Cover),257.93,6.087590736569837e-05,1.7437068891013041e-06,0.010828846134245396,0.0275610089302063,172,6.68,
471,poppin_party,夜行性ハイズ (Cover),226.0,0.00022297310351859778,2.155375796064618e-06,0.00949321873486042,0.04697573184967041,150,6.13,
472,poppin_party,メランコリック (Cover),220.97,0.00022257059754338115,3.877183189615607e-06,0.07011229544878006,0.19014014303684235,147,5.97,
473,poppin_party,怪獣の花唄 (Cover),223.1,0.00018485801410861313,8.332748620887287e-06,0.01562993787229061,0.03290940448641777,148,5.8,
474,poppin_party,光るなら (Cover),253.77,0.0010331922676414251,2.8998996640439145e-05,0.05645254999399185,0.13341784477233887,169,6.09,
475,poppin_party,ミュージック・アワー (Cover),280.83,6.065475827199407e-05,2.769309048744617e-06,0.00516476109623909,0.08334516733884811,187,7.38,
476,poppin_party,only my railgun (Cover),253.27,2.626019522722345e-05,1.5618675774931035e-07,0.0017473336774855852,0.06071535870432854,169,7.36,
477,poppin_party,ロミオとシンデレラ (Cover),280.33,2.6070953026646748e-05,4.791666015080409e-07,0.001954495906829834,0.07585470378398895,187,8.23,
478,poppin_party,Daydream café (Cover),229.03,0.00014435173943638802,1.6082396541605704e-05,0.00819035992026329,0.08411417156457901,152,6.73,
479,poppin_party,君じゃなきゃダメみたい (Cover),239.73,1.1002173778251745e-05,9.998148016165942e-07,0.00037915518623776734,0.007589083164930344,160,6.75,
480,poppin_party,＊〜アスタリスク〜 (Cover),252.67,0.0005836256896145642,2.2647087462246418e-05,0.025299368426203728,0.07271214574575424,168,6.4,
482,poppin_party,檄！帝国華撃団 (Cover),184.6,3.535308132995851e-05,3.0585188142140396e-06,0.0007725610630586743,0.010777019895613194,123,4.28,
481,poppin_party,DAYS of DASH (Cover),253.67,8.603427704656497e-05,2.7196840619581053e-06,0.0007134303450584412,0.06973809748888016,169,6.36,
483,poppin_party,DAYS (Cover),235.1,0.0011737679596990347,7.847561209928244e-05,0.03929208591580391,0.06479334086179733,157,6.35,
486,poppin_party,ヴァンパイア (Cover),182.17,0.00014862573880236596,2.5772355911612976e-06,0.15448451042175293,0.15517345070838928,121,5.88,
485,poppin_party,チェリボム (Cover),246.4,2.0498995581874624e-05,1.2135768656662549e-06,0.0008302974747493863,0.006812129635363817,164,6.78,
484,poppin_party,ディスカバリー！ (Cover),278.23,0.00014609906065743417,6.769909646209271e-07,0.011538287624716759,0.06423383206129074,185,7.54,
487,poppin_party,怪物 (Cover),206.57,0.0014867364661768079,3.942607872886583e-05,0.045143041759729385,0.07816451787948608,137,5.82,
488,poppin_party,大河よ共に泣いてくれ (Cover),207.67,6.269619916565716e-06,2.268294707619134e-07,0.02065897174179554,0.17748644948005676,138,5.51,
489,poppin_party,空色デイズ (Cover),253.83,4.695994903158862e-06,1.8193979656189185e-07,0.000378415483282879,0.04399082064628601,169,6.09,
490,raise_a_suilen,Invincible Fighter,250.87,4.2374208533146884e-06,1.7737690427566122e-07,0.025617370381951332,0.1521715521812439,167,6.63,
492,raise_a_suilen,SOUL SOLDIER,239.93,2.3703054466750473e-05,2.873234450362361e-07,0.000973255024291575,0.04054088145494461,160,6.42,
493,raise_a_suilen,UNSTOPPABLE,230.5,7.714862476859707e-06,5.05555760810239e-07,0.010929344221949577,0.06781850010156631,153,6.52,
491,raise_a_suilen,A DECLARATION OF ×××,315.77,3.957539320254e-06,6.588238221638676e-08,0.00022537659970112145,0.05925951153039932,211,8.4,
494,raise_a_suilen,HELL! or HELL?,282.34,2.321674401173368e-06,4.54806858840584e-08,0.0009581692283973098,0.12919123470783234,188,7.13,
495,raise_a_suilen,Beautiful Birthday,256.1,9.963363845599815e-05,5.257393809188216e-07,0.013162408024072647,0.03839240223169327,171,5.96,
497,raise_a_suilen,DRIVE US CRAZY,245.67,9.558212695992552e-06,2.869793434001622e-07,0.001181008410640061,0.07647555321455002,164,6.65,
496,raise_a_suilen,Takin’ my Heart,286.93,5.803391104564071e-05,4.4454205294641724e-07,0.022420169785618782,0.07523924857378006,191,8.44,
499,raise_a_suilen,REIGNING,249.4,9.061419405043125e-06,6.085547283873893e-07,0.07541988790035248,0.2219434380531311,166,6.68,
498,raise_a_suilen,!NVADE SHOW!,265.67,1.9950128262280487e-05,5.798952429358906e-07,0.0029056379571557045,0.07442916929721832,177,7.49,
500,raise_a_suilen,EXPOSE ‘Burn out!!!’,283.74,3.4739816783257993e-06,1.1581879277855478e-07,9.845289605436847e-05,0.014879760332405567,189,7.28,
502,raise_a_suilen,V.I.P MONSTER,241.9,7.023711532383459e-07,4.312774581904932e-09,0.0003285100101493299,0.048249613493680954,161,6.16,
501,raise_a_suilen,R・I・O・T,301.5,6.136738193163183e-06,8.043384980283008e-08,0.0017413683235645294,0.09875686466693878,201,8.64,
504,raise_a_suilen,Ray of hope,190.77,1.194863307318883e-05,8.63453465171915e-07,0.0016928210388869047,0.019627077504992485,127,5.44,
505,raise_a_suilen,EXIST,238.47,0.00012707113637588918,3.839485543721821e-06,0.5876450538635254,0.2607356011867523,159,6.47,
503,raise_a_suilen,mind of Prominence,266.23,3.891690084856236e-06,8.452635569256017e-08,9.408737241756171e-05,0.009670358151197433,177,7.25,
506,raise_a_suilen,Sacred world,300.83,9.261875675292686e-05,2.335179260626319e-06,0.019331060349941254,0.02706216275691986,201,8.56,
508,raise_a_suilen,DANCING DARING,215.07,1.616451845620759e-05,1.1496939578137244e-07,0.0009062491008080542,0.02751673385500908,143,5.95,
509,raise_a_suilen,BATTLE CRY,234.37,6.609101319554611e-07,8.344938962068227e-09,7.344436016865075e-05,0.0037779086269438267,156,6.81,
507,raise_a_suilen,-N-E-M-E-S-I-S-,267.8,2.308908051418257e-07,4.475158910111077e-09,5.380439688451588e-05,0.006572066340595484,178,7.95,
510,raise_a_suilen,Domination to world,258.2,8.988909939944278e-06,9.314683779848565e-08,0.003998607862740755,0.017863664776086807,172,6.78,
511,raise_a_suilen,THE WAY OF LIFE,238.2,5.690146281267516e-06,2.1254548698834697e-07,0.0001144712878158316,0.05293632671236992,159,6.68,
512,raise_a_suilen,灼熱 Bonfire!,224.8,5.0115049816668034e-05,8.714811770005326e-07,0.0016027122037485242,0.009276044555008411,150,5.78,
513,raise_a_suilen,Repaint,234.6,4.4272113882470876e-05,2.7131147817271994e-07,0.0016162022948265076,0.011016313917934895,156,5.89,
514,raise_a_suilen,Life on the Lotus,243.33,5.062411673861789e-06,2.229284845611801e-08,0.010637221857905388,0.11568868160247803,162,5.48,
515,raise_a_suilen,CORUSCATE -DNA-,287.43,7.362371434282977e-06,3.5141454191034427e-07,0.0010235192021355033,0.06979554891586304,192,7.7,
516,raise_a_suilen,That Is How I Roll!,265.87,2.5660678147687577e-05,6.942924528630101e-07,0.0013218163512647152,0.023884359747171402,177,7.61,
517,raise_a_suilen,しゅわりん☆どり～みん,265.34,6.552603008458391e-05,2.585857146186754e-06,0.01680901274085045,0.085604228079319,177,7.69,
520,raise_a_suilen,Don't be afraid!,143.9,5.3797964937984943e-05,1.1713228786902619e-06,0.02188866026699543,0.1063791960477829,95,4.69,
518,raise_a_suilen,パスパレボリューションず☆,231.72,9.094965935219079e-05,5.232184321357636e-06,0.005647400394082069,0.14372120797634125,154,6.79,
519,raise_a_suilen,えがおのオーケストラっ！,255.57,0.008725792169570923,0.00018833995272871107,0.15932677686214447,0.16772623360157013,170,6.89,
522,raise_a_suilen,Hey-day狂騒曲(カプリチオ),241.23,1.1401199117244687e-05,4.168605869381281e-07,0.0021015622187405825,0.07629813253879547,161,6.51,
521,raise_a_suilen,ゆら・ゆらRing-Dong-Dance,294.87,0.00019858959421981126,3.5420505355432397e-06,0.04387051984667778,0.17812864482402802,197,8.03,
523,raise_a_suilen,Scarlet Sky,246.47,1.6173100448213518e-05,9.378489380651445e-07,0.0007186724105849862,0.024605371057987213,164,6.49,
524,raise_a_suilen,ゴーカ！ごーかい！？ファントムシーフ！,242.37,0.0005124285817146301,2.9262719181133434e-05,0.07829337567090988,0.09907019138336182,161,6.31,
526,raise_a_suilen,That Is How I Roll! (ライブ / アンコール),283.0,4.611600161297247e-06,1.948676811025507e-07,0.0040145013481378555,0.11710122972726822,189,7.19,
527,raise_a_suilen,R･I･O･T (ライブ / アンコール),348.13,7.051613010844449e-06,7.758642794897241e-08,0.035798296332359314,0.1387738138437271,232,7.72,
529,raise_a_suilen,TWIN TALE,217.51,2.248271186999773e-07,4.069163228592743e-09,0.00506424019113183,0.030294083058834076,145,5.7,
528,raise_a_suilen,Apocalypse,252.6,8.030891876842361e-06,2.6936206154459796e-08,0.0011287874076515436,0.006319550797343254,168,6.98,
531,raise_a_suilen,BERSER-KEY,230.97,0.000126621249364689,1.2881891962024383e-06,0.005569026805460453,0.11743167042732239,154,6.56,
530,raise_a_suilen,STRAY CERBERUS,256.13,2.5085850211326033e-05,2.3764351908539538e-07,0.01115270797163248,0.1524086743593216,171,7.25,
532,raise_a_suilen,POLARIS,271.63,8.657028956804425e-06,9.850412396872343e-08,0.0033687425311654806,0.028852811083197594,181,6.94,
533,raise_a_suilen,HOWLING AMBITION,258.57,6.59769170852087e-07,4.1513100512702295e-08,2.0135616068728268e-05,0.010507825762033463,172,6.85,
534,raise_a_suilen,VIVID FIRST TIME,229.97,6.308071078819921e-07,5.08031894330685e-10,6.343786662910134e-05,0.006861598696559668,153,6.52,
536,raise_a_suilen,Drown Out the Noise and Push Through the Trash,216.04,9.631159628042951e-06,1.8534126411395846e-07,0.0028042891062796116,0.06336264312267303,144,5.6,
535,raise_a_suilen,'FIGHT' ADDICT,231.6,3.3019873626471963e-06,2.0827059188377461e-07,0.018240459263324738,0.1657973825931549,154,6.33,
537,raise_a_suilen,FIVE as ONE,255.16,6.266358832363039e-05,6.160808538879792e-07,0.7959511280059814,0.29856568574905396,170,6.54,
538,raise_a_suilen,EXPOSE 'Burn out!!!' (English),283.73,1.2782115845766384e-06,4.169111988971963e-08,4.138365329708904e-05,0.017733128741383553,189,6.98,
539,raise_a_suilen,Takin' my Heart (English),285.0,1.5626224922016263e-05,1.9657352368085412e-07,0.012480299919843674,0.04468142241239548,190,8.18,
541,raise_a_suilen,WHAT AN EXPLOSION,190.9,9.384502277498541e-07,1.2236267110665722e-08,1.8786271539283916e-05,0.007349890656769276,127,5.48,
540,raise_a_suilen,WELCOME TO PANDEMONIUM,254.83,9.095902555600333e-07,4.452757096373716e-08,4.885320959147066e-05,0.006195754744112492,170,7.29,
542,raise_a_suilen,RUNAWAY STAR,228.9,4.1588718886487186e-05,1.0058349744213047e-06,0.001201789709739387,0.06776214390993118,152,6.54,
543,raise_a_suilen,Bad Kids All Bet,228.2,1.9196668290533125e-06,3.3330479709547944e-08,0.0038175536319613457,0.06856480240821838,152,6.22,
544,raise_a_suilen,Light a fire,269.0,0.01042598020285368,8.814398461254314e-05,0.9420207142829895,0.3648965358734131,179,6.54,
548,raise_a_suilen,ラスハピーポー！,200.37,0.00013963686069473624,3.2968698633339955e-06,0.005163282621651888,0.02559589222073555,133,5.66,
545,raise_a_suilen,Embrace of light,271.97,0.02733348123729229,3.685456977109425e-05,0.9625577330589294,0.40003037452697754,181,7.63,
546,raise_a_suilen,OUTSIDER RODEO,269.07,4.8323104238079395e-06,1.1224938845089127e-07,0.0002469512983225286,0.007461543194949627,179,7.59,
549,raise_a_suilen,1/3の純情な感情 (Cover),222.9,1.0230294719804078e-05,7.142558615669259e-07,0.0019305329769849777,0.11962078511714935,148,6.46,
547,raise_a_suilen,JUST THE WAY I AM,258.7,6.14846885582665e-06,1.1637294505817408e-07,0.00014796217146795243,0.004982304759323597,172,6.99,
550,raise_a_suilen,ヒトリノ夜 (Cover),237.8,1.1845040717162192e-05,6.579231239811634e-07,0.0002512940263841301,0.006475584581494331,158,6.11,
553,raise_a_suilen,Bling-Bang-Bang-Born (Cover),168.7,7.000464279371954e-07,4.6367684802817166e-08,0.00021474005188792944,0.0005570209468714893,112,3.64,
554,raise_a_suilen,第六感 (Cover),193.27,2.4253226001746953e-05,1.7821743369950127e-07,0.0017804305534809828,0.08033860474824905,128,5.2,
555,raise_a_suilen,革命道中 (Cover),198.17,7.084777462296188e-05,1.9018297052753041e-06,0.032807983458042145,0.10396178066730499,132,5.16,
552,raise_a_suilen,メギツネ (Cover),250.83,9.263059155273368e-07,5.554901871818174e-09,6.612959259655327e-05,0.006919620092958212,167,6.05,
556,raise_a_suilen,Get Wild (Cover),199.63,1.2803050140064443e-06,3.4922347680321764e-08,0.0009823632426559925,0.03563012182712555,133,5.53,
551,raise_a_suilen,激動 (Cover),333.6,8.081234227574896e-06,1.1675068378735887e-07,0.0040094926953315735,0.06683024019002914,223,8.64,
557,raise_a_suilen,ボッカデラべリタ (Cover),201.84,1.7687747458694503e-05,4.353093885356429e-09,0.001660173642449081,0.0016757156699895859,134,5.13,
560,raise_a_suilen,Just Awake (Cover),222.97,5.392220828071004e-06,1.1437818869808325e-07,0.000699463824275881,0.1275787353515625,148,5.36,
559,raise_a_suilen,劣等上等 (Cover),237.07,3.816900425590575e-05,1.011652216220682e-06,0.001485601649619639,0.009073253720998764,158,6.16,
561,raise_a_suilen,Keep the Heat and Fire Yourself Up (Cover),205.84,5.237783625489101e-06,5.680158565724014e-08,0.0029565782751888037,0.11586903035640717,137,5.52,
558,raise_a_suilen,第ゼロ感 (Cover),288.77,6.39125710222288e-06,3.4804585880010563e-08,0.0007523305830545723,0.06688325107097626,193,8.37,
562,raise_a_suilen,ボッカデラベリタ (Cover),202.0,2.0083185518160462e-05,1.6949186942838423e-08,0.0015200225170701742,0.002282831585034728,134,6.18,
563,raise_a_suilen,VORACITY (Cover),207.53,6.253458559513092e-05,1.51319522956328e-06,0.0024401163682341576,0.12945786118507385,138,5.88,
564,raise_a_suilen,神っぽいな (Cover),204.3,3.228346031391993e-05,1.7214331364812097e-06,0.001452223164960742,0.04550756886601448,136,4.92,
565,raise_a_suilen,狂乱 Hey Kids!! (Cover),249.9,1.6484900697832927e-06,2.9561372016928544e-08,8.581862493883818e-05,0.003114088671281934,166,6.02,
566,raise_a_suilen,SAVIOR OF SONG (Cover),249.2,0.0002313678851351142,3.881905286107212e-06,0.14520958065986633,0.18824033439159393,166,6.03,
567,raise_a_suilen,恋しさとせつなさと心強さと (Cover),250.73,0.0004174782952759415,2.9365251066337805e-06,0.013757293112576008,0.04308779165148735,167,6.18,
569,raise_a_suilen,CORE PRIDE (Cover),257.23,7.889564585639164e-06,1.081224922927504e-07,0.0002382460079388693,0.05515609309077263,171,6.66,
568,raise_a_suilen,DEPARTURES (Cover),332.93,0.115804523229599,0.0002022901171585545,0.9189072847366333,0.3588634431362152,222,8.06,
570,roselia,Neo-Aspect,307.29,5.589836746366927e-06,1.3205320215092797e-07,0.06358776241540909,0.2285466343164444,205,8.22,
571,roselia,BLACK SHOUT,247.05,0.00018526214989833534,5.0850503612309694e-06,0.45582127571105957,0.23772022128105164,165,7.01,
572,roselia,Opera of the wasteland,284.8,0.00019652015180326998,2.1427943863727705e-07,0.20183737576007843,0.22894230484962463,190,8.25,
574,roselia,ONENESS,239.23,4.610448286257451e-06,3.159084940307366e-07,0.2328995317220688,0.24393747746944427,159,7.28,
573,roselia,陽だまりロードナイト,289.84,2.4090455553960055e-05,4.706439256096928e-07,0.01842447556555271,0.18784725666046143,193,8.35,
