idx,tag,threshold,selected_bpm_m4,switched
329,pastel_palettes__329,0.2,101.33333333333331,True
330,pastel_palettes__330,0.01,71.8,False
330,pastel_palettes__330,0.02,95.73333333333332,True
330,pastel_palettes__330,0.05,95.73333333333332,True
330,pastel_palettes__330,0.08,95.73333333333332,True
330,pastel_palettes__330,0.1,95.73333333333332,True
330,pastel_palettes__330,0.15,95.73333333333332,True
330,pastel_palettes__330,0.2,95.73333333333332,True
331,pastel_palettes__331,0.01,43.8,False
331,pastel_palettes__331,0.02,43.8,False
331,pastel_palettes__331,0.05,58.39999999999999,True
331,pastel_palettes__331,0.08,58.39999999999999,True
331,pastel_palettes__331,0.1,58.39999999999999,True
331,pastel_palettes__331,0.15,58.39999999999999,True
331,pastel_palettes__331,0.2,58.39999999999999,True
332,pastel_palettes__332,0.01,82.0,False
332,pastel_palettes__332,0.02,82.0,False
332,pastel_palettes__332,0.05,54.66666666666666,True
332,pastel_palettes__332,0.08,54.66666666666666,True
332,pastel_palettes__332,0.1,54.66666666666666,True
332,pastel_palettes__332,0.15,54.66666666666666,True
332,pastel_palettes__332,0.2,54.66666666666666,True
333,pastel_palettes__333,0.01,93.13333333333333,True
333,pastel_palettes__333,0.02,93.13333333333333,True
333,pastel_palettes__333,0.05,93.13333333333333,True
333,pastel_palettes__333,0.08,93.13333333333333,True
333,pastel_palettes__333,0.1,93.13333333333333,True
333,pastel_palettes__333,0.15,93.13333333333333,True
333,pastel_palettes__333,0.2,93.13333333333333,True
334,pastel_palettes__334,0.01,61.53333333333333,True
334,pastel_palettes__334,0.02,61.53333333333333,True
334,pastel_palettes__334,0.05,61.53333333333333,True
334,pastel_palettes__334,0.08,61.53333333333333,True
334,pastel_palettes__334,0.1,61.53333333333333,True
334,pastel_palettes__334,0.15,61.53333333333333,True
334,pastel_palettes__334,0.2,61.53333333333333,True
335,pastel_palettes__335,0.01,44.55,False
335,pastel_palettes__335,0.02,44.55,False
335,pastel_palettes__335,0.05,59.39999999999999,True
335,pastel_palettes__335,0.08,59.39999999999999,True
335,pastel_palettes__335,0.1,59.39999999999999,True
335,pastel_palettes__335,0.15,59.39999999999999,True
335,pastel_palettes__335,0.2,59.39999999999999,True
336,pastel_palettes__336,0.01,92.3,False
336,pastel_palettes__336,0.02,92.3,False
336,pastel_palettes__336,0.05,61.53333333333333,True
336,pastel_palettes__336,0.08,61.53333333333333,True
336,pastel_palettes__336,0.1,61.53333333333333,True
336,pastel_palettes__336,0.15,61.53333333333333,True
336,pastel_palettes__336,0.2,61.53333333333333,True
337,pastel_palettes__337,0.01,129.2,False
337,pastel_palettes__337,0.02,129.2,False
337,pastel_palettes__337,0.05,129.2,False
337,pastel_palettes__337,0.08,86.13333333333333,True
337,pastel_palettes__337,0.1,86.13333333333333,True
337,pastel_palettes__337,0.15,86.13333333333333,True
337,pastel_palettes__337,0.2,86.13333333333333,True
338,pastel_palettes__338,0.01,47.0,False
338,pastel_palettes__338,0.02,47.0,False
338,pastel_palettes__338,0.05,62.66666666666666,True
338,pastel_palettes__338,0.08,62.66666666666666,True
338,pastel_palettes__338,0.1,62.66666666666666,True
338,pastel_palettes__338,0.15,62.66666666666666,True
338,pastel_palettes__338,0.2,62.66666666666666,True
339,pastel_palettes__339,0.01,90.66666666666666,True
339,pastel_palettes__339,0.02,90.66666666666666,True
339,pastel_palettes__339,0.05,90.66666666666666,True
339,pastel_palettes__339,0.08,90.66666666666666,True
339,pastel_palettes__339,0.1,90.66666666666666,True
339,pastel_palettes__339,0.15,90.66666666666666,True
339,pastel_palettes__339,0.2,90.66666666666666,True
340,pastel_palettes__340,0.01,94.0,False
340,pastel_palettes__340,0.02,94.0,False
340,pastel_palettes__340,0.05,94.0,False
340,pastel_palettes__340,0.08,62.66666666666666,True
340,pastel_palettes__340,0.1,62.66666666666666,True
340,pastel_palettes__340,0.15,62.66666666666666,True
340,pastel_palettes__340,0.2,62.66666666666666,True
341,pastel_palettes__341,0.01,143.6,False
341,pastel_palettes__341,0.02,143.6,False
341,pastel_palettes__341,0.05,95.73333333333332,True
341,pastel_palettes__341,0.08,95.73333333333332,True
341,pastel_palettes__341,0.1,95.73333333333332,True
341,pastel_palettes__341,0.15,95.73333333333332,True
341,pastel_palettes__341,0.2,95.73333333333332,True
342,pastel_palettes__342,0.01,93.13333333333333,True
342,pastel_palettes__342,0.02,93.13333333333333,True
342,pastel_palettes__342,0.05,93.13333333333333,True
342,pastel_palettes__342,0.08,93.13333333333333,True
342,pastel_palettes__342,0.1,93.13333333333333,True
342,pastel_palettes__342,0.15,93.13333333333333,True
342,pastel_palettes__342,0.2,93.13333333333333,True
343,pastel_palettes__343,0.01,139.7,False
343,pastel_palettes__343,0.02,139.7,False
343,pastel_palettes__343,0.05,139.7,False
343,pastel_palettes__343,0.08,139.7,False
343,pastel_palettes__343,0.1,139.7,False
343,pastel_palettes__343,0.15,93.13333333333333,True
343,pastel_palettes__343,0.2,93.13333333333333,True
344,pastel_palettes__344,0.01,105.5,False
344,pastel_palettes__344,0.02,105.5,False
344,pastel_palettes__344,0.05,70.33333333333333,True
344,pastel_palettes__344,0.08,70.33333333333333,True
344,pastel_palettes__344,0.1,70.33333333333333,True
344,pastel_palettes__344,0.15,70.33333333333333,True
344,pastel_palettes__344,0.2,70.33333333333333,True
345,pastel_palettes__345,0.01,152.0,False
345,pastel_palettes__345,0.02,152.0,False
345,pastel_palettes__345,0.05,152.0,False
345,pastel_palettes__345,0.08,152.0,False
345,pastel_palettes__345,0.1,101.33333333333331,True
345,pastel_palettes__345,0.15,101.33333333333331,True
345,pastel_palettes__345,0.2,101.33333333333331,True
346,pastel_palettes__346,0.01,58.39999999999999,True
346,pastel_palettes__346,0.02,58.39999999999999,True
346,pastel_palettes__346,0.05,58.39999999999999,True
346,pastel_palettes__346,0.08,58.39999999999999,True
346,pastel_palettes__346,0.1,58.39999999999999,True
346,pastel_palettes__346,0.15,58.39999999999999,True
346,pastel_palettes__346,0.2,58.39999999999999,True
347,pastel_palettes__347,0.01,30.05,False
347,pastel_palettes__347,0.02,30.05,False
347,pastel_palettes__347,0.05,30.05,False
347,pastel_palettes__347,0.08,80.13333333333333,True
347,pastel_palettes__347,0.1,80.13333333333333,True
347,pastel_palettes__347,0.15,80.13333333333333,True
347,pastel_palettes__347,0.2,80.13333333333333,True
348,pastel_palettes__348,0.01,90.7,False
348,pastel_palettes__348,0.02,90.7,False
348,pastel_palettes__348,0.05,90.7,False
348,pastel_palettes__348,0.08,60.46666666666667,True
348,pastel_palettes__348,0.1,60.46666666666667,True
348,pastel_palettes__348,0.15,60.46666666666667,True
348,pastel_palettes__348,0.2,60.46666666666667,True
349,pastel_palettes__349,0.01,58.39999999999999,True
349,pastel_palettes__349,0.02,58.39999999999999,True
349,pastel_palettes__349,0.05,58.39999999999999,True
349,pastel_palettes__349,0.08,58.39999999999999,True
349,pastel_palettes__349,0.1,58.39999999999999,True
349,pastel_palettes__349,0.15,58.39999999999999,True
349,pastel_palettes__349,0.2,58.39999999999999,True
350,pastel_palettes__350,0.01,139.7,False
350,pastel_palettes__350,0.02,139.7,False
350,pastel_palettes__350,0.05,93.13333333333333,True
350,pastel_palettes__350,0.08,93.13333333333333,True
350,pastel_palettes__350,0.1,93.13333333333333,True
350,pastel_palettes__350,0.15,93.13333333333333,True
350,pastel_palettes__350,0.2,93.13333333333333,True
351,pastel_palettes__351,0.01,166.7,False
351,pastel_palettes__351,0.02,166.7,False
351,pastel_palettes__351,0.05,166.7,False
351,pastel_palettes__351,0.08,166.7,False
351,pastel_palettes__351,0.1,111.13333333333333,True
351,pastel_palettes__351,0.15,111.13333333333333,True
351,pastel_palettes__351,0.2,111.13333333333333,True
352,pastel_palettes__352,0.01,152.0,False
352,pastel_palettes__352,0.02,152.0,False
352,pastel_palettes__352,0.05,152.0,False
352,pastel_palettes__352,0.08,152.0,False
352,pastel_palettes__352,0.1,152.0,False
352,pastel_palettes__352,0.15,101.33333333333331,True
352,pastel_palettes__352,0.2,101.33333333333331,True
353,pastel_palettes__353,0.01,152.0,False
353,pastel_palettes__353,0.02,152.0,False
353,pastel_palettes__353,0.05,101.33333333333331,True
353,pastel_palettes__353,0.08,101.33333333333331,True
353,pastel_palettes__353,0.1,101.33333333333331,True
353,pastel_palettes__353,0.15,101.33333333333331,True
353,pastel_palettes__353,0.2,101.33333333333331,True
354,pastel_palettes__354,0.01,152.0,False
354,pastel_palettes__354,0.02,152.0,False
354,pastel_palettes__354,0.05,152.0,False
354,pastel_palettes__354,0.08,152.0,False
354,pastel_palettes__354,0.1,152.0,False
354,pastel_palettes__354,0.15,101.33333333333331,True
354,pastel_palettes__354,0.2,101.33333333333331,True
355,pastel_palettes__355,0.01,161.5,False
355,pastel_palettes__355,0.02,161.5,False
355,pastel_palettes__355,0.05,161.5,False
355,pastel_palettes__355,0.08,107.66666666666666,True
355,pastel_palettes__355,0.1,107.66666666666666,True
355,pastel_palettes__355,0.15,107.66666666666666,True
355,pastel_palettes__355,0.2,107.66666666666666,True
356,pastel_palettes__356,0.01,50.65,False
356,pastel_palettes__356,0.02,50.65,False
356,pastel_palettes__356,0.05,50.65,False
356,pastel_palettes__356,0.08,50.65,False
356,pastel_palettes__356,0.1,50.65,False
356,pastel_palettes__356,0.15,67.53333333333333,True
356,pastel_palettes__356,0.2,67.53333333333333,True
357,pastel_palettes__357,0.01,107.66666666666666,True
357,pastel_palettes__357,0.02,107.66666666666666,True
357,pastel_palettes__357,0.05,107.66666666666666,True
357,pastel_palettes__357,0.08,107.66666666666666,True
357,pastel_palettes__357,0.1,107.66666666666666,True
357,pastel_palettes__357,0.15,107.66666666666666,True
357,pastel_palettes__357,0.2,107.66666666666666,True
358,pastel_palettes__358,0.01,161.5,False
358,pastel_palettes__358,0.02,161.5,False
358,pastel_palettes__358,0.05,161.5,False
358,pastel_palettes__358,0.08,107.66666666666666,True
358,pastel_palettes__358,0.1,107.66666666666666,True
358,pastel_palettes__358,0.15,107.66666666666666,True
358,pastel_palettes__358,0.2,107.66666666666666,True
359,pastel_palettes__359,0.01,166.7,False
359,pastel_palettes__359,0.02,166.7,False
359,pastel_palettes__359,0.05,111.13333333333333,True
359,pastel_palettes__359,0.08,111.13333333333333,True
359,pastel_palettes__359,0.1,111.13333333333333,True
359,pastel_palettes__359,0.15,111.13333333333333,True
359,pastel_palettes__359,0.2,111.13333333333333,True
360,pastel_palettes__360,0.01,35.9,False
360,pastel_palettes__360,0.02,35.9,False
360,pastel_palettes__360,0.05,35.9,False
360,pastel_palettes__360,0.08,35.9,False
360,pastel_palettes__360,0.1,35.9,False
360,pastel_palettes__360,0.15,215.4,True
360,pastel_palettes__360,0.2,215.4,True
361,pastel_palettes__361,0.01,90.7,False
361,pastel_palettes__361,0.02,90.7,False
361,pastel_palettes__361,0.05,90.7,False
361,pastel_palettes__361,0.08,90.7,False
361,pastel_palettes__361,0.1,60.46666666666667,True
361,pastel_palettes__361,0.15,60.46666666666667,True
361,pastel_palettes__361,0.2,60.46666666666667,True
362,pastel_palettes__362,0.01,86.1,False
362,pastel_palettes__362,0.02,86.1,False
362,pastel_palettes__362,0.05,57.39999999999999,True
362,pastel_palettes__362,0.08,57.39999999999999,True
362,pastel_palettes__362,0.1,57.39999999999999,True
362,pastel_palettes__362,0.15,57.39999999999999,True
362,pastel_palettes__362,0.2,57.39999999999999,True
363,pastel_palettes__363,0.01,42.35,False
363,pastel_palettes__363,0.02,42.35,False
363,pastel_palettes__363,0.05,56.46666666666667,True
363,pastel_palettes__363,0.08,56.46666666666667,True
363,pastel_palettes__363,0.1,56.46666666666667,True
363,pastel_palettes__363,0.15,56.46666666666667,True
363,pastel_palettes__363,0.2,56.46666666666667,True
364,pastel_palettes__364,0.01,90.7,False
364,pastel_palettes__364,0.02,90.7,False
364,pastel_palettes__364,0.05,60.46666666666667,True
364,pastel_palettes__364,0.08,60.46666666666667,True
364,pastel_palettes__364,0.1,60.46666666666667,True
364,pastel_palettes__364,0.15,60.46666666666667,True
364,pastel_palettes__364,0.2,60.46666666666667,True
365,pastel_palettes__365,0.01,166.7,False
365,pastel_palettes__365,0.02,166.7,False
365,pastel_palettes__365,0.05,166.7,False
365,pastel_palettes__365,0.08,111.13333333333333,True
365,pastel_palettes__365,0.1,111.13333333333333,True
365,pastel_palettes__365,0.15,111.13333333333333,True
365,pastel_palettes__365,0.2,111.13333333333333,True
366,pastel_palettes__366,0.01,84.7,False
366,pastel_palettes__366,0.02,84.7,False
366,pastel_palettes__366,0.05,84.7,False
366,pastel_palettes__366,0.08,56.46666666666667,True
366,pastel_palettes__366,0.1,56.46666666666667,True
366,pastel_palettes__366,0.15,56.46666666666667,True
366,pastel_palettes__366,0.2,56.46666666666667,True
367,pastel_palettes__367,0.01,129.2,False
367,pastel_palettes__367,0.02,129.2,False
367,pastel_palettes__367,0.05,86.13333333333333,True
367,pastel_palettes__367,0.08,86.13333333333333,True
367,pastel_palettes__367,0.1,86.13333333333333,True
367,pastel_palettes__367,0.15,86.13333333333333,True
367,pastel_palettes__367,0.2,86.13333333333333,True
368,pastel_palettes__368,0.01,126.0,False
368,pastel_palettes__368,0.02,126.0,False
368,pastel_palettes__368,0.05,126.0,False
368,pastel_palettes__368,0.08,84.0,True
368,pastel_palettes__368,0.1,84.0,True
368,pastel_palettes__368,0.15,84.0,True
368,pastel_palettes__368,0.2,84.0,True
369,pastel_palettes__369,0.01,172.3,False
369,pastel_palettes__369,0.02,172.3,False
369,pastel_palettes__369,0.05,172.3,False
369,pastel_palettes__369,0.08,172.3,False
369,pastel_palettes__369,0.1,172.3,False
369,pastel_palettes__369,0.15,114.86666666666667,True
369,pastel_palettes__369,0.2,114.86666666666667,True
370,pastel_palettes__370,0.01,21.525,False
370,pastel_palettes__370,0.02,21.525,False
370,pastel_palettes__370,0.05,21.525,False
370,pastel_palettes__370,0.08,21.525,False
370,pastel_palettes__370,0.1,57.39999999999999,True
370,pastel_palettes__370,0.15,57.39999999999999,True
370,pastel_palettes__370,0.2,57.39999999999999,True
371,pastel_palettes__371,0.01,161.5,False
371,pastel_palettes__371,0.02,161.5,False
371,pastel_palettes__371,0.05,107.66666666666666,True
371,pastel_palettes__371,0.08,107.66666666666666,True
371,pastel_palettes__371,0.1,107.66666666666666,True
371,pastel_palettes__371,0.15,107.66666666666666,True
371,pastel_palettes__371,0.2,107.66666666666666,True
372,pastel_palettes__372,0.01,86.13333333333333,True
372,pastel_palettes__372,0.02,86.13333333333333,True
372,pastel_palettes__372,0.05,86.13333333333333,True
372,pastel_palettes__372,0.08,86.13333333333333,True
372,pastel_palettes__372,0.1,86.13333333333333,True
372,pastel_palettes__372,0.15,86.13333333333333,True
372,pastel_palettes__372,0.2,86.13333333333333,True
373,pastel_palettes__373,0.01,43.05,False
373,pastel_palettes__373,0.02,43.05,False
373,pastel_palettes__373,0.05,43.05,False
373,pastel_palettes__373,0.08,43.05,False
373,pastel_palettes__373,0.1,57.39999999999999,True
373,pastel_palettes__373,0.15,57.39999999999999,True
373,pastel_palettes__373,0.2,57.39999999999999,True
374,pastel_palettes__374,0.01,83.35,False
374,pastel_palettes__374,0.02,111.13333333333333,True
374,pastel_palettes__374,0.05,111.13333333333333,True
374,pastel_palettes__374,0.08,111.13333333333333,True
374,pastel_palettes__374,0.1,111.13333333333333,True
374,pastel_palettes__374,0.15,111.13333333333333,True
374,pastel_palettes__374,0.2,111.13333333333333,True
375,poppin_party__375,0.01,46.15,False
375,poppin_party__375,0.02,61.53333333333333,True
375,poppin_party__375,0.05,61.53333333333333,True
375,poppin_party__375,0.08,61.53333333333333,True
375,poppin_party__375,0.1,61.53333333333333,True
375,poppin_party__375,0.15,61.53333333333333,True
375,poppin_party__375,0.2,61.53333333333333,True
376,poppin_party__376,0.01,97.5,False
376,poppin_party__376,0.02,65.0,True
376,poppin_party__376,0.05,65.0,True
376,poppin_party__376,0.08,65.0,True
376,poppin_party__376,0.1,65.0,True
376,poppin_party__376,0.15,65.0,True
376,poppin_party__376,0.2,65.0,True
377,poppin_party__377,0.01,166.7,False
377,poppin_party__377,0.02,166.7,False
377,poppin_party__377,0.05,250.05,True
377,poppin_party__377,0.08,250.05,True
377,poppin_party__377,0.1,250.05,True
377,poppin_party__377,0.15,250.05,True
377,poppin_party__377,0.2,250.05,True
378,poppin_party__378,0.01,95.7,False
378,poppin_party__378,0.02,95.7,False
378,poppin_party__378,0.05,63.8,True
378,poppin_party__378,0.08,63.8,True
378,poppin_party__378,0.1,63.8,True
378,poppin_party__378,0.15,63.8,True
378,poppin_party__378,0.2,63.8,True
379,poppin_party__379,0.01,90.7,False
379,poppin_party__379,0.02,90.7,False
379,poppin_party__379,0.05,90.7,False
379,poppin_party__379,0.08,90.7,False
379,poppin_party__379,0.1,90.7,False
379,poppin_party__379,0.15,60.46666666666667,True
379,poppin_party__379,0.2,60.46666666666667,True
380,poppin_party__380,0.01,90.7,False
380,poppin_party__380,0.02,90.7,False
380,poppin_party__380,0.05,90.7,False
380,poppin_party__380,0.08,90.7,False
380,poppin_party__380,0.1,90.7,False
380,poppin_party__380,0.15,60.46666666666667,True
380,poppin_party__380,0.2,60.46666666666667,True
381,poppin_party__381,0.01,66.25,False
381,poppin_party__381,0.02,66.25,False
381,poppin_party__381,0.05,66.25,False
381,poppin_party__381,0.08,66.25,False
381,poppin_party__381,0.1,66.25,False
381,poppin_party__381,0.15,88.33333333333333,True
381,poppin_party__381,0.2,88.33333333333333,True
382,poppin_party__382,0.01,60.46666666666667,True
382,poppin_party__382,0.02,60.46666666666667,True
382,poppin_party__382,0.05,60.46666666666667,True
382,poppin_party__382,0.08,60.46666666666667,True
382,poppin_party__382,0.1,60.46666666666667,True
382,poppin_party__382,0.15,60.46666666666667,True
382,poppin_party__382,0.2,60.46666666666667,True
383,poppin_party__383,0.01,82.0,False
383,poppin_party__383,0.02,54.66666666666666,True
383,poppin_party__383,0.05,54.66666666666666,True
383,poppin_party__383,0.08,54.66666666666666,True
383,poppin_party__383,0.1,54.66666666666666,True
383,poppin_party__383,0.15,54.66666666666666,True
383,poppin_party__383,0.2,54.66666666666666,True
384,poppin_party__384,0.01,178.2,False
384,poppin_party__384,0.02,178.2,False
384,poppin_party__384,0.05,178.2,False
384,poppin_party__384,0.08,178.2,False
384,poppin_party__384,0.1,118.79999999999998,True
384,poppin_party__384,0.15,118.79999999999998,True
384,poppin_party__384,0.2,118.79999999999998,True
385,poppin_party__385,0.01,26.925,False
385,poppin_party__385,0.02,26.925,False
385,poppin_party__385,0.05,26.925,False
385,poppin_party__385,0.08,26.925,False
385,poppin_party__385,0.1,26.925,False
385,poppin_party__385,0.15,26.925,False
385,poppin_party__385,0.2,26.925,False
386,poppin_party__386,0.01,95.7,False
386,poppin_party__386,0.02,95.7,False
386,poppin_party__386,0.05,63.8,True
386,poppin_party__386,0.08,63.8,True
386,poppin_party__386,0.1,63.8,True
386,poppin_party__386,0.15,63.8,True
386,poppin_party__386,0.2,63.8,True
387,poppin_party__387,0.01,30.05,False
387,poppin_party__387,0.02,30.05,False
387,poppin_party__387,0.05,30.05,False
387,poppin_party__387,0.08,30.05,False
387,poppin_party__387,0.1,80.13333333333333,True
387,poppin_party__387,0.15,80.13333333333333,True
387,poppin_party__387,0.2,80.13333333333333,True
388,poppin_party__388,0.01,139.7,False
388,poppin_party__388,0.02,139.7,False
388,poppin_party__388,0.05,139.7,False
388,poppin_party__388,0.08,139.7,False
388,poppin_party__388,0.1,139.7,False
388,poppin_party__388,0.15,93.13333333333333,True
388,poppin_party__388,0.2,93.13333333333333,True
389,poppin_party__389,0.01,87.6,False
389,poppin_party__389,0.02,87.6,False
389,poppin_party__389,0.05,58.39999999999999,True
389,poppin_party__389,0.08,58.39999999999999,True
389,poppin_party__389,0.1,58.39999999999999,True
389,poppin_party__389,0.15,58.39999999999999,True
389,poppin_party__389,0.2,58.39999999999999,True
390,poppin_party__390,0.01,79.5,False
390,poppin_party__390,0.02,79.5,False
390,poppin_party__390,0.05,79.5,False
390,poppin_party__390,0.08,53.0,True
390,poppin_party__390,0.1,53.0,True
390,poppin_party__390,0.15,53.0,True
390,poppin_party__390,0.2,53.0,True
391,poppin_party__391,0.01,94.0,False
391,poppin_party__391,0.02,94.0,False
391,poppin_party__391,0.05,94.0,False
391,poppin_party__391,0.08,62.66666666666666,True
391,poppin_party__391,0.1,62.66666666666666,True
391,poppin_party__391,0.15,62.66666666666666,True
391,poppin_party__391,0.2,62.66666666666666,True
392,poppin_party__392,0.01,90.7,False
392,poppin_party__392,0.02,90.7,False
392,poppin_party__392,0.05,90.7,False
392,poppin_party__392,0.08,90.7,False
392,poppin_party__392,0.1,60.46666666666667,True
392,poppin_party__392,0.15,60.46666666666667,True
392,poppin_party__392,0.2,60.46666666666667,True
393,poppin_party__393,0.01,63.0,False
393,poppin_party__393,0.02,63.0,False
393,poppin_party__393,0.05,63.0,False
393,poppin_party__393,0.08,63.0,False
393,poppin_party__393,0.1,63.0,False
393,poppin_party__393,0.15,84.0,True
393,poppin_party__393,0.2,84.0,True
394,poppin_party__394,0.01,42.35,False
394,poppin_party__394,0.02,56.46666666666667,True
394,poppin_party__394,0.05,56.46666666666667,True
394,poppin_party__394,0.08,56.46666666666667,True
394,poppin_party__394,0.1,56.46666666666667,True
394,poppin_party__394,0.15,56.46666666666667,True
394,poppin_party__394,0.2,56.46666666666667,True
395,poppin_party__395,0.01,161.5,False
395,poppin_party__395,0.02,161.5,False
395,poppin_party__395,0.05,107.66666666666666,True
395,poppin_party__395,0.08,107.66666666666666,True
395,poppin_party__395,0.1,107.66666666666666,True
395,poppin_party__395,0.15,107.66666666666666,True
395,poppin_party__395,0.2,107.66666666666666,True
396,poppin_party__396,0.01,21.9,False
396,poppin_party__396,0.02,21.9,False
396,poppin_party__396,0.05,21.9,False
396,poppin_party__396,0.08,21.9,False
396,poppin_party__396,0.1,21.9,False
396,poppin_party__396,0.15,21.9,False
396,poppin_party__396,0.2,58.39999999999999,True
397,poppin_party__397,0.01,92.3,False
397,poppin_party__397,0.02,61.53333333333333,True
397,poppin_party__397,0.05,61.53333333333333,True
397,poppin_party__397,0.08,61.53333333333333,True
397,poppin_party__397,0.1,61.53333333333333,True
397,poppin_party__397,0.15,61.53333333333333,True
397,poppin_party__397,0.2,61.53333333333333,True
398,poppin_party__398,0.01,95.7,False
398,poppin_party__398,0.02,95.7,False
398,poppin_party__398,0.05,95.7,False
398,poppin_party__398,0.08,95.7,False
398,poppin_party__398,0.1,95.7,False
398,poppin_party__398,0.15,63.8,True
398,poppin_party__398,0.2,63.8,True
399,poppin_party__399,0.01,95.7,False
399,poppin_party__399,0.02,95.7,False
399,poppin_party__399,0.05,95.7,False
399,poppin_party__399,0.08,95.7,False
399,poppin_party__399,0.1,95.7,False
399,poppin_party__399,0.15,63.8,True
399,poppin_party__399,0.2,63.8,True
400,poppin_party__400,0.01,101.33333333333331,True
400,poppin_party__400,0.02,101.33333333333331,True
400,poppin_party__400,0.05,101.33333333333331,True
400,poppin_party__400,0.08,101.33333333333331,True
400,poppin_party__400,0.1,101.33333333333331,True
400,poppin_party__400,0.15,101.33333333333331,True
400,poppin_party__400,0.2,101.33333333333331,True
401,poppin_party__401,0.01,147.7,False
401,poppin_party__401,0.02,147.7,False
401,poppin_party__401,0.05,147.7,False
401,poppin_party__401,0.08,98.46666666666664,True
401,poppin_party__401,0.1,98.46666666666664,True
401,poppin_party__401,0.15,98.46666666666664,True
401,poppin_party__401,0.2,98.46666666666664,True
402,poppin_party__402,0.01,97.5,False
402,poppin_party__402,0.02,97.5,False
402,poppin_party__402,0.05,97.5,False
402,poppin_party__402,0.08,65.0,True
402,poppin_party__402,0.1,65.0,True
402,poppin_party__402,0.15,65.0,True
402,poppin_party__402,0.2,65.0,True
403,poppin_party__403,0.01,143.6,False
403,poppin_party__403,0.02,143.6,False
403,poppin_party__403,0.05,143.6,False
403,poppin_party__403,0.08,95.73333333333332,True
403,poppin_party__403,0.1,95.73333333333332,True
403,poppin_party__403,0.15,95.73333333333332,True
403,poppin_party__403,0.2,95.73333333333332,True
404,poppin_party__404,0.01,37.45,False
404,poppin_party__404,0.02,49.93333333333334,True
404,poppin_party__404,0.05,49.93333333333334,True
404,poppin_party__404,0.08,49.93333333333334,True
404,poppin_party__404,0.1,49.93333333333334,True
404,poppin_party__404,0.15,49.93333333333334,True
404,poppin_party__404,0.2,49.93333333333334,True
405,poppin_party__405,0.01,92.3,False
405,poppin_party__405,0.02,92.3,False
405,poppin_party__405,0.05,92.3,False
405,poppin_party__405,0.08,61.53333333333333,True
405,poppin_party__405,0.1,61.53333333333333,True
405,poppin_party__405,0.15,61.53333333333333,True
405,poppin_party__405,0.2,61.53333333333333,True
406,poppin_party__406,0.01,92.3,False
406,poppin_party__406,0.02,92.3,False
406,poppin_party__406,0.05,61.53333333333333,True
406,poppin_party__406,0.08,61.53333333333333,True
406,poppin_party__406,0.1,61.53333333333333,True
406,poppin_party__406,0.15,61.53333333333333,True
406,poppin_party__406,0.2,61.53333333333333,True
407,poppin_party__407,0.01,94.0,False
407,poppin_party__407,0.02,94.0,False
407,poppin_party__407,0.05,62.66666666666666,True
407,poppin_party__407,0.08,62.66666666666666,True
407,poppin_party__407,0.1,62.66666666666666,True
407,poppin_party__407,0.15,62.66666666666666,True
407,poppin_party__407,0.2,62.66666666666666,True
408,poppin_party__408,0.01,87.6,False
408,poppin_party__408,0.02,87.6,False
408,poppin_party__408,0.05,87.6,False
408,poppin_party__408,0.08,58.39999999999999,True
408,poppin_party__408,0.1,58.39999999999999,True
408,poppin_party__408,0.15,58.39999999999999,True
408,poppin_party__408,0.2,58.39999999999999,True
409,poppin_party__409,0.01,50.65,False
409,poppin_party__409,0.02,67.53333333333333,True
409,poppin_party__409,0.05,67.53333333333333,True
409,poppin_party__409,0.08,67.53333333333333,True
409,poppin_party__409,0.1,67.53333333333333,True
409,poppin_party__409,0.15,67.53333333333333,True
409,poppin_party__409,0.2,67.53333333333333,True
410,poppin_party__410,0.01,55.0,False
410,poppin_party__410,0.02,73.33333333333333,True
410,poppin_party__410,0.05,73.33333333333333,True
410,poppin_party__410,0.08,73.33333333333333,True
410,poppin_party__410,0.1,73.33333333333333,True
410,poppin_party__410,0.15,73.33333333333333,True
410,poppin_party__410,0.2,73.33333333333333,True
411,poppin_party__411,0.01,87.6,False
411,poppin_party__411,0.02,87.6,False
411,poppin_party__411,0.05,87.6,False
411,poppin_party__411,0.08,58.39999999999999,True
411,poppin_party__411,0.1,58.39999999999999,True
411,poppin_party__411,0.15,58.39999999999999,True
411,poppin_party__411,0.2,58.39999999999999,True
412,poppin_party__412,0.01,45.35,False
412,poppin_party__412,0.02,60.46666666666667,True
412,poppin_party__412,0.05,60.46666666666667,True
412,poppin_party__412,0.08,60.46666666666667,True
412,poppin_party__412,0.1,60.46666666666667,True
412,poppin_party__412,0.15,60.46666666666667,True
412,poppin_party__412,0.2,60.46666666666667,True
413,poppin_party__413,0.01,69.8,False
413,poppin_party__413,0.02,69.8,False
413,poppin_party__413,0.05,46.53333333333333,True
413,poppin_party__413,0.08,46.53333333333333,True
413,poppin_party__413,0.1,46.53333333333333,True
413,poppin_party__413,0.15,46.53333333333333,True
413,poppin_party__413,0.2,46.53333333333333,True
414,poppin_party__414,0.01,79.5,False
414,poppin_party__414,0.02,79.5,False
414,poppin_party__414,0.05,53.0,True
414,poppin_party__414,0.08,53.0,True
414,poppin_party__414,0.1,53.0,True
414,poppin_party__414,0.15,53.0,True
414,poppin_party__414,0.2,53.0,True
415,poppin_party__415,0.01,147.7,False
415,poppin_party__415,0.02,147.7,False
415,poppin_party__415,0.05,147.7,False
415,poppin_party__415,0.08,98.46666666666664,True
