idx,tag,band,song,drum_tempo_bpm,audio_status,cand_0.25_bpm,cand_0.25_acf,cand_0.5_bpm,cand_0.5_acf,cand_1.0_bpm,cand_1.0_acf,cand_2.0_bpm,cand_2.0_acf,cand_4.0_bpm,cand_4.0_acf,cand_0.667_bpm,cand_0.667_acf,cand_1.5_bpm,cand_1.5_acf
210,morfonica__210,morfonica,Feathered Dreams,87.6,ok,21.9,0.643755316734314,43.8,0.7031484842300415,87.6,0.6846981644630432,175.2,0.6047058701515198,350.4,0.43055763840675354,58.39999999999999,0.5879080891609192,131.39999999999998,0.1700516939163208
211,morfonica__211,morfonica,Portray Empathy,86.1,ok,21.525,0.6930063962936401,43.05,0.728865385055542,86.1,0.7509427666664124,172.2,0.724380612373352,344.4,0.30098986625671387,57.39999999999999,0.6659350395202637,129.14999999999998,0.13222727179527283
212,morfonica__212,morfonica,ビューティ・フォー,99.4,ok,24.85,0.6393397450447083,49.7,0.7176960110664368,99.4,0.7772250175476074,198.8,0.6539672613143921,397.6,0.450830340385437,66.26666666666667,0.6140353679656982,149.10000000000002,0.15087026357650757
213,morfonica__213,morfonica,胡蝶翔る星月夜,99.4,ok,24.85,0.5172612071037292,49.7,0.6372015476226807,99.4,0.6669792532920837,198.8,0.45260098576545715,397.6,0.5065717101097107,66.26666666666667,0.4226160943508148,149.10000000000002,0.1995801031589508
214,morfonica__214,morfonica,Color of Us,97.5,ok,24.375,0.53557950258255,48.75,0.6286581754684448,97.5,0.655572235584259,195.0,0.6600959300994873,390.0,0.36918050050735474,65.0,0.6172810196876526,146.25,0.1474865972995758
215,morfonica__215,morfonica,Resonant Strings,97.5,ok,24.375,0.6309835314750671,48.75,0.658236026763916,97.5,0.6831177473068237,195.0,0.5540667772293091,390.0,0.36748191714286804,65.0,0.5066518187522888,146.25,0.1782531440258026
216,morfonica__216,morfonica,Shining Leaves,92.3,ok,23.075,0.6097711324691772,46.15,0.6204293370246887,92.3,0.6207359433174133,184.6,0.5277875661849976,369.2,0.4011087417602539,61.53333333333333,0.4974549412727356,138.45,0.16079550981521606
217,morfonica__217,morfonica,音がえしのセレナーデ,92.3,ok,23.075,0.6068841814994812,46.15,0.6595075130462646,92.3,0.66797935962677,184.6,0.6087213754653931,369.2,0.2968803644180298,61.53333333333333,0.5751277208328247,138.45,0.1608971804380417
218,morfonica__218,morfonica,蒼穹へのトレイル,95.7,ok,23.925,0.5903614163398743,47.85,0.6533403992652893,95.7,0.7123030424118042,191.4,0.6221282482147217,382.8,0.3538832664489746,63.8,0.5606147050857544,143.55,0.16935497522354126
219,morfonica__219,morfonica,QUEEN (Cover),84.7,ok,21.175,0.5735313296318054,42.35,0.6614299416542053,84.7,0.7487607598304749,169.4,0.6204643845558167,338.8,0.39807242155075073,56.46666666666667,0.5685077905654907,127.05000000000001,0.13365629315376282
220,morfonica__220,morfonica,again (Cover),94.0,ok,23.5,0.3331235349178314,47.0,0.3629157245159149,94.0,0.47657981514930725,188.0,0.2408449798822403,376.0,0.10961257666349411,62.666666666666664,0.1954948753118515,141.0,0.3955465257167816
221,morfonica__221,morfonica,輪舞-revolution (Cover),129.2,ok,32.3,0.5572576522827148,64.6,0.6612030267715454,129.2,0.5903878211975098,258.4,0.583466112613678,516.8,0.19667132198810577,86.13333333333333,0.6157264709472656,193.79999999999998,0.1327470988035202
222,morfonica__222,morfonica,メロウ (Cover),72.8,ok,18.2,0.49407970905303955,36.4,0.5992889404296875,72.8,0.6097853779792786,145.6,0.45690640807151794,291.2,0.35054972767829895,48.53333333333333,0.41667643189430237,109.19999999999999,0.1824706643819809
223,morfonica__223,morfonica,祝福 (Cover),84.7,ok,21.175,0.5292850136756897,42.35,0.5821294188499451,84.7,0.6533557772636414,169.4,0.6210161447525024,338.8,0.24251365661621094,56.46666666666667,0.5314714312553406,127.05000000000001,0.1396104395389557
224,morfonica__224,morfonica,Overdose (Cover),117.5,ok,29.375,0.6054230332374573,58.75,0.6478136777877808,117.5,0.5126489996910095,235.0,0.4722115397453308,470.0,0.3214592933654785,78.33333333333333,0.47802990674972534,176.25,0.21907946467399597
225,morfonica__225,morfonica,かくれんぼ (Cover),90.7,ok,22.675,0.4276829957962036,45.35,0.5780508518218994,90.7,0.6660452485084534,181.4,0.5720763802528381,362.8,0.37744152545928955,60.46666666666667,0.4833071529865265,136.05,0.1327153444290161
226,morfonica__226,morfonica,chAngE (Cover),82.0,ok,20.5,0.48106974363327026,41.0,0.6251258850097656,82.0,0.6649895310401917,164.0,0.538019061088562,328.0,0.3398449122905731,54.666666666666664,0.44587528705596924,123.0,0.11495471000671387
227,morfonica__227,morfonica,ALIVE (Cover),89.1,ok,22.275,0.3343965709209442,44.55,0.5109204649925232,89.1,0.6037212014198303,178.2,0.5929536819458008,356.4,0.37796059250831604,59.39999999999999,0.49795296788215637,133.64999999999998,0.15120382606983185
228,morfonica__228,morfonica,Nameless Story (Cover),97.5,ok,24.375,0.6187868714332581,48.75,0.6284685730934143,97.5,0.6758049130439758,195.0,0.5937591791152954,390.0,0.3611085116863251,65.0,0.541030764579773,146.25,0.1299244612455368
229,morfonica__229,morfonica,青空のラプソディ (Cover),136.0,ok,34.0,0.5932607650756836,68.0,0.6842013001441956,136.0,0.6315698623657227,272.0,0.45727211236953735,544.0,0.17325080931186676,90.66666666666666,0.4374852776527405,204.0,0.15796445310115814
230,morfonica__230,morfonica,Nevereverland (Cover),103.4,ok,25.85,0.6465455293655396,51.7,0.6655836701393127,103.4,0.6922509074211121,206.8,0.5701701045036316,413.6,0.41330960392951965,68.93333333333334,0.5456091165542603,155.10000000000002,0.10674111545085907
231,morfonica__231,morfonica,メリッサ (Cover),84.7,ok,21.175,0.6341757774353027,42.35,0.665604829788208,84.7,0.671116292476654,169.4,0.5233237147331238,338.8,0.42817065119743347,56.46666666666667,0.4422242045402527,127.05000000000001,0.10078959167003632
232,morfonica__232,morfonica,COLORFUL BOX (Cover),161.5,ok,40.375,0.7273503541946411,80.75,0.7401880025863647,161.5,0.6749730706214905,323.0,0.44241926074028015,646.0,0.11187092214822769,107.66666666666666,0.4417586028575897,242.25,0.11794476211071014
233,morfonica__233,morfonica,unravel (Cover),136.0,ok,34.0,0.5274222493171692,68.0,0.4598752558231354,136.0,0.47745320200920105,272.0,0.3621484041213989,544.0,0.30467015504837036,90.66666666666666,0.38048380613327026,204.0,0.16353625059127808
234,morfonica__234,morfonica,アゲハ蝶 (Cover),114.8,ok,28.7,0.4826066195964813,57.4,0.6700512170791626,114.8,0.5790941119194031,229.6,0.5052127838134766,459.2,0.43883049488067627,76.53333333333333,0.46371015906333923,172.2,0.221684530377388
235,morfonica__235,morfonica,V.I.P (Cover),92.3,ok,23.075,0.6173856258392334,46.15,0.6755378246307373,92.3,0.7068334221839905,184.6,0.49717333912849426,369.2,0.47610536217689514,61.53333333333333,0.46428388357162476,138.45,0.17153328657150269
236,morfonica__236,morfonica,CQCQ (Cover),143.6,ok,35.9,0.6055130362510681,71.8,0.662529706954956,143.6,0.5768896341323853,287.2,0.4280927777290344,574.4,0.2372346669435501,95.73333333333332,0.4393823742866516,215.39999999999998,0.17979609966278076
237,mugendai_mutype__237,mugendai_mutype,アイの夢限,120.2,ok,30.05,0.7427158951759338,60.1,0.7996128797531128,120.2,0.7497480511665344,240.4,0.39158231019973755,480.8,0.31606632471084595,80.13333333333333,0.3654215633869171,180.3,0.15027426183223724
238,mugendai_mutype__238,mugendai_mutype,どんがらがっしゃん,132.5,ok,33.125,0.7409790754318237,66.25,0.8038543462753296,132.5,0.7837820649147034,265.0,0.37253907322883606,530.0,0.35557636618614197,88.33333333333333,0.3894587755203247,198.75,0.13021144270896912
239,mugendai_mutype__239,mugendai_mutype,みゅーたんとミュータント,152.0,ok,38.0,0.3819180428981781,76.0,0.4164987802505493,152.0,0.5321431159973145,304.0,0.4995588958263397,608.0,0.16195693612098694,101.33333333333333,0.4865761697292328,228.0,0.14817824959754944
240,mugendai_mutype__240,mugendai_mutype,チューニング,97.5,ok,24.375,0.7036563754081726,48.75,0.7240534424781799,97.5,0.7429069876670837,195.0,0.6660892367362976,390.0,0.35979223251342773,65.0,0.6561871767044067,146.25,0.1903461515903473
241,mugendai_mutype__241,mugendai_mutype,Dream Voyage,156.6,ok,39.15,0.7565985321998596,78.3,0.7578203082084656,156.6,0.700894832611084,313.2,0.4059249460697174,626.4,0.2362697422504425,104.39999999999999,0.4022969901561737,234.89999999999998,0.16129173338413239
242,mugendai_mutype__242,mugendai_mutype,グラディエント,120.2,ok,30.05,0.87620609998703,60.1,0.8971298336982727,120.2,0.9077152013778687,240.4,0.28836995363235474,480.8,0.10825779289007187,80.13333333333333,0.28240761160850525,180.3,0.06507264822721481
243,mugendai_mutype__243,mugendai_mutype,LET'Sあちあちトレーニング！,178.2,ok,44.55,0.521466851234436,89.1,0.5938482284545898,178.2,0.6324880719184875,356.4,0.217156320810318,712.8,0.12265989184379578,118.79999999999998,0.21252910792827606,267.29999999999995,0.11615938693284988
244,mugendai_mutype__244,mugendai_mutype,真夜中遊園地,97.5,ok,24.375,0.7196916937828064,48.75,0.7513726353645325,97.5,0.7805091142654419,195.0,0.7320542931556702,390.0,0.36576879024505615,65.0,0.6941516995429993,146.25,0.16199077665805817
245,mugendai_mutype__245,mugendai_mutype,テレパシー,89.1,ok,22.275,0.746493399143219,44.55,0.6236717104911804,89.1,0.591092586517334,178.2,0.5632086992263794,356.4,0.2908053994178772,59.39999999999999,0.613581657409668,133.64999999999998,0.10036288946866989
246,mugendai_mutype__246,mugendai_mutype,TRASH LIFE,120.2,ok,30.05,0.6804251074790955,60.1,0.7078436613082886,120.2,0.7476316094398499,240.4,0.12733545899391174,480.8,0.15133294463157654,80.13333333333333,0.11183042079210281,180.3,0.715340256690979
247,mugendai_mutype__247,mugendai_mutype,新人類は仮想世界の夢を見るか?,90.7,ok,22.675,0.3872207999229431,45.35,0.5835216045379639,90.7,0.6872602701187134,181.4,0.6155343055725098,362.8,0.40344828367233276,60.46666666666667,0.49409645795822144,136.05,0.1457083523273468
248,mugendai_mutype__248,mugendai_mutype,コミュ着火Fire!,99.4,ok,24.85,0.5699968934059143,49.7,0.735385000705719,99.4,0.8068662285804749,198.8,0.793269693851471,397.6,0.3052886426448822,66.26666666666667,0.7248129844665527,149.10000000000002,0.1776553988456726
249,mugendai_mutype__249,mugendai_mutype,Calling,87.6,ok,21.9,0.7852516174316406,43.8,0.8064530491828918,87.6,0.6274815201759338,175.2,0.5288513898849487,350.4,0.4263182282447815,58.39999999999999,0.5239225029945374,131.39999999999998,0.19614599645137787
250,mugendai_mutype__250,mugendai_mutype,Hi-Vision,101.3,ok,25.325,0.5069915652275085,50.65,0.6506450176239014,101.3,0.7344409823417664,202.6,0.6228321194648743,405.2,0.5257371664047241,67.53333333333333,0.5250105261802673,151.95,0.14813078939914703
251,mugendai_mutype__251,mugendai_mutype,コハク,97.5,ok,24.375,0.7606224417686462,48.75,0.7708824872970581,97.5,0.7843453288078308,195.0,0.6490879058837891,390.0,0.3294350504875183,65.0,0.6369307041168213,146.25,0.1481461077928543
252,mugendai_mutype__252,mugendai_mutype,✞animaるパーティ✞開催中✞,97.5,ok,24.375,0.6615508198738098,48.75,0.676822304725647,97.5,0.6911630630493164,195.0,0.6393465399742126,390.0,0.5717996954917908,65.0,0.6010646224021912,146.25,0.1958112269639969
253,mugendai_mutype__253,mugendai_mutype,エンプティパペット,126.0,ok,31.5,0.49299561977386475,63.0,0.6569494605064392,126.0,0.5921826958656311,252.0,0.48634880781173706,504.0,0.2054091840982437,84.0,0.4859139323234558,189.0,0.13164649903774261
254,mugendai_mutype__254,mugendai_mutype,限界現実サバイブ天使,94.0,ok,23.5,0.5893789529800415,47.0,0.743205726146698,94.0,0.7854684591293335,188.0,0.7659227252006531,376.0,0.5592007040977478,62.666666666666664,0.7527509927749634,141.0,0.16416077315807343
255,mugendai_mutype__255,mugendai_mutype,ビッグマウス,143.6,ok,35.9,0.4912370443344116,71.8,0.5963407158851624,143.6,0.6138337850570679,287.2,0.6245942711830139,574.4,0.3505393862724304,95.73333333333332,0.5925041437149048,215.39999999999998,0.19226258993148804
256,mugendai_mutype__256,mugendai_mutype,夢現妄想世界,97.5,ok,24.375,0.7390855550765991,48.75,0.7567406892776489,97.5,0.7310474514961243,195.0,0.619253933429718,390.0,0.4747331440448761,65.0,0.6068999767303467,146.25,0.16332808136940002
257,mugendai_mutype__257,mugendai_mutype,やわやわNERD 超FreQuency,147.7,ok,36.925,0.46261754631996155,73.85,0.6232327222824097,147.7,0.7154721021652222,295.4,0.2917628884315491,590.8,0.18395499885082245,98.46666666666665,0.2936854660511017,221.54999999999998,0.13657961785793304
258,mugendai_mutype__258,mugendai_mutype,超惑星Xへの旅,136.0,ok,34.0,0.7094039916992188,68.0,0.7254853248596191,136.0,0.6743658781051636,272.0,0.5125898122787476,544.0,0.2803317606449127,90.66666666666666,0.503860592842102,204.0,0.11502676457166672
259,mugendai_mutype__259,mugendai_mutype,これはぼくたちの生存のあらすじ,95.7,ok,23.925,0.6877710819244385,47.85,0.7669482827186584,95.7,0.7363600134849548,191.4,0.6506410241127014,382.8,0.4223197102546692,63.8,0.6168853640556335,143.55,0.1395178884267807
260,mygo__260,mygo,迷星叫,95.7,ok,23.925,0.4574650824069977,47.85,0.6334417462348938,95.7,0.6494559645652771,191.4,0.6114266514778137,382.8,0.39921629428863525,63.8,0.5470849275588989,143.55,0.11159355193376541
261,mygo__261,mygo,壱雫空,101.3,ok,25.325,0.45721569657325745,50.65,0.5772051811218262,101.3,0.6199893355369568,202.6,0.5969650149345398,405.2,0.37860798835754395,67.53333333333333,0.49725213646888733,151.95,0.16067373752593994
262,mygo__262,mygo,碧天伴走,95.7,ok,23.925,0.5856757164001465,47.85,0.5947186350822449,95.7,0.6122520565986633,191.4,0.47187814116477966,382.8,0.43587785959243774,63.8,0.43942776322364807,143.55,0.13991940021514893
263,mygo__263,mygo,影色舞,166.7,ok,41.675,0.6290600895881653,83.35,0.6633761525154114,166.7,0.6550154089927673,333.4,0.37568002939224243,666.8,0.13118623197078705,111.13333333333333,0.4001137316226959,250.04999999999998,0.11096353083848953
264,mygo__264,mygo,歌いましょう鳴らしましょう,110.0,ok,27.5,0.4313255846500397,55.0,0.6416538953781128,110.0,0.6925262808799744,220.0,0.6066536903381348,440.0,0.4306201636791229,73.33333333333333,0.6244393587112427,165.0,0.16466611623764038
265,mygo__265,mygo,潜在表明,136.0,ok,34.0,0.4878980219364166,68.0,0.43783965706825256,136.0,0.504974365234375,272.0,0.4247818887233734,544.0,0.14518627524375916,90.66666666666666,0.44764164090156555,204.0,0.10054698586463928
266,mygo__266,mygo,音一会,99.4,ok,24.85,0.5303917527198792,49.7,0.6005740165710449,99.4,0.6683907508850098,198.8,0.6651776432991028,397.6,0.41310790181159973,66.26666666666667,0.6185098886489868,149.10000000000002,0.16687645018100739
267,mygo__267,mygo,春日影 (MyGO!!!!! ver.),97.5,ok,24.375,0.40660005807876587,48.75,0.44610273838043213,97.5,0.4847660958766937,195.0,0.5068362951278687,390.0,0.20088458061218262,65.0,0.6269979476928711,146.25,0.12362916022539139
268,mygo__268,mygo,詩超絆,95.7,ok,23.925,0.3920910656452179,47.85,0.48407745361328125,95.7,0.5207524299621582,191.4,0.5119275450706482,382.8,0.404567688703537,63.8,0.4640405774116516,143.55,0.17136257886886597
269,mygo__269,mygo,迷路日々,129.2,ok,32.3,0.5712275505065918,64.6,0.6589829325675964,129.2,0.6658844947814941,258.4,0.5902481079101562,516.8,0.258815735578537,86.13333333333333,0.569691002368927,193.79999999999998,0.12512272596359253
270,mygo__270,mygo,無路矢,120.2,ok,30.05,0.6706333160400391,60.1,0.65643310546875,120.2,0.5796467065811157,240.4,0.4392384886741638,480.8,0.172567218542099,80.13333333333333,0.4116579294204712,180.3,0.15171127021312714
271,mygo__271,mygo,名無声,95.7,ok,23.925,0.43097713589668274,47.85,0.5597933530807495,95.7,0.6184767484664917,191.4,0.6076525449752808,382.8,0.45783719420433044,63.8,0.5237481594085693,143.55,0.13749967515468597
272,mygo__272,mygo,栞,87.6,ok,21.9,0.5460343360900879,43.8,0.542557418346405,87.6,0.5691525936126709,175.2,0.5197409391403198,350.4,0.36857110261917114,58.39999999999999,0.5260522365570068,131.39999999999998,0.3296610713005066
273,mygo__273,mygo,歩拾道,129.2,ok,32.3,0.6130775809288025,64.6,0.6825775504112244,129.2,0.6413363814353943,258.4,0.5011918544769287,516.8,0.1874849796295166,86.13333333333333,0.511276125907898,193.79999999999998,0.15448631346225739
274,mygo__274,mygo,明弦音,92.3,ok,23.075,0.6640720963478088,46.15,0.6926884055137634,92.3,0.7267717719078064,184.6,0.6281612515449524,369.2,0.47319677472114563,61.53333333333333,0.5733036994934082,138.45,0.16633591055870056
275,mygo__275,mygo,孤壊牢,90.7,ok,22.675,0.5204847455024719,45.35,0.5820759534835815,90.7,0.6279504299163818,181.4,0.5636308193206787,362.8,0.4552939832210541,60.46666666666667,0.5193418264389038,136.05,0.18523025512695312
276,mygo__276,mygo,霧周途,110.0,ok,27.5,0.7276206612586975,55.0,0.7335562109947205,110.0,0.7590786218643188,220.0,0.5957561135292053,440.0,0.4693661034107208,73.33333333333333,0.5677721500396729,165.0,0.15032102167606354
277,mygo__277,mygo,端程山,90.7,ok,22.675,0.4232235252857208,45.35,0.5343708395957947,90.7,0.631341814994812,181.4,0.5150527358055115,362.8,0.4921738803386688,60.46666666666667,0.40801727771759033,136.05,0.11790506541728973
278,mygo__278,mygo,処救生,95.7,ok,23.925,0.6108301877975464,47.85,0.5720378160476685,95.7,0.5991302132606506,191.4,0.5621663928031921,382.8,0.47121700644493103,63.8,0.48251840472221375,143.55,0.1299019604921341
279,mygo__279,mygo,輪符雨,152.0,ok,38.0,0.3753688335418701,76.0,0.5467957258224487,152.0,0.6059185862541199,304.0,0.31543394923210144,608.0,0.18720775842666626,101.33333333333333,0.3196730315685272,228.0,0.16208675503730774
280,mygo__280,mygo,夜隠染,112.3,ok,28.075,0.5764366388320923,56.15,0.5738856196403503,112.3,0.49480968713760376,224.6,0.5129773616790771,449.2,0.24911774694919586,74.86666666666666,0.420144259929657,168.45,0.1839047074317932
281,mygo__281,mygo,過惰幻,84.7,ok,21.175,0.572666585445404,42.35,0.42379894852638245,84.7,0.47148263454437256,169.4,0.28808894753456116,338.8,0.2958921194076538,56.46666666666667,0.28657016158103943,127.05000000000001,0.18410076200962067
282,mygo__282,mygo,回層浮,99.4,ok,24.85,0.5859126448631287,49.7,0.6049280762672424,99.4,0.5515828728675842,198.8,0.4553552567958832,397.6,0.4199777841567993,66.26666666666667,0.4315812885761261,149.10000000000002,0.17778298258781433
283,mygo__283,mygo,砂寸奏,90.7,ok,22.675,0.5111777186393738,45.35,0.5581823587417603,90.7,0.5522720813751221,181.4,0.48490750789642334,362.8,0.46474239230155945,60.46666666666667,0.44963908195495605,136.05,0.1744987666606903
284,mygo__284,mygo,焚音打,95.7,ok,23.925,0.4934139847755432,47.85,0.6390876770019531,95.7,0.7399851083755493,191.4,0.4994615614414215,382.8,0.4096316397190094,63.8,0.45338335633277893,143.55,0.22096528112888336
285,mygo__285,mygo,残痕字,87.6,ok,21.9,0.6679983139038086,43.8,0.6816715002059937,87.6,0.6890775561332703,175.2,0.5328894853591919,350.4,0.470145583152771,58.39999999999999,0.5089511871337891,131.39999999999998,0.1219206228852272
286,mygo__286,mygo,掌心正銘,92.3,ok,23.075,0.3687538206577301,46.15,0.5636618137359619,92.3,0.6554130911827087,184.6,0.5143941640853882,369.2,0.44545865058898926,61.53333333333333,0.4513769745826721,138.45,0.11874585598707199
287,mygo__287,mygo,証命讃歌,105.5,ok,26.375,0.5968332290649414,52.75,0.6698005795478821,105.5,0.7297071814537048,211.0,0.5665163397789001,422.0,0.4251580834388733,70.33333333333333,0.5154975056648254,158.25,0.14158883690834045
288,mygo__288,mygo,エガクミライ,87.6,ok,21.9,0.5842767357826233,43.8,0.5442583560943604,87.6,0.4686901569366455,175.2,0.3958894610404968,350.4,0.11857961118221283,58.39999999999999,0.396262526512146,131.39999999999998,0.20966321229934692
289,mygo__289,mygo,静降想,123.0,ok,30.75,0.2106100171804428,61.5,0.35321468114852905,123.0,0.3816610872745514,246.0,0.12863916158676147,492.0,0.15645338594913483,82.0,0.14408966898918152,184.5,0.3886660933494568
290,mygo__290,mygo,聿日箋秋,90.7,ok,22.675,0.5839576125144958,45.35,0.640397846698761,90.7,0.6622772812843323,181.4,0.5785171985626221,362.8,0.49535131454467773,60.46666666666667,0.5509564280509949,136.05,0.2060602307319641
291,mygo__291,mygo,往欄印,90.7,ok,22.675,0.42692238092422485,45.35,0.5553475618362427,90.7,0.6159590482711792,181.4,0.496906042098999,362.8,0.4421086609363556,60.46666666666667,0.42366817593574524,136.05,0.2476358264684677
292,mygo__292,mygo,だれかの心臓になれたなら (Cover),72.8,ok,18.2,0.5070272088050842,36.4,0.6032994985580444,72.8,0.6788759231567383,145.6,0.5188993215560913,291.2,0.3779359459877014,48.53333333333333,0.4501616358757019,109.19999999999999,0.19416433572769165
293,mygo__293,mygo,遥か彼方 (Cover),87.6,ok,21.9,0.5699431896209717,43.8,0.5737582445144653,87.6,0.623388946056366,175.2,0.5521976947784424,350.4,0.2885451912879944,58.39999999999999,0.5409311056137085,131.39999999999998,0.20485472679138184
294,mygo__294,mygo,雑踏、僕らの街 (Cover),86.1,ok,21.525,0.3766297996044159,43.05,0.5214906930923462,86.1,0.6248924732208252,172.2,0.5183311700820923,344.4,0.34743690490722656,57.39999999999999,0.4659304618835449,129.14999999999998,0.1902509480714798
295,mygo__295,mygo,過去を喰らう (Cover),94.0,ok,23.5,0.6187169551849365,47.0,0.6724502444267273,94.0,0.7564170956611633,188.0,0.5259743928909302,376.0,0.35867437720298767,62.666666666666664,0.46023252606391907,141.0,0.12492410093545914
296,mygo__296,mygo,君の神様になりたい。 (Cover),97.5,ok,24.375,0.5747997164726257,48.75,0.6183156371116638,97.5,0.6729506254196167,195.0,0.40747103095054626,390.0,0.43590879440307617,65.0,0.3916257917881012,146.25,0.13029809296131134
297,mygo__297,mygo,ノンブレス・オブリージュ (Cover),73.8,ok,18.45,0.6761388182640076,36.9,0.6654201149940491,73.8,0.6779721975326538,147.6,0.502006471157074,295.2,0.3418083190917969,49.199999999999996,0.48326197266578674,110.69999999999999,0.13692200183868408
298,mygo__298,mygo,swim (Cover),97.5,ok,24.375,0.7063003778457642,48.75,0.7287962436676025,97.5,0.7174646854400635,195.0,0.5442571043968201,390.0,0.4572933316230774,65.0,0.5167165398597717,146.25,0.14854708313941956
299,mygo__299,mygo,猛独が襲う (Cover),156.6,ok,39.15,0.7151762843132019,78.3,0.7728760242462158,156.6,0.6969736218452454,313.2,0.31596827507019043,626.4,0.08719468861818314,104.39999999999999,0.3483527898788452,234.89999999999998,0.10293306410312653
300,mygo__300,mygo,春日影,64.6,ok,16.15,0.6401243209838867,32.3,0.6444962024688721,64.6,0.6182924509048462,129.2,0.24221587181091309,258.4,0.09774688631296158,43.06666666666666,0.21807895600795746,96.89999999999999,0.47900646924972534
301,pastel_palettes__301,pastel_palettes,TITLE IDOL,143.6,ok,35.9,0.4697074592113495,71.8,0.594936192035675,143.6,0.5981630682945251,287.2,0.49282559752464294,574.4,0.19320379197597504,95.73333333333332,0.5040542483329773,215.39999999999998,0.1310223639011383
302,pastel_palettes__302,pastel_palettes,ワクワクmeetsトリップ,136.0,ok,34.0,0.6231038570404053,68.0,0.786060631275177,136.0,0.839095413684845,272.0,0.6500056982040405,544.0,0.1448451429605484,90.66666666666666,0.6335026025772095,204.0,0.09214472770690918
303,pastel_palettes__303,pastel_palettes,ゆら・ゆらRing-Dong-Dance,86.1,ok,21.525,0.7211307883262634,43.05,0.7510393261909485,86.1,0.757745623588562,172.2,0.7091532349586487,344.4,0.5599938631057739,57.39999999999999,0.71206134557724,129.14999999999998,0.10430559515953064
304,pastel_palettes__304,pastel_palettes,もういちど ルミナス,84.7,ok,21.175,0.6813603043556213,42.35,0.7374868392944336,84.7,0.7279458045959473,169.4,0.6932456493377686,338.8,0.43248504400253296,56.46666666666667,0.6895908713340759,127.05000000000001,0.10558032989501953
305,pastel_palettes__305,pastel_palettes,あっつあつ 常夏 らぶ☆サマー！,86.1,ok,21.525,0.713717520236969,43.05,0.7433802485466003,86.1,0.7057103514671326,172.2,0.6821573972702026,344.4,0.5076376795768738,57.39999999999999,0.643923282623291,129.14999999999998,0.09867338091135025
306,pastel_palettes__306,pastel_palettes,天下トーイツ A to Z☆,152.0,ok,38.0,0.6352985501289368,76.0,0.7181148529052734,152.0,0.7118759751319885,304.0,0.613882303237915,608.0,0.18293778598308563,101.33333333333333,0.6073458790779114,228.0,0.15701241791248322
307,pastel_palettes__307,pastel_palettes,しゅわりん☆どり〜みん,87.6,ok,21.9,0.5365703105926514,43.8,0.7092320919036865,87.6,0.7107852101325989,175.2,0.7283174395561218,350.4,0.4804200828075409,58.39999999999999,0.70676189661026,131.39999999999998,0.08059161901473999
308,pastel_palettes__308,pastel_palettes,Power of LOVE!!!,87.6,ok,21.9,0.7253899574279785,43.8,0.7207361459732056,87.6,0.744293212890625,175.2,0.6852594017982483,350.4,0.517515242099762,58.39999999999999,0.633030891418457,131.39999999999998,0.10079700499773026
309,pastel_palettes__309,pastel_palettes,きゅ～まい＊flower,92.3,ok,23.075,0.39852428436279297,46.15,0.6000500321388245,92.3,0.6690745949745178,184.6,0.6802984476089478,369.2,0.4966447353363037,61.53333333333333,0.6058542132377625,138.45,0.12054443359375
310,pastel_palettes__310,pastel_palettes,Winking☆Cheer,99.4,ok,24.85,0.5660380721092224,49.7,0.7012004256248474,99.4,0.6974890828132629,198.8,0.5384599566459656,397.6,0.13304579257965088,66.26666666666667,0.5104480981826782,149.10000000000002,0.22321824729442596
311,pastel_palettes__311,pastel_palettes,ゆめゆめグラデーション,136.0,ok,34.0,0.5937173366546631,68.0,0.6803647875785828,136.0,0.5660209059715271,272.0,0.5918443202972412,544.0,0.33358919620513916,90.66666666666666,0.5865485668182373,204.0,0.08341748267412186
312,pastel_palettes__312,pastel_palettes,はなまる◎アンダンテ,166.7,ok,41.675,0.6582144498825073,83.35,0.6872161626815796,166.7,0.705108642578125,333.4,0.38310495018959045,666.8,0.09451007843017578,111.13333333333333,0.4700051546096802,250.04999999999998,0.09661374986171722
313,pastel_palettes__313,pastel_palettes,パスパレボリューションず☆,87.6,ok,21.9,0.43110737204551697,43.8,0.6847617030143738,87.6,0.777057945728302,175.2,0.6783947348594666,350.4,0.5011333227157593,58.39999999999999,0.5499518513679504,131.39999999999998,0.07987802475690842
314,pastel_palettes__314,pastel_palettes,SURVIVOR ねばーぎぶあっぷ!,99.4,ok,24.85,0.5215939879417419,49.7,0.5969966650009155,99.4,0.6310099959373474,198.8,0.6568407416343689,397.6,0.4018711745738983,66.26666666666667,0.6026663184165955,149.10000000000002,0.13531047105789185
315,pastel_palettes__315,pastel_palettes,Wonderland Girl,136.0,ok,34.0,0.5579147934913635,68.0,0.709464430809021,136.0,0.7464995980262756,272.0,0.43273934721946716,544.0,0.18309788405895233,90.66666666666666,0.41561439633369446,204.0,0.1302887350320816
316,pastel_palettes__316,pastel_palettes,ゼッタイ宣言～Recital～,89.1,ok,22.275,0.41958343982696533,44.55,0.5884442925453186,89.1,0.6505064368247986,178.2,0.6336683630943298,356.4,0.4396446943283081,59.39999999999999,0.534396767616272,133.64999999999998,0.10998434573411942
317,pastel_palettes__317,pastel_palettes,ぎゅっDAYS♪,172.3,ok,43.075,0.492257684469223,86.15,0.5935889482498169,172.3,0.6724324226379395,344.6,0.40697187185287476,689.2,0.09633603692054749,114.86666666666667,0.49352315068244934,258.45000000000005,0.1132873073220253
