idx,tag,band,song,drum_tempo_bpm,n_candidates_in_range,base_in_range,selected_multiplier,selected_bpm,selected_acf,audio_status,cand_0.500_bpm,cand_0.500_acf,cand_0.667_bpm,cand_0.667_acf,cand_1.000_bpm,cand_1.000_acf,cand_1.500_bpm,cand_1.500_acf,cand_2.000_bpm,cand_2.000_acf
416,poppin_party__416,poppin_party,Light Delight,90.7,3,True,1.0,90.7,0.6755681037902832,ok,,,,,90.7,0.6755681037902832,136.05,0.13316240906715393,181.4,0.6046253442764282
417,poppin_party__417,poppin_party,切ないSandglass,92.3,3,True,1.0,92.3,0.6747509241104126,ok,,,,,92.3,0.6747509241104126,138.45,0.09924516081809998,184.6,0.639664888381958
418,poppin_party__418,poppin_party,Home Street,105.5,3,True,1.0,105.5,0.6200248003005981,ok,,,,,105.5,0.6200248003005981,158.25,0.2835596203804016,211.0,0.5093714594841003
419,poppin_party__419,poppin_party,What's the POPIPA!?,92.3,3,True,1.0,92.3,0.6118621230125427,ok,,,,,92.3,0.6118621230125427,138.45,0.13932903110980988,184.6,0.5916675925254822
420,poppin_party__420,poppin_party,SAKURA MEMORIES,87.6,3,True,1.0,87.6,0.6215568780899048,ok,,,,,87.6,0.6215568780899048,131.39999999999998,0.11205005645751953,175.2,0.5984929203987122
421,poppin_party__421,poppin_party,アニバーサリー,84.7,2,True,2.0,169.4,0.5772427320480347,ok,,,,,,,127.05000000000001,0.14086319506168365,169.4,0.5772427320480347
422,poppin_party__422,poppin_party,Tomorrow's Door,89.1,3,True,1.0,89.1,0.6694363355636597,ok,,,,,89.1,0.6694363355636597,133.64999999999998,0.14848996698856354,178.2,0.5817096829414368
423,poppin_party__423,poppin_party,イントロダクション,82.0,2,True,2.0,164.0,0.5808389186859131,ok,,,,,,,123.0,0.12636472284793854,164.0,0.5808389186859131
424,poppin_party__424,poppin_party,TARINAI,95.7,3,True,1.0,95.7,0.5975890755653381,ok,,,,,95.7,0.5975890755653381,143.55,0.14957469701766968,191.4,0.5325334072113037
425,poppin_party__425,poppin_party,DOKI DOKI SCARY,143.6,3,True,1.0,143.6,0.6566502451896667,ok,,,95.73333333333332,0.33843857049942017,143.6,0.6566502451896667,215.39999999999998,0.18248875439167023,,
426,poppin_party__426,poppin_party,Photograph,152.0,2,True,1.0,152.0,0.5616716742515564,ok,,,101.33333333333333,0.41431182622909546,152.0,0.5616716742515564,,,,
427,poppin_party__427,poppin_party,夏に閉じこめて,95.7,3,True,1.0,95.7,0.710010290145874,ok,,,,,95.7,0.710010290145874,143.55,0.13248606026172638,191.4,0.6805160641670227
428,poppin_party__428,poppin_party,ぽっぴん'どりーむ！,99.4,3,True,1.0,99.4,0.6470335721969604,ok,,,,,99.4,0.6470335721969604,149.10000000000002,0.17476750910282135,198.8,0.6041486859321594
429,poppin_party__429,poppin_party,星の約束,87.6,3,True,1.0,87.6,0.6813263893127441,ok,,,,,87.6,0.6813263893127441,131.39999999999998,0.15790808200836182,175.2,0.6020522713661194
430,poppin_party__430,poppin_party,新しい季節に,126.0,2,True,1.0,126.0,0.5799959897994995,ok,,,,,126.0,0.5799959897994995,189.0,0.10094188898801804,,
431,poppin_party__431,poppin_party,トレモロアイズ,82.0,2,True,2.0,164.0,0.6932485103607178,ok,,,,,,,123.0,0.12175298482179642,164.0,0.6932485103607178
432,poppin_party__432,poppin_party,雨上がり、キミと,94.0,3,True,1.0,94.0,0.7613052725791931,ok,,,,,94.0,0.7613052725791931,141.0,0.13837982714176178,188.0,0.6742303371429443
433,poppin_party__433,poppin_party,花咲く未来に,69.8,2,True,2.0,139.6,0.4832916557788849,ok,,,,,,,104.69999999999999,0.21769388020038605,139.6,0.4832916557788849
434,poppin_party__434,poppin_party,Live Beyond!!,95.7,3,True,1.0,95.7,0.6762763857841492,ok,,,,,95.7,0.6762763857841492,143.55,0.16589608788490295,191.4,0.6643064618110657
435,poppin_party__435,poppin_party,Sweets BAN!,156.6,2,True,1.0,156.6,0.6208866834640503,ok,,,104.39999999999999,0.45493990182876587,156.6,0.6208866834640503,,,,
436,poppin_party__436,poppin_party,キミが始まる！,89.1,3,True,2.0,178.2,0.5897901654243469,ok,,,,,89.1,0.587111234664917,133.64999999999998,0.1481626331806183,178.2,0.5897901654243469
437,poppin_party__437,poppin_party,Moonlight Walk,95.7,3,True,1.0,95.7,0.660542368888855,ok,,,,,95.7,0.660542368888855,143.55,0.15837663412094116,191.4,0.5080312490463257
438,poppin_party__438,poppin_party,ここから先は歌にならない,95.7,3,True,1.0,95.7,0.6280149817466736,ok,,,,,95.7,0.6280149817466736,143.55,0.13286751508712769,191.4,0.5694869756698608
439,poppin_party__439,poppin_party,青春 To Be Continued,132.5,3,True,1.0,132.5,0.6384626626968384,ok,,,88.33333333333333,0.4162291884422302,132.5,0.6384626626968384,198.75,0.14308160543441772,,
440,poppin_party__440,poppin_party,Future Place,92.3,3,True,1.0,92.3,0.636931300163269,ok,,,,,92.3,0.636931300163269,138.45,0.16097785532474518,184.6,0.5573301315307617
441,poppin_party__441,poppin_party,大好き！,166.7,2,True,1.0,166.7,0.6016018986701965,ok,,,111.13333333333333,0.4797988831996918,166.7,0.6016018986701965,,,,
442,poppin_party__442,poppin_party,Five Letters,129.2,3,True,1.0,129.2,0.5479650497436523,ok,,,86.13333333333333,0.42095160484313965,129.2,0.5479650497436523,193.79999999999998,0.17386788129806519,,
443,poppin_party__443,poppin_party,最強☆ソング,90.7,3,True,1.0,90.7,0.6286077499389648,ok,,,,,90.7,0.6286077499389648,136.05,0.13943685591220856,181.4,0.6054894924163818
444,poppin_party__444,poppin_party,RiNG A BELL,90.7,3,True,1.0,90.7,0.6031410694122314,ok,,,,,90.7,0.6031410694122314,136.05,0.1398860514163971,181.4,0.5326515436172485
445,poppin_party__445,poppin_party,Drive Your Heart,147.7,2,True,1.0,147.7,0.5339476466178894,ok,,,98.46666666666665,0.3921932876110077,147.7,0.5339476466178894,,,,
446,poppin_party__446,poppin_party,とっておきAnswer,95.7,3,True,1.0,95.7,0.7628068923950195,ok,,,,,95.7,0.7628068923950195,143.55,0.1199590340256691,191.4,0.6590657234191895
447,poppin_party__447,poppin_party,START!! True dreams,89.1,3,True,1.0,89.1,0.6308752298355103,ok,,,,,89.1,0.6308752298355103,133.64999999999998,0.14073330163955688,178.2,0.6062942147254944
448,poppin_party__448,poppin_party,どきどきデエト,92.3,3,True,1.0,92.3,0.7007801532745361,ok,,,,,92.3,0.7007801532745361,138.45,0.12075219303369522,184.6,0.6913198828697205
449,poppin_party__449,poppin_party,チョコレイトの低音レシピ,95.7,3,True,1.0,95.7,0.6480013132095337,ok,,,,,95.7,0.6480013132095337,143.55,0.14822541177272797,191.4,0.5462818145751953
450,poppin_party__450,poppin_party,Chu Chueen!,105.5,3,True,1.0,105.5,0.6119986772537231,ok,,,,,105.5,0.6119986772537231,158.25,0.1760035902261734,211.0,0.42946872115135193
451,poppin_party__451,poppin_party,どきどきSING OUT!,97.5,3,True,1.0,97.5,0.6792024970054626,ok,,,,,97.5,0.6792024970054626,146.25,0.1550929844379425,195.0,0.5754609107971191
452,poppin_party__452,poppin_party,Freedom,79.5,2,True,2.0,159.0,0.5822902321815491,ok,,,,,,,119.25,0.155822291970253,159.0,0.5822902321815491
453,poppin_party__453,poppin_party,Game Changer,99.4,3,True,1.0,99.4,0.5838679671287537,ok,,,,,99.4,0.5838679671287537,149.10000000000002,0.1934300661087036,198.8,0.5181929469108582
454,poppin_party__454,poppin_party,花園電気ギター！！！,94.0,3,True,1.0,94.0,0.6874558925628662,ok,,,,,94.0,0.6874558925628662,141.0,0.16579154133796692,188.0,0.5151194334030151
455,poppin_party__455,poppin_party,す、好きなんかじゃない！,83.4,2,True,2.0,166.8,0.4489504098892212,ok,,,,,,,125.10000000000001,0.19038179516792297,166.8,0.4489504098892212
456,poppin_party__456,poppin_party,遠い音楽 ～ハートビート～,84.7,2,True,2.0,169.4,0.5322740077972412,ok,,,,,,,127.05000000000001,0.15903523564338684,169.4,0.5322740077972412
457,poppin_party__457,poppin_party,ほな！,184.6,3,True,1.0,184.6,0.7394273281097412,ok,92.3,0.6864805221557617,123.06666666666666,0.4573269188404083,184.6,0.7394273281097412,,,,
458,poppin_party__458,poppin_party,世界中の青空をあつめて,97.5,3,True,1.0,97.5,0.7004592418670654,ok,,,,,97.5,0.7004592418670654,146.25,0.14632751047611237,195.0,0.6335014700889587
459,poppin_party__459,poppin_party,勇気Limit！,112.3,2,True,1.0,112.3,0.5626368522644043,ok,,,,,112.3,0.5626368522644043,168.45,0.25918903946876526,,
460,poppin_party__460,poppin_party,開けたらDream!,139.7,3,True,1.0,139.7,0.5643149614334106,ok,,,93.13333333333333,0.4317167401313782,139.7,0.5643149614334106,209.54999999999998,0.2115820199251175,,
461,poppin_party__461,poppin_party,絆色のアンサンブル,94.0,3,True,1.0,94.0,0.5661649703979492,ok,,,,,94.0,0.5661649703979492,141.0,0.18737339973449707,188.0,0.5385228395462036
462,poppin_party__462,poppin_party,NO GIRL NO CRY (Poppin'Party Ver.),95.7,3,True,1.0,95.7,0.6791368722915649,ok,,,,,95.7,0.6791368722915649,143.55,0.15820448100566864,191.4,0.6063889265060425
463,poppin_party__463,poppin_party,ちゅ、多様性。 (Cover),152.0,2,True,1.0,152.0,0.6391264796257019,ok,,,101.33333333333333,0.5377586483955383,152.0,0.6391264796257019,,,,
464,poppin_party__464,poppin_party,フィクション (Cover),123.0,2,True,1.0,123.0,0.6715863943099976,ok,,,,,123.0,0.6715863943099976,184.5,0.18882498145103455,,
465,poppin_party__465,poppin_party,幾億光年 (Cover),95.7,3,True,1.0,95.7,0.4436621367931366,ok,,,,,95.7,0.4436621367931366,143.55,0.18938380479812622,191.4,0.43954169750213623
466,poppin_party__466,poppin_party,心絵 (Cover),95.7,3,True,1.0,95.7,0.7432913184165955,ok,,,,,95.7,0.7432913184165955,143.55,0.09874147176742554,191.4,0.6652544736862183
467,poppin_party__467,poppin_party,じょいふる (Cover),79.5,2,True,2.0,159.0,0.5451238751411438,ok,,,,,,,119.25,0.23094269633293152,159.0,0.5451238751411438
468,poppin_party__468,poppin_party,MATSURI BAYASHI (Cover),152.0,2,True,1.0,152.0,0.626400887966156,ok,,,101.33333333333333,0.42414170503616333,152.0,0.626400887966156,,,,
469,poppin_party__469,poppin_party,私は最強 (Cover),95.7,3,True,1.0,95.7,0.743415117263794,ok,,,,,95.7,0.743415117263794,143.55,0.11269126832485199,191.4,0.5527631640434265
470,poppin_party__470,poppin_party,トウキョウ・シャンディ・ランデヴ (Cover),136.0,3,True,1.0,136.0,0.6801852583885193,ok,,,90.66666666666666,0.46492111682891846,136.0,0.6801852583885193,204.0,0.11942906677722931,,
471,poppin_party__471,poppin_party,夜行性ハイズ (Cover),132.5,3,True,1.0,132.5,0.7470930814743042,ok,,,88.33333333333333,0.5912948250770569,132.5,0.7470930814743042,198.75,0.1273307204246521,,
472,poppin_party__472,poppin_party,メランコリック (Cover),139.7,3,True,1.0,139.7,0.6243497729301453,ok,,,93.13333333333333,0.47335726022720337,139.7,0.6243497729301453,209.54999999999998,0.17496038973331451,,
473,poppin_party__473,poppin_party,怪獣の花唄 (Cover),74.9,2,True,2.0,149.8,0.6220616102218628,ok,,,,,,,112.35000000000001,0.10484674572944641,149.8,0.6220616102218628
474,poppin_party__474,poppin_party,光るなら (Cover),79.5,2,True,2.0,159.0,0.577909529209137,ok,,,,,,,119.25,0.10161866992712021,159.0,0.577909529209137
475,poppin_party__475,poppin_party,ミュージック・アワー (Cover),136.0,3,True,1.0,136.0,0.6386350989341736,ok,,,90.66666666666666,0.4490010142326355,136.0,0.6386350989341736,204.0,0.1404246985912323,,
476,poppin_party__476,poppin_party,only my railgun (Cover),143.6,3,True,1.0,143.6,0.659410834312439,ok,,,95.73333333333332,0.5121750235557556,143.6,0.659410834312439,215.39999999999998,0.20965388417243958,,
477,poppin_party__477,poppin_party,ロミオとシンデレラ (Cover),84.7,2,True,2.0,169.4,0.5363052487373352,ok,,,,,,,127.05000000000001,0.13069967925548553,169.4,0.5363052487373352
478,poppin_party__478,poppin_party,Daydream café (Cover),147.7,2,True,1.0,147.7,0.5973842144012451,ok,,,98.46666666666665,0.41837310791015625,147.7,0.5973842144012451,,,,
479,poppin_party__479,poppin_party,君じゃなきゃダメみたい (Cover),132.5,3,True,1.0,132.5,0.5670706033706665,ok,,,88.33333333333333,0.42298632860183716,132.5,0.5670706033706665,198.75,0.16288696229457855,,
480,poppin_party__480,poppin_party,＊〜アスタリスク〜 (Cover),129.2,3,True,1.0,129.2,0.6072225570678711,ok,,,86.13333333333333,0.5063600540161133,129.2,0.6072225570678711,193.79999999999998,0.16563771665096283,,
481,poppin_party__481,poppin_party,DAYS of DASH (Cover),79.5,2,True,2.0,159.0,0.6054864525794983,ok,,,,,,,119.25,0.1252022087574005,159.0,0.6054864525794983
482,poppin_party__482,poppin_party,檄！帝国華撃団 (Cover),71.8,2,True,2.0,143.6,0.4592682421207428,ok,,,,,,,107.69999999999999,0.17302124202251434,143.6,0.4592682421207428
483,poppin_party__483,poppin_party,DAYS (Cover),136.0,3,True,1.0,136.0,0.6635668277740479,ok,,,90.66666666666666,0.5077101588249207,136.0,0.6635668277740479,204.0,0.13192817568778992,,
484,poppin_party__484,poppin_party,ディスカバリー！ (Cover),86.1,3,True,1.0,86.1,0.599465548992157,ok,,,,,86.1,0.599465548992157,129.14999999999998,0.14797666668891907,172.2,0.5208487510681152
485,poppin_party__485,poppin_party,チェリボム (Cover),95.7,3,True,1.0,95.7,0.7343901991844177,ok,,,,,95.7,0.7343901991844177,143.55,0.12311878055334091,191.4,0.7122345566749573
486,poppin_party__486,poppin_party,ヴァンパイア (Cover),82.0,2,True,2.0,164.0,0.6633116602897644,ok,,,,,,,123.0,0.1461617797613144,164.0,0.6633116602897644
487,poppin_party__487,poppin_party,怪物 (Cover),84.7,2,True,2.0,169.4,0.5879764556884766,ok,,,,,,,127.05000000000001,0.10712387412786484,169.4,0.5879764556884766
488,poppin_party__488,poppin_party,大河よ共に泣いてくれ (Cover),87.6,3,True,1.0,87.6,0.6932724714279175,ok,,,,,87.6,0.6932724714279175,131.39999999999998,0.16042722761631012,175.2,0.5600898861885071
489,poppin_party__489,poppin_party,空色デイズ (Cover),87.6,3,True,1.0,87.6,0.5964727997779846,ok,,,,,87.6,0.5964727997779846,131.39999999999998,0.17786875367164612,175.2,0.43108201026916504
490,raise_a_suilen__490,raise_a_suilen,Invincible Fighter,99.4,3,True,1.0,99.4,0.7031903862953186,ok,,,,,99.4,0.7031903862953186,149.10000000000002,0.16227982938289642,198.8,0.6048403382301331
491,raise_a_suilen__491,raise_a_suilen,A DECLARATION OF ×××,152.0,2,True,1.0,152.0,0.6958275437355042,ok,,,101.33333333333333,0.5469633340835571,152.0,0.6958275437355042,,,,
492,raise_a_suilen__492,raise_a_suilen,SOUL SOLDIER,95.7,3,True,1.0,95.7,0.6699928045272827,ok,,,,,95.7,0.6699928045272827,143.55,0.12625747919082642,191.4,0.6045544743537903
493,raise_a_suilen__493,raise_a_suilen,UNSTOPPABLE,84.7,2,True,2.0,169.4,0.6748861074447632,ok,,,,,,,127.05000000000001,0.20678462088108063,169.4,0.6748861074447632
494,raise_a_suilen__494,raise_a_suilen,HELL! or HELL?,99.4,3,True,1.0,99.4,0.6747463941574097,ok,,,,,99.4,0.6747463941574097,149.10000000000002,0.16262102127075195,198.8,0.6050593852996826
495,raise_a_suilen__495,raise_a_suilen,Beautiful Birthday,87.6,3,True,1.0,87.6,0.783011794090271,ok,,,,,87.6,0.783011794090271,131.39999999999998,0.22414624691009521,175.2,0.7056092619895935
496,raise_a_suilen__496,raise_a_suilen,Takin’ my Heart,92.3,3,True,1.0,92.3,0.6174819469451904,ok,,,,,92.3,0.6174819469451904,138.45,0.18317510187625885,184.6,0.5719076991081238
497,raise_a_suilen__497,raise_a_suilen,DRIVE US CRAZY,105.5,3,True,1.0,105.5,0.6450715065002441,ok,,,,,105.5,0.6450715065002441,158.25,0.19885067641735077,211.0,0.5057996511459351
498,raise_a_suilen__498,raise_a_suilen,!NVADE SHOW!,84.7,2,True,2.0,169.4,0.6326019167900085,ok,,,,,,,127.05000000000001,0.1441890299320221,169.4,0.6326019167900085
499,raise_a_suilen__499,raise_a_suilen,REIGNING,90.7,3,True,1.0,90.7,0.6684494614601135,ok,,,,,90.7,0.6684494614601135,136.05,0.18302445113658905,181.4,0.5735734105110168
500,raise_a_suilen__500,raise_a_suilen,EXPOSE ‘Burn out!!!’,95.7,3,True,1.0,95.7,0.6727699041366577,ok,,,,,95.7,0.6727699041366577,143.55,0.21765445172786713,191.4,0.5121963620185852
501,raise_a_suilen__501,raise_a_suilen,R・I・O・T,139.7,3,True,1.0,139.7,0.6597573757171631,ok,,,93.13333333333333,0.4376605749130249,139.7,0.6597573757171631,209.54999999999998,0.29057931900024414,,
502,raise_a_suilen__502,raise_a_suilen,V.I.P MONSTER,172.3,3,True,1.0,172.3,0.7207841873168945,ok,86.15,0.6574239134788513,114.86666666666667,0.33763760328292847,172.3,0.7207841873168945,,,,
503,raise_a_suilen__503,raise_a_suilen,mind of Prominence,94.0,3,True,1.0,94.0,0.6796262860298157,ok,,,,,94.0,0.6796262860298157,141.0,0.16442584991455078,188.0,0.5885401368141174
504,raise_a_suilen__504,raise_a_suilen,Ray of hope,126.0,2,True,1.0,126.0,0.7453760504722595,ok,,,,,126.0,0.7453760504722595,189.0,0.15259790420532227,,
505,raise_a_suilen__505,raise_a_suilen,EXIST,139.7,3,True,1.0,139.7,0.6954910159111023,ok,,,93.13333333333333,0.47192907333374023,139.7,0.6954910159111023,209.54999999999998,0.22299370169639587,,
506,raise_a_suilen__506,raise_a_suilen,Sacred world,70.8,2,True,2.0,141.6,0.578810453414917,ok,,,,,,,106.19999999999999,0.2391992211341858,141.6,0.578810453414917
507,raise_a_suilen__507,raise_a_suilen,-N-E-M-E-S-I-S-,143.6,3,True,1.0,143.6,0.6351659893989563,ok,,,95.73333333333332,0.4302588105201721,143.6,0.6351659893989563,215.39999999999998,0.2452598363161087,,
508,raise_a_suilen__508,raise_a_suilen,DANCING DARING,94.0,3,True,1.0,94.0,0.629148006439209,ok,,,,,94.0,0.629148006439209,141.0,0.18979139626026154,188.0,0.56706303358078
509,raise_a_suilen__509,raise_a_suilen,BATTLE CRY,94.0,3,True,1.0,94.0,0.762401282787323,ok,,,,,94.0,0.762401282787323,141.0,0.15527857840061188,188.0,0.6367210149765015
510,raise_a_suilen__510,raise_a_suilen,Domination to world,99.4,3,True,1.0,99.4,0.6994890570640564,ok,,,,,99.4,0.6994890570640564,149.10000000000002,0.2098037153482437,198.8,0.6658971309661865
511,raise_a_suilen__511,raise_a_suilen,THE WAY OF LIFE,84.7,2,True,2.0,169.4,0.6653182506561279,ok,,,,,,,127.05000000000001,0.180034801363945,169.4,0.6653182506561279
512,raise_a_suilen__512,raise_a_suilen,灼熱 Bonfire!,156.6,2,True,1.0,156.6,0.655427873134613,ok,,,104.39999999999999,0.4422379732131958,156.6,0.655427873134613,,,,
513,raise_a_suilen__513,raise_a_suilen,Repaint,103.4,3,True,1.0,103.4,0.5557181239128113,ok,,,,,103.4,0.5557181239128113,155.10000000000002,0.22416678071022034,206.8,0.4970938265323639
514,raise_a_suilen__514,raise_a_suilen,Life on the Lotus,136.0,3,True,1.0,136.0,0.4837423861026764,ok,,,90.66666666666666,0.16573193669319153,136.0,0.4837423861026764,204.0,0.45376890897750854,,
515,raise_a_suilen__515,raise_a_suilen,CORUSCATE -DNA-,147.7,2,True,1.0,147.7,0.7410872578620911,ok,,,98.46666666666665,0.4752686321735382,147.7,0.7410872578620911,,,,
516,raise_a_suilen__516,raise_a_suilen,That Is How I Roll!,90.7,3,True,1.0,90.7,0.606347382068634,ok,,,,,90.7,0.606347382068634,136.05,0.21637412905693054,181.4,0.4766867160797119
517,raise_a_suilen__517,raise_a_suilen,しゅわりん☆どり～みん,87.6,3,True,1.0,87.6,0.6170349717140198,ok,,,,,87.6,0.6170349717140198,131.39999999999998,0.14360690116882324,175.2,0.526099443435669
518,raise_a_suilen__518,raise_a_suilen,パスパレボリューションず☆,87.6,3,True,1.0,87.6,0.7064493298530579,ok,,,,,87.6,0.7064493298530579,131.39999999999998,0.12860725820064545,175.2,0.5560291409492493
519,raise_a_suilen__519,raise_a_suilen,えがおのオーケストラっ！,139.7,3,True,1.0,139.7,0.535468339920044,ok,,,93.13333333333333,0.3356090188026428,139.7,0.535468339920044,209.54999999999998,0.15692138671875,,
520,raise_a_suilen__520,raise_a_suilen,Don't be afraid!,90.7,3,True,1.0,90.7,0.6582258343696594,ok,,,,,90.7,0.6582258343696594,136.05,0.2221771776676178,181.4,0.49214261770248413
521,raise_a_suilen__521,raise_a_suilen,ゆら・ゆらRing-Dong-Dance,86.1,3,True,1.0,86.1,0.6200594902038574,ok,,,,,86.1,0.6200594902038574,129.14999999999998,0.26357898116111755,172.2,0.4920676350593567
522,raise_a_suilen__522,raise_a_suilen,Hey-day狂騒曲(カプリチオ),79.5,2,True,2.0,159.0,0.4421919882297516,ok,,,,,,,119.25,0.29568740725517273,159.0,0.4421919882297516
523,raise_a_suilen__523,raise_a_suilen,Scarlet Sky,90.7,3,True,1.0,90.7,0.6609503030776978,ok,,,,,90.7,0.6609503030776978,136.05,0.21071474254131317,181.4,0.4893532991409302
524,raise_a_suilen__524,raise_a_suilen,ゴーカ！ごーかい！？ファントムシーフ！,107.7,3,True,1.0,107.7,0.5906837582588196,ok,,,,,107.7,0.5906837582588196,161.55,0.24283628165721893,215.4,0.44330376386642456
526,raise_a_suilen__526,raise_a_suilen,That Is How I Roll! (ライブ / アンコール),90.7,3,True,1.0,90.7,0.6076170802116394,ok,,,,,90.7,0.6076170802116394,136.05,0.19557006657123566,181.4,0.48766496777534485
527,raise_a_suilen__527,raise_a_suilen,R･I･O･T (ライブ / アンコール),69.8,2,True,2.0,139.6,0.4941108524799347,ok,,,,,,,104.69999999999999,0.2717105746269226,139.6,0.4941108524799347
528,raise_a_suilen__528,raise_a_suilen,Apocalypse,152.0,2,True,1.0,152.0,0.7316545248031616,ok,,,101.33333333333333,0.501604437828064,152.0,0.7316545248031616,,,,
529,raise_a_suilen__529,raise_a_suilen,TWIN TALE,99.4,3,True,2.0,198.8,0.5417384505271912,ok,,,,,99.4,0.5413604378700256,149.10000000000002,0.4358980357646942,198.8,0.5417384505271912
530,raise_a_suilen__530,raise_a_suilen,STRAY CERBERUS,90.7,3,True,1.0,90.7,0.5959089398384094,ok,,,,,90.7,0.5959089398384094,136.05,0.19571760296821594,181.4,0.4953916072845459
531,raise_a_suilen__531,raise_a_suilen,BERSER-KEY,120.2,2,True,1.0,120.2,0.7855912446975708,ok,,,,,120.2,0.7855912446975708,180.3,0.1474720537662506,,
532,raise_a_suilen__532,raise_a_suilen,POLARIS,92.3,3,True,1.0,92.3,0.6625322103500366,ok,,,,,92.3,0.6625322103500366,138.45,0.16458018124103546,184.6,0.5988485813140869
533,raise_a_suilen__533,raise_a_suilen,HOWLING AMBITION,136.0,3,True,1.0,136.0,0.5883764624595642,ok,,,90.66666666666666,0.42590799927711487,136.0,0.5883764624595642,204.0,0.23390766978263855,,
534,raise_a_suilen__534,raise_a_suilen,VIVID FIRST TIME,99.4,3,True,1.0,99.4,0.6658416390419006,ok,,,,,99.4,0.6658416390419006,149.10000000000002,0.2128947526216507,198.8,0.6041601300239563
535,raise_a_suilen__535,raise_a_suilen,'FIGHT' ADDICT,97.5,3,True,1.0,97.5,0.6701908707618713,ok,,,,,97.5,0.6701908707618713,146.25,0.2251071184873581,195.0,0.5387197732925415
536,raise_a_suilen__536,raise_a_suilen,Drown Out the Noise and Push Through the Trash,95.7,3,True,1.0,95.7,0.5689848065376282,ok,,,,,95.7,0.5689848065376282,143.55,0.3290364742279053,191.4,0.4227011799812317
537,raise_a_suilen__537,raise_a_suilen,FIVE as ONE,95.7,3,True,1.0,95.7,0.6744958162307739,ok,,,,,95.7,0.6744958162307739,143.55,0.1614076793193817,191.4,0.6134000420570374
538,raise_a_suilen__538,raise_a_suilen,EXPOSE 'Burn out!!!' (English),95.7,3,True,1.0,95.7,0.6651714444160461,ok,,,,,95.7,0.6651714444160461,143.55,0.1998719722032547,191.4,0.5484166741371155
539,raise_a_suilen__539,raise_a_suilen,Takin' my Heart (English),92.3,3,True,1.0,92.3,0.6102023720741272,ok,,,,,92.3,0.6102023720741272,138.45,0.18672829866409302,184.6,0.560856819152832
540,raise_a_suilen__540,raise_a_suilen,WELCOME TO PANDEMONIUM,101.3,3,True,1.0,101.3,0.7130244970321655,ok,,,,,101.3,0.7130244970321655,151.95,0.39240193367004395,202.6,0.5150182247161865
541,raise_a_suilen__541,raise_a_suilen,WHAT AN EXPLOSION,95.7,3,True,1.0,95.7,0.5192408561706543,ok,,,,,95.7,0.5192408561706543,143.55,0.34346747398376465,191.4,0.3862680196762085
542,raise_a_suilen__542,raise_a_suilen,RUNAWAY STAR,99.4,3,True,1.0,99.4,0.7366110682487488,ok,,,,,99.4,0.7366110682487488,149.10000000000002,0.1760188192129135,198.8,0.5815344452857971
543,raise_a_suilen__543,raise_a_suilen,Bad Kids All Bet,84.7,2,True,2.0,169.4,0.7276177406311035,ok,,,,,,,127.05000000000001,0.1672656536102295,169.4,0.7276177406311035
544,raise_a_suilen__544,raise_a_suilen,Light a fire,139.7,3,True,1.0,139.7,0.6126400828361511,ok,,,93.13333333333333,0.4503796696662903,139.7,0.6126400828361511,209.54999999999998,0.14395233988761902,,
545,raise_a_suilen__545,raise_a_suilen,Embrace of light,101.3,3,True,1.0,101.3,0.500311017036438,ok,,,,,101.3,0.500311017036438,151.95,0.45459386706352234,202.6,0.20626981556415558
546,raise_a_suilen__546,raise_a_suilen,OUTSIDER RODEO,147.7,2,True,1.0,147.7,0.7186647653579712,ok,,,98.46666666666665,0.35559210181236267,147.7,0.7186647653579712,,,,
547,raise_a_suilen__547,raise_a_suilen,JUST THE WAY I AM,90.7,3,True,1.0,90.7,0.623935878276825,ok,,,,,90.7,0.623935878276825,136.05,0.21135085821151733,181.4,0.4734330475330353
548,raise_a_suilen__548,raise_a_suilen,ラスハピーポー！,97.5,3,True,1.0,97.5,0.6483389735221863,ok,,,,,97.5,0.6483389735221863,146.25,0.21531260013580322,195.0,0.5023611187934875
549,raise_a_suilen__549,raise_a_suilen,1/3の純情な感情 (Cover),76.0,2,True,2.0,152.0,0.6215463280677795,ok,,,,,,,114.0,0.24471235275268555,152.0,0.6215463280677795
550,raise_a_suilen__550,raise_a_suilen,ヒトリノ夜 (Cover),87.6,3,True,1.0,87.6,0.7398247122764587,ok,,,,,87.6,0.7398247122764587,131.39999999999998,0.21374203264713287,175.2,0.600106954574585
551,raise_a_suilen__551,raise_a_suilen,激動 (Cover),112.3,2,True,1.0,112.3,0.5606260299682617,ok,,,,,112.3,0.5606260299682617,168.45,0.20902912318706512,,
552,raise_a_suilen__552,raise_a_suilen,メギツネ (Cover),143.6,3,True,1.0,143.6,0.6270399689674377,ok,,,95.73333333333332,0.42787307500839233,143.6,0.6270399689674377,215.39999999999998,0.20651893317699432,,
553,raise_a_suilen__553,raise_a_suilen,Bling-Bang-Bang-Born (Cover),156.6,2,True,1.0,156.6,0.663658618927002,ok,,,104.39999999999999,0.259138286113739,156.6,0.663658618927002,,,,
554,raise_a_suilen__554,raise_a_suilen,第六感 (Cover),132.5,3,True,1.0,132.5,0.6209584474563599,ok,,,88.33333333333333,0.37435030937194824,132.5,0.6209584474563599,198.75,0.1400829404592514,,
